gene	genename	chr	start	end
MinSal-1389-A1-17072018_C005g03660	MinSal-1389-A1-17072018_C005	Chr05	398735	399735
MinSal-1389-A1-17072018_C005g03661	MinSal-1389-A1-17072018_C005	Chr05	400586	401133
MinSal-1389-A1-17072018_C005g03662	MinSal-1389-A1-17072018_C005	Chr05	402180	403997
MinSal-1389-A1-17072018_C005g03663	MinSal-1389-A1-17072018_C005	Chr05	405740	406473
MinSal-1389-A1-17072018_C005g03664	MinSal-1389-A1-17072018_C005	Chr05	406685	408377
MinSal-1389-A1-17072018_C005g03666	MinSal-1389-A1-17072018_C005	Chr05	412333	414868
MinSal-1389-A1-17072018_C005g03667	MinSal-1389-A1-17072018_C005	Chr05	416858	419085
MinSal-1389-A1-17072018_C005g03668	MinSal-1389-A1-17072018_C005	Chr05	419457	420758
MinSal-1389-A1-17072018_C005g03669	MinSal-1389-A1-17072018_C005	Chr05	420868	421847
MinSal-1389-A1-17072018_C005g03670	MinSal-1389-A1-17072018_C005	Chr05	422807	424782
MinSal-1389-A1-17072018_C005g03671	MinSal-1389-A1-17072018_C005	Chr05	426503	428336
MinSal-1389-A1-17072018_C005g03672	MinSal-1389-A1-17072018_C005	Chr05	429186	431234
MinSal-1389-A1-17072018_C005g03673	MinSal-1389-A1-17072018_C005	Chr05	431688	434404
MinSal-1389-A1-17072018_C005g03674	MinSal-1389-A1-17072018_C005	Chr05	436341	438768
MinSal-1389-A1-17072018_C005g03675	MinSal-1389-A1-17072018_C005	Chr05	439156	441171
MinSal-1389-A1-17072018_C005g03676	MinSal-1389-A1-17072018_C005	Chr05	442698	444892
MinSal-1389-A1-17072018_C005g03677	MinSal-1389-A1-17072018_C005	Chr05	446561	450435
MinSal-1389-A1-17072018_C005g03678	MinSal-1389-A1-17072018_C005	Chr05	450809	452704
MinSal-1389-A1-17072018_C005g03680	MinSal-1389-A1-17072018_C005	Chr05	455594	457121
MinSal-1389-A1-17072018_C005g03681	MinSal-1389-A1-17072018_C005	Chr05	457793	458728
MinSal-1389-A1-17072018_C005g03682	MinSal-1389-A1-17072018_C005	Chr05	459012	460183
MinSal-1389-A1-17072018_C005g03683	MinSal-1389-A1-17072018_C005	Chr05	460512	461423
MinSal-1389-A1-17072018_C005g03684	MinSal-1389-A1-17072018_C005	Chr05	461754	462866
MinSal-1389-A1-17072018_C005g03685	MinSal-1389-A1-17072018_C005	Chr05	463301	466782
MinSal-1389-A1-17072018_C005g03686	MinSal-1389-A1-17072018_C005	Chr05	467265	469260
MinSal-1389-A1-17072018_C005g03687	MinSal-1389-A1-17072018_C005	Chr05	470480	472363
MinSal-1389-A1-17072018_C005g03690	MinSal-1389-A1-17072018_C005	Chr05	475118	477027
MinSal-1389-A1-17072018_C005g03691	MinSal-1389-A1-17072018_C005	Chr05	478424	479390
MinSal-1389-A1-17072018_C005g03692	MinSal-1389-A1-17072018_C005	Chr05	479734	481792
MinSal-1389-A1-17072018_C005g03693	MinSal-1389-A1-17072018_C005	Chr05	482026	483814
MinSal-1389-A1-17072018_C005g03694	MinSal-1389-A1-17072018_C005	Chr05	484031	489193
MinSal-1389-A1-17072018_C005g03695	MinSal-1389-A1-17072018_C005	Chr05	489275	490673
MinSal-1389-A1-17072018_C005g03696	MinSal-1389-A1-17072018_C005	Chr05	490904	492178
MinSal-1389-A1-17072018_C005g03703	MinSal-1389-A1-17072018_C005	Chr05	500115	501024
MinSal-1389-A1-17072018_C005g03704	MinSal-1389-A1-17072018_C005	Chr05	502340	504094
MinSal-1389-A1-17072018_C005g03705	MinSal-1389-A1-17072018_C005	Chr05	504558	505740
MinSal-1389-A1-17072018_C005g03706	MinSal-1389-A1-17072018_C005	Chr05	506106	507169
MinSal-1389-A1-17072018_C005g03707	MinSal-1389-A1-17072018_C005	Chr05	507427	510487
MinSal-1389-A1-17072018_C005g03710	MinSal-1389-A1-17072018_C005	Chr05	513033	515256
MinSal-1389-A1-17072018_C005g03713	MinSal-1389-A1-17072018_C005	Chr05	520146	521409
MinSal-1389-A1-17072018_C005g03714	MinSal-1389-A1-17072018_C005	Chr05	522384	526169
MinSal-1389-A1-17072018_C005g03715	MinSal-1389-A1-17072018_C005	Chr05	527628	528061
MinSal-1389-A1-17072018_C005g03716	MinSal-1389-A1-17072018_C005	Chr05	528371	530666
MinSal-1389-A1-17072018_C005g03717	MinSal-1389-A1-17072018_C005	Chr05	530935	531117
MinSal-1389-A1-17072018_C005g03718	MinSal-1389-A1-17072018_C005	Chr05	532384	537226
MinSal-1389-A1-17072018_C005g03719	MinSal-1389-A1-17072018_C005	Chr05	537864	540075
MinSal-1389-A1-17072018_C005g03723	MinSal-1389-A1-17072018_C005	Chr05	545380	547161
MinSal-1389-A1-17072018_C005g03725	MinSal-1389-A1-17072018_C005	Chr05	549250	550676
MinSal-1389-A1-17072018_C005g03726	MinSal-1389-A1-17072018_C005	Chr05	550834	553495
MinSal-1389-A1-17072018_C005g03727	MinSal-1389-A1-17072018_C005	Chr05	553879	555000
MinSal-1389-A1-17072018_C005g03728	MinSal-1389-A1-17072018_C005	Chr05	555177	559271
MinSal-1389-A1-17072018_C005g03729	MinSal-1389-A1-17072018_C005	Chr05	559366	561598
MinSal-1389-A1-17072018_C005g03730	MinSal-1389-A1-17072018_C005	Chr05	561962	565120
MinSal-1389-A1-17072018_C005g03731	MinSal-1389-A1-17072018_C005	Chr05	565643	566765
MinSal-1389-A1-17072018_C005g03734	MinSal-1389-A1-17072018_C005	Chr05	575245	577114
MinSal-1389-A1-17072018_C005g03735	MinSal-1389-A1-17072018_C005	Chr05	577455	578396
MinSal-1389-A1-17072018_C005g03736	MinSal-1389-A1-17072018_C005	Chr05	579480	580365
MinSal-1389-A1-17072018_C005g03738	MinSal-1389-A1-17072018_C005	Chr05	582274	584097
MinSal-1389-A1-17072018_C005g03739	MinSal-1389-A1-17072018_C005	Chr05	584171	585330
MinSal-1389-A1-17072018_C005g03740	MinSal-1389-A1-17072018_C005	Chr05	586777	589022
MinSal-1389-A1-17072018_C005g03741	MinSal-1389-A1-17072018_C005	Chr05	589229	591407
MinSal-1389-A1-17072018_C005g03742	MinSal-1389-A1-17072018_C005	Chr05	591678	593345
MinSal-1389-A1-17072018_C005g03743	MinSal-1389-A1-17072018_C005	Chr05	594286	597966
MinSal-1389-A1-17072018_C005g03745	MinSal-1389-A1-17072018_C005	Chr05	599450	601223
MinSal-1389-A1-17072018_C005g03746	MinSal-1389-A1-17072018_C005	Chr05	601456	602903
MinSal-1389-A1-17072018_C005g03747	MinSal-1389-A1-17072018_C005	Chr05	603191	603898
MinSal-1389-A1-17072018_C005g03748	MinSal-1389-A1-17072018_C005	Chr05	604426	605088
MinSal-1389-A1-17072018_C005g03749	MinSal-1389-A1-17072018_C005	Chr05	605485	608511
MinSal-1389-A1-17072018_C005g03752	MinSal-1389-A1-17072018_C005	Chr05	612608	615249
MinSal-1389-A1-17072018_C005g03753	MinSal-1389-A1-17072018_C005	Chr05	615657	618362
MinSal-1389-A1-17072018_C005g03754	MinSal-1389-A1-17072018_C005	Chr05	619501	622121
MinSal-1389-A1-17072018_C005g03756	MinSal-1389-A1-17072018_C005	Chr05	623352	623584
MinSal-1389-A1-17072018_C005g03757	MinSal-1389-A1-17072018_C005	Chr05	624970	626341
MinSal-1389-A1-17072018_C005g03759	MinSal-1389-A1-17072018_C005	Chr05	628267	628693
MinSal-1389-A1-17072018_C005g03760	MinSal-1389-A1-17072018_C005	Chr05	628929	631029
MinSal-1389-A1-17072018_C005g03761	MinSal-1389-A1-17072018_C005	Chr05	631302	634574
MinSal-1389-A1-17072018_C005g03762	MinSal-1389-A1-17072018_C005	Chr05	635038	636098
MinSal-1389-A1-17072018_C005g03763	MinSal-1389-A1-17072018_C005	Chr05	636619	638806
MinSal-1389-A1-17072018_C005g03765	MinSal-1389-A1-17072018_C005	Chr05	643935	646598
MinSal-1389-A1-17072018_C005g03767	MinSal-1389-A1-17072018_C005	Chr05	651427	654358
MinSal-1389-A1-17072018_C005g03768	MinSal-1389-A1-17072018_C005	Chr05	654674	659662
MinSal-1389-A1-17072018_C005g03770	MinSal-1389-A1-17072018_C005	Chr05	661573	664036
MinSal-1389-A1-17072018_C005g03771	MinSal-1389-A1-17072018_C005	Chr05	664226	664960
MinSal-1389-A1-17072018_C005g03774	MinSal-1389-A1-17072018_C005	Chr05	667396	668067
MinSal-1389-A1-17072018_C005g03777	MinSal-1389-A1-17072018_C005	Chr05	684847	687621
MinSal-1389-A1-17072018_C005g03778	MinSal-1389-A1-17072018_C005	Chr05	687935	689878
MinSal-1389-A1-17072018_C005g03779	MinSal-1389-A1-17072018_C005	Chr05	690198	691795
MinSal-1389-A1-17072018_C005g03780	MinSal-1389-A1-17072018_C005	Chr05	692891	696155
MinSal-1389-A1-17072018_C005g03781	MinSal-1389-A1-17072018_C005	Chr05	696367	698893
MinSal-1389-A1-17072018_C005g03782	MinSal-1389-A1-17072018_C005	Chr05	699568	700759
MinSal-1389-A1-17072018_C005g03783	MinSal-1389-A1-17072018_C005	Chr05	700868	701737
MinSal-1389-A1-17072018_C005g03784	MinSal-1389-A1-17072018_C005	Chr05	702327	703694
MinSal-1389-A1-17072018_C005g03785	MinSal-1389-A1-17072018_C005	Chr05	704145	706659
MinSal-1389-A1-17072018_C005g03786	MinSal-1389-A1-17072018_C005	Chr05	707199	708793
MinSal-1389-A1-17072018_C005g03787	MinSal-1389-A1-17072018_C005	Chr05	709043	711046
MinSal-1389-A1-17072018_C005g03788	MinSal-1389-A1-17072018_C005	Chr05	711875	712651
MinSal-1389-A1-17072018_C005g03789	MinSal-1389-A1-17072018_C005	Chr05	712936	715893
MinSal-1389-A1-17072018_C005g03790	MinSal-1389-A1-17072018_C005	Chr05	716321	722952
MinSal-1389-A1-17072018_C005g03791	MinSal-1389-A1-17072018_C005	Chr05	724014	727182
MinSal-1389-A1-17072018_C005g03792	MinSal-1389-A1-17072018_C005	Chr05	727460	734111
MinSal-1389-A1-17072018_C005g03793	MinSal-1389-A1-17072018_C005	Chr05	734960	735325
MinSal-1389-A1-17072018_C005g03794	MinSal-1389-A1-17072018_C005	Chr05	735641	737207
MinSal-1389-A1-17072018_C005g03795	MinSal-1389-A1-17072018_C005	Chr05	737321	739939
MinSal-1389-A1-17072018_C005g03796	MinSal-1389-A1-17072018_C005	Chr05	740369	742947
MinSal-1389-A1-17072018_C005g03797	MinSal-1389-A1-17072018_C005	Chr05	743992	745080
MinSal-1389-A1-17072018_C005g03799	MinSal-1389-A1-17072018_C005	Chr05	747577	747995
MinSal-1389-A1-17072018_C005g03801	MinSal-1389-A1-17072018_C005	Chr05	749064	752840
MinSal-1389-A1-17072018_C005g03802	MinSal-1389-A1-17072018_C005	Chr05	753579	754084
MinSal-1389-A1-17072018_C005g03803	MinSal-1389-A1-17072018_C005	Chr05	755411	757448
MinSal-1389-A1-17072018_C005g03804	MinSal-1389-A1-17072018_C005	Chr05	757857	758817
MinSal-1389-A1-17072018_C005g03805	MinSal-1389-A1-17072018_C005	Chr05	760505	761561
MinSal-1389-A1-17072018_C005g03806	MinSal-1389-A1-17072018_C005	Chr05	762080	765480
MinSal-1389-A1-17072018_C005g03809	MinSal-1389-A1-17072018_C005	Chr05	771050	773669
MinSal-1389-A1-17072018_C005g03811	MinSal-1389-A1-17072018_C005	Chr05	777161	780430
MinSal-1389-A1-17072018_C005g03812	MinSal-1389-A1-17072018_C005	Chr05	780926	786058
MinSal-1389-A1-17072018_C005g03813	MinSal-1389-A1-17072018_C005	Chr05	786546	789233
MinSal-1389-A1-17072018_C005g03815	MinSal-1389-A1-17072018_C005	Chr05	791737	793990
MinSal-1389-A1-17072018_C005g03816	MinSal-1389-A1-17072018_C005	Chr05	795238	796175
MinSal-1389-A1-17072018_C005g03817	MinSal-1389-A1-17072018_C005	Chr05	797194	799999
MinSal-1389-A1-17072018_C005g03818	MinSal-1389-A1-17072018_C005	Chr05	800691	801916
MinSal-1389-A1-17072018_C005g03819	MinSal-1389-A1-17072018_C005	Chr05	802695	804206
MinSal-1389-A1-17072018_C005g03820	MinSal-1389-A1-17072018_C005	Chr05	804782	806073
MinSal-1389-A1-17072018_C005g03821	MinSal-1389-A1-17072018_C005	Chr05	807234	808106
MinSal-1389-A1-17072018_C005g03822	MinSal-1389-A1-17072018_C005	Chr05	808441	811120
MinSal-1389-A1-17072018_C005g03823	MinSal-1389-A1-17072018_C005	Chr05	812313	814616
MinSal-1389-A1-17072018_C005g03824	MinSal-1389-A1-17072018_C005	Chr05	814936	817395
MinSal-1389-A1-17072018_C005g03825	MinSal-1389-A1-17072018_C005	Chr05	818050	820291
MinSal-1389-A1-17072018_C005g03827	MinSal-1389-A1-17072018_C005	Chr05	823465	824964
MinSal-1389-A1-17072018_C005g03828	MinSal-1389-A1-17072018_C005	Chr05	826029	828237
MinSal-1389-A1-17072018_C005g03829	MinSal-1389-A1-17072018_C005	Chr05	828978	830134
MinSal-1389-A1-17072018_C005g03830	MinSal-1389-A1-17072018_C005	Chr05	831060	833615
MinSal-1389-A1-17072018_C005g03831	MinSal-1389-A1-17072018_C005	Chr05	835762	836830
MinSal-1389-A1-17072018_C005g03832	MinSal-1389-A1-17072018_C005	Chr05	837028	837719
MinSal-1389-A1-17072018_C005g03833	MinSal-1389-A1-17072018_C005	Chr05	837911	838795
MinSal-1389-A1-17072018_C005g03834	MinSal-1389-A1-17072018_C005	Chr05	838975	840586
MinSal-1389-A1-17072018_C005g03835	MinSal-1389-A1-17072018_C005	Chr05	840783	841252
MinSal-1389-A1-17072018_C005g03836	MinSal-1389-A1-17072018_C005	Chr05	841734	843167
MinSal-1389-A1-17072018_C005g03837	MinSal-1389-A1-17072018_C005	Chr05	843484	844701
MinSal-1389-A1-17072018_C005g03838	MinSal-1389-A1-17072018_C005	Chr05	845051	845761
MinSal-1389-A1-17072018_C005g03839	MinSal-1389-A1-17072018_C005	Chr05	845847	849825
MinSal-1389-A1-17072018_C005g03840	MinSal-1389-A1-17072018_C005	Chr05	851319	852311
MinSal-1389-A1-17072018_C005g03841	MinSal-1389-A1-17072018_C005	Chr05	852764	854775
MinSal-1389-A1-17072018_C005g03842	MinSal-1389-A1-17072018_C005	Chr05	856748	860557
MinSal-1389-A1-17072018_C005g03844	MinSal-1389-A1-17072018_C005	Chr05	862499	864403
MinSal-1389-A1-17072018_C005g03847	MinSal-1389-A1-17072018_C005	Chr05	870496	872544
MinSal-1389-A1-17072018_C005g03848	MinSal-1389-A1-17072018_C005	Chr05	872965	874156
MinSal-1389-A1-17072018_C005g03850	MinSal-1389-A1-17072018_C005	Chr05	875090	877217
MinSal-1389-A1-17072018_C005g03851	MinSal-1389-A1-17072018_C005	Chr05	877612	878298
MinSal-1389-A1-17072018_C005g03852	MinSal-1389-A1-17072018_C005	Chr05	879035	879809
MinSal-1389-A1-17072018_C005g03854	MinSal-1389-A1-17072018_C005	Chr05	887600	890415
MinSal-1389-A1-17072018_C005g03855	MinSal-1389-A1-17072018_C005	Chr05	891014	895402
MinSal-1389-A1-17072018_C005g03857	MinSal-1389-A1-17072018_C005	Chr05	897048	897203
MinSal-1389-A1-17072018_C005g03858	MinSal-1389-A1-17072018_C005	Chr05	897478	900693
MinSal-1389-A1-17072018_C005g03859	MinSal-1389-A1-17072018_C005	Chr05	902257	904920
MinSal-1389-A1-17072018_C005g03860	MinSal-1389-A1-17072018_C005	Chr05	905105	907449
MinSal-1389-A1-17072018_C005g03861	MinSal-1389-A1-17072018_C005	Chr05	907987	909952
MinSal-1389-A1-17072018_C005g03862	MinSal-1389-A1-17072018_C005	Chr05	910933	915011
MinSal-1389-A1-17072018_C005g03863	MinSal-1389-A1-17072018_C005	Chr05	915726	917889
MinSal-1389-A1-17072018_C005g03864	MinSal-1389-A1-17072018_C005	Chr05	918480	922915
MinSal-1389-A1-17072018_C005g03865	MinSal-1389-A1-17072018_C005	Chr05	925135	926100
MinSal-1389-A1-17072018_C005g03866	MinSal-1389-A1-17072018_C005	Chr05	926188	928076
MinSal-1389-A1-17072018_C005g03867	MinSal-1389-A1-17072018_C005	Chr05	928129	930163
MinSal-1389-A1-17072018_C005g03868	MinSal-1389-A1-17072018_C005	Chr05	930723	932227
MinSal-1389-A1-17072018_C005g03870	MinSal-1389-A1-17072018_C005	Chr05	934997	937644
MinSal-1389-A1-17072018_C005g03871	MinSal-1389-A1-17072018_C005	Chr05	937806	940460
MinSal-1389-A1-17072018_C005g03872	MinSal-1389-A1-17072018_C005	Chr05	941493	943230
MinSal-1389-A1-17072018_C005g03873	MinSal-1389-A1-17072018_C005	Chr05	944320	949747
MinSal-1389-A1-17072018_C005g03874	MinSal-1389-A1-17072018_C005	Chr05	951690	953117
MinSal-1389-A1-17072018_C005g03875	MinSal-1389-A1-17072018_C005	Chr05	953295	954014
MinSal-1389-A1-17072018_C005g03876	MinSal-1389-A1-17072018_C005	Chr05	954269	955296
MinSal-1389-A1-17072018_C005g03877	MinSal-1389-A1-17072018_C005	Chr05	955657	957653
MinSal-1389-A1-17072018_C005g03879	MinSal-1389-A1-17072018_C005	Chr05	966258	967823
MinSal-1389-A1-17072018_C005g03883	MinSal-1389-A1-17072018_C005	Chr05	973931	975325
MinSal-1389-A1-17072018_C005g03884	MinSal-1389-A1-17072018_C005	Chr05	976111	976629
MinSal-1389-A1-17072018_C005g03885	MinSal-1389-A1-17072018_C005	Chr05	977586	980711
MinSal-1389-A1-17072018_C005g03886	MinSal-1389-A1-17072018_C005	Chr05	981015	983563
MinSal-1389-A1-17072018_C005g03888	MinSal-1389-A1-17072018_C005	Chr05	984797	985693
MinSal-1389-A1-17072018_C005g03889	MinSal-1389-A1-17072018_C005	Chr05	985929	986920
MinSal-1389-A1-17072018_C005g03890	MinSal-1389-A1-17072018_C005	Chr05	987260	989837
MinSal-1389-A1-17072018_C005g03891	MinSal-1389-A1-17072018_C005	Chr05	990257	991285
MinSal-1389-A1-17072018_C005g03892	MinSal-1389-A1-17072018_C005	Chr05	992158	993746
MinSal-1389-A1-17072018_C005g03893	MinSal-1389-A1-17072018_C005	Chr05	994314	1002930
MinSal-1389-A1-17072018_C005g03894	MinSal-1389-A1-17072018_C005	Chr05	1003176	1005490
MinSal-1389-A1-17072018_C005g03895	MinSal-1389-A1-17072018_C005	Chr05	1005616	1009398
MinSal-1389-A1-17072018_C005g03896	MinSal-1389-A1-17072018_C005	Chr05	1009922	1011328
MinSal-1389-A1-17072018_C005g03897	MinSal-1389-A1-17072018_C005	Chr05	1011683	1012394
MinSal-1389-A1-17072018_C005g03898	MinSal-1389-A1-17072018_C005	Chr05	1012897	1013899
MinSal-1389-A1-17072018_C005g03899	MinSal-1389-A1-17072018_C005	Chr05	1014532	1016997
MinSal-1389-A1-17072018_C005g03900	MinSal-1389-A1-17072018_C005	Chr05	1017338	1020001
MinSal-1389-A1-17072018_C005g03901	MinSal-1389-A1-17072018_C005	Chr05	1020129	1022100
MinSal-1389-A1-17072018_C005g03902	MinSal-1389-A1-17072018_C005	Chr05	1022459	1025129
MinSal-1389-A1-17072018_C005g03903	MinSal-1389-A1-17072018_C005	Chr05	1025280	1026026
MinSal-1389-A1-17072018_C005g03904	MinSal-1389-A1-17072018_C005	Chr05	1027308	1029249
MinSal-1389-A1-17072018_C005g03905	MinSal-1389-A1-17072018_C005	Chr05	1030022	1031266
MinSal-1389-A1-17072018_C005g03906	MinSal-1389-A1-17072018_C005	Chr05	1031567	1033343
MinSal-1389-A1-17072018_C005g03907	MinSal-1389-A1-17072018_C005	Chr05	1033716	1035280
MinSal-1389-A1-17072018_C005g03908	MinSal-1389-A1-17072018_C005	Chr05	1035507	1037888
MinSal-1389-A1-17072018_C005g03909	MinSal-1389-A1-17072018_C005	Chr05	1038032	1041570
MinSal-1389-A1-17072018_C005g03913	MinSal-1389-A1-17072018_C005	Chr05	1048063	1050052
MinSal-1389-A1-17072018_C005g03916	MinSal-1389-A1-17072018_C005	Chr05	1055501	1057239
MinSal-1389-A1-17072018_C005g03917	MinSal-1389-A1-17072018_C005	Chr05	1057477	1060268
MinSal-1389-A1-17072018_C005g03918	MinSal-1389-A1-17072018_C005	Chr05	1060691	1063067
MinSal-1389-A1-17072018_C005g03919	MinSal-1389-A1-17072018_C005	Chr05	1063398	1065199
MinSal-1389-A1-17072018_C005g03920	MinSal-1389-A1-17072018_C005	Chr05	1066900	1068538
MinSal-1389-A1-17072018_C005g03921	MinSal-1389-A1-17072018_C005	Chr05	1068721	1069729
MinSal-1389-A1-17072018_C005g03922	MinSal-1389-A1-17072018_C005	Chr05	1069868	1071101
MinSal-1389-A1-17072018_C005g03923	MinSal-1389-A1-17072018_C005	Chr05	1071313	1072891
MinSal-1389-A1-17072018_C005g03924	MinSal-1389-A1-17072018_C005	Chr05	1074450	1076255
MinSal-1389-A1-17072018_C005g03926	MinSal-1389-A1-17072018_C005	Chr05	1081320	1082854
MinSal-1389-A1-17072018_C005g03927	MinSal-1389-A1-17072018_C005	Chr05	1082918	1088796
MinSal-1389-A1-17072018_C005g03928	MinSal-1389-A1-17072018_C005	Chr05	1090039	1093225
MinSal-1389-A1-17072018_C005g03929	MinSal-1389-A1-17072018_C005	Chr05	1094407	1098190
MinSal-1389-A1-17072018_C005g03930	MinSal-1389-A1-17072018_C005	Chr05	1099434	1101503
MinSal-1389-A1-17072018_C005g03931	MinSal-1389-A1-17072018_C005	Chr05	1101819	1104033
MinSal-1389-A1-17072018_C005g03932	MinSal-1389-A1-17072018_C005	Chr05	1104507	1105942
MinSal-1389-A1-17072018_C005g03933	MinSal-1389-A1-17072018_C005	Chr05	1107159	1107548
MinSal-1389-A1-17072018_C005g03934	MinSal-1389-A1-17072018_C005	Chr05	1107629	1108465
MinSal-1389-A1-17072018_C005g03935	MinSal-1389-A1-17072018_C005	Chr05	1109030	1110573
MinSal-1389-A1-17072018_C005g03936	MinSal-1389-A1-17072018_C005	Chr05	1112299	1114642
MinSal-1389-A1-17072018_C005g03938	MinSal-1389-A1-17072018_C005	Chr05	1118826	1122273
MinSal-1389-A1-17072018_C005g03939	MinSal-1389-A1-17072018_C005	Chr05	1123183	1124549
MinSal-1389-A1-17072018_C005g03940	MinSal-1389-A1-17072018_C005	Chr05	1124912	1131854
MinSal-1389-A1-17072018_C005g03941	MinSal-1389-A1-17072018_C005	Chr05	1133557	1134921
MinSal-1389-A1-17072018_C005g03943	MinSal-1389-A1-17072018_C005	Chr05	1135732	1137228
MinSal-1389-A1-17072018_C005g03945	MinSal-1389-A1-17072018_C005	Chr05	1139778	1141154
MinSal-1389-A1-17072018_C005g03946	MinSal-1389-A1-17072018_C005	Chr05	1141340	1142245
MinSal-1389-A1-17072018_C005g03947	MinSal-1389-A1-17072018_C005	Chr05	1142786	1144884
MinSal-1389-A1-17072018_C005g03948	MinSal-1389-A1-17072018_C005	Chr05	1145517	1147605
MinSal-1389-A1-17072018_C005g03949	MinSal-1389-A1-17072018_C005	Chr05	1148116	1149335
MinSal-1389-A1-17072018_C005g03950	MinSal-1389-A1-17072018_C005	Chr05	1149938	1151136
MinSal-1389-A1-17072018_C005g03951	MinSal-1389-A1-17072018_C005	Chr05	1151861	1153287
MinSal-1389-A1-17072018_C005g03953	MinSal-1389-A1-17072018_C005	Chr05	1155049	1156553
MinSal-1389-A1-17072018_C005g03956	MinSal-1389-A1-17072018_C005	Chr05	1162684	1164465
MinSal-1389-A1-17072018_C005g03957	MinSal-1389-A1-17072018_C005	Chr05	1164582	1169264
MinSal-1389-A1-17072018_C005g03958	MinSal-1389-A1-17072018_C005	Chr05	1169505	1170124
MinSal-1389-A1-17072018_C005g03959	MinSal-1389-A1-17072018_C005	Chr05	1170803	1171328
MinSal-1389-A1-17072018_C005g03960	MinSal-1389-A1-17072018_C005	Chr05	1171644	1173458
MinSal-1389-A1-17072018_C005g03961	MinSal-1389-A1-17072018_C005	Chr05	1173852	1174772
MinSal-1389-A1-17072018_C005g03962	MinSal-1389-A1-17072018_C005	Chr05	1177648	1178313
MinSal-1389-A1-17072018_C005g03966	MinSal-1389-A1-17072018_C005	Chr05	1181848	1186669
MinSal-1389-A1-17072018_C005g03967	MinSal-1389-A1-17072018_C005	Chr05	1187064	1189571
MinSal-1389-A1-17072018_C005g03970	MinSal-1389-A1-17072018_C005	Chr05	1193939	1195631
MinSal-1389-A1-17072018_C005g03971	MinSal-1389-A1-17072018_C005	Chr05	1196171	1200110
MinSal-1389-A1-17072018_C005g03972	MinSal-1389-A1-17072018_C005	Chr05	1200830	1203074
MinSal-1389-A1-17072018_C005g03973	MinSal-1389-A1-17072018_C005	Chr05	1203740	1205190
MinSal-1389-A1-17072018_C005g03974	MinSal-1389-A1-17072018_C005	Chr05	1205926	1207402
MinSal-1389-A1-17072018_C005g03975	MinSal-1389-A1-17072018_C005	Chr05	1207946	1211357
MinSal-1389-A1-17072018_C005g03976	MinSal-1389-A1-17072018_C005	Chr05	1211810	1213146
MinSal-1389-A1-17072018_C005g03977	MinSal-1389-A1-17072018_C005	Chr05	1214410	1216724
MinSal-1389-A1-17072018_C005g03978	MinSal-1389-A1-17072018_C005	Chr05	1217210	1218799
MinSal-1389-A1-17072018_C005g03979	MinSal-1389-A1-17072018_C005	Chr05	1218929	1222041
MinSal-1389-A1-17072018_C005g03980	MinSal-1389-A1-17072018_C005	Chr05	1222577	1224727
MinSal-1389-A1-17072018_C005g03981	MinSal-1389-A1-17072018_C005	Chr05	1225412	1228078
MinSal-1389-A1-17072018_C005g03982	MinSal-1389-A1-17072018_C005	Chr05	1228840	1231329
MinSal-1389-A1-17072018_C005g03983	MinSal-1389-A1-17072018_C005	Chr05	1231851	1233732
MinSal-1389-A1-17072018_C005g03984	MinSal-1389-A1-17072018_C005	Chr05	1235479	1239272
MinSal-1389-A1-17072018_C005g03985	MinSal-1389-A1-17072018_C005	Chr05	1239525	1241960
MinSal-1389-A1-17072018_C005g03986	MinSal-1389-A1-17072018_C005	Chr05	1242912	1244305
MinSal-1389-A1-17072018_C005g03987	MinSal-1389-A1-17072018_C005	Chr05	1244809	1245520
MinSal-1389-A1-17072018_C005g03988	MinSal-1389-A1-17072018_C005	Chr05	1245675	1247835
MinSal-1389-A1-17072018_C005g03989	MinSal-1389-A1-17072018_C005	Chr05	1249195	1251135
MinSal-1389-A1-17072018_C005g03991	MinSal-1389-A1-17072018_C005	Chr05	1254349	1255649
MinSal-1389-A1-17072018_C005g03992	MinSal-1389-A1-17072018_C005	Chr05	1255744	1256211
MinSal-1389-A1-17072018_C005g03993	MinSal-1389-A1-17072018_C005	Chr05	1256271	1257323
MinSal-1389-A1-17072018_C005g03994	MinSal-1389-A1-17072018_C005	Chr05	1257717	1259532
MinSal-1389-A1-17072018_C005g03995	MinSal-1389-A1-17072018_C005	Chr05	1259846	1263666
MinSal-1389-A1-17072018_C005g03996	MinSal-1389-A1-17072018_C005	Chr05	1264517	1265983
MinSal-1389-A1-17072018_C005g03997	MinSal-1389-A1-17072018_C005	Chr05	1266413	1267240
MinSal-1389-A1-17072018_C005g03998	MinSal-1389-A1-17072018_C005	Chr05	1267327	1268229
MinSal-1389-A1-17072018_C005g03999	MinSal-1389-A1-17072018_C005	Chr05	1268814	1270709
MinSal-1389-A1-17072018_C005g04000	MinSal-1389-A1-17072018_C005	Chr05	1271334	1271728
MinSal-1389-A1-17072018_C005g04005	MinSal-1389-A1-17072018_C005	Chr05	1283607	1285316
MinSal-1389-A1-17072018_C005g04007	MinSal-1389-A1-17072018_C005	Chr05	1287252	1288707
MinSal-1389-A1-17072018_C005g04010	MinSal-1389-A1-17072018_C005	Chr05	1294518	1294815
MinSal-1389-A1-17072018_C005g04011	MinSal-1389-A1-17072018_C005	Chr05	1295652	1297014
