#A_id	pident
MvSl-1064-A1-R4_MC06g07525	100.000
MvSl-1064-A1-R4_MC06g07526	100.000
MvSl-1064-A1-R4_MC06g07527	100.000
MvSl-1064-A1-R4_MC06g07528	100.000
MvSl-1064-A1-R4_MC06g07529	100.000
MvSl-1064-A1-R4_MC06g07530	100.000
MvSl-1064-A1-R4_MC06g07531	100.000
MvSl-1064-A1-R4_MC06g07532	100.000
MvSl-1064-A1-R4_MC06g07533	100.000
MvSl-1064-A1-R4_MC06g07534	100.000
MvSl-1064-A1-R4_MC06g07535	100.000
MvSl-1064-A1-R4_MC06g07536	100.000
MvSl-1064-A1-R4_MC06g07537	100.000
MvSl-1064-A1-R4_MC06g07538	100.000
MvSl-1064-A1-R4_MC06g07539	100.000
MvSl-1064-A1-R4_MC06g07541	100.000
MvSl-1064-A1-R4_MC06g07542	100.000
MvSl-1064-A1-R4_MC06g07543	100.000
MvSl-1064-A1-R4_MC06g07544	100.000
MvSl-1064-A1-R4_MC06g07545	100.000
MvSl-1064-A1-R4_MC06g07546	100.000
MvSl-1064-A1-R4_MC06g07547	100.000
MvSl-1064-A1-R4_MC07g07548	100.000
MvSl-1064-A1-R4_MC07g07549	100.000
MvSl-1064-A1-R4_MC07g07550	100.000
MvSl-1064-A1-R4_MC07g07551	100.000
MvSl-1064-A1-R4_MC07g07552	100.000
MvSl-1064-A1-R4_MC07g07553	100.000
MvSl-1064-A1-R4_MC07g07554	100.000
MvSl-1064-A1-R4_MC07g07555	100.000
MvSl-1064-A1-R4_MC07g07556	100.000
MvSl-1064-A1-R4_MC07g07557	100.000
MvSl-1064-A1-R4_MC07g07558	100.000
MvSl-1064-A1-R4_MC07g07560	100.000
MvSl-1064-A1-R4_MC07g07561	100.000
MvSl-1064-A1-R4_MC07g07562	100.000
MvSl-1064-A1-R4_MC07g07563	100.000
MvSl-1064-A1-R4_MC07g07564	100.000
MvSl-1064-A1-R4_MC07g07565	100.000
MvSl-1064-A1-R4_MC07g07566	100.000
MvSl-1064-A1-R4_MC07g07567	100.000
MvSl-1064-A1-R4_MC07g07568	100.000
MvSl-1064-A1-R4_MC07g07569	100.000
MvSl-1064-A1-R4_MC07g07570	100.000
MvSl-1064-A1-R4_MC07g07571	100.000
MvSl-1064-A1-R4_MC07g07572	100.000
MvSl-1064-A1-R4_MC07g07573	100.000
MvSl-1064-A1-R4_MC07g07574	100.000
MvSl-1064-A1-R4_MC07g07575	100.000
MvSl-1064-A1-R4_MC07g07576	100.000
MvSl-1064-A1-R4_MC07g07577	100.000
MvSl-1064-A1-R4_MC07g07578	100.000
MvSl-1064-A1-R4_MC07g07579	100.000
MvSl-1064-A1-R4_MC07g07580	100.000
MvSl-1064-A1-R4_MC07g07581	100.000
MvSl-1064-A1-R4_MC07g07582	100.000
MvSl-1064-A1-R4_MC07g07583	100.000
MvSl-1064-A1-R4_MC07g07584	100.000
MvSl-1064-A1-R4_MC07g07585	100.000
MvSl-1064-A1-R4_MC07g07586	100.000
MvSl-1064-A1-R4_MC07g07587	100.000
MvSl-1064-A1-R4_MC07g07588	100.000
MvSl-1064-A1-R4_MC07g07589	100.000
MvSl-1064-A1-R4_MC07g07590	100.000
MvSl-1064-A1-R4_MC07g07592	100.000
MvSl-1064-A1-R4_MC07g07593	100.000
MvSl-1064-A1-R4_MC07g07594	100.000
MvSl-1064-A1-R4_MC07g07595	100.000
MvSl-1064-A1-R4_MC07g07596	100.000
MvSl-1064-A1-R4_MC07g07597	100.000
MvSl-1064-A1-R4_MC07g07598	100.000
MvSl-1064-A1-R4_MC07g07599	100.000
MvSl-1064-A1-R4_MC07g07600	100.000
MvSl-1064-A1-R4_MC07g07601	100.000
MvSl-1064-A1-R4_MC07g07602	100.000
MvSl-1064-A1-R4_MC07g07603	100.000
MvSl-1064-A1-R4_MC07g07604	100.000
MvSl-1064-A1-R4_MC07g07606	100.000
MvSl-1064-A1-R4_MC07g07607	100.000
MvSl-1064-A1-R4_MC07g07608	100.000
MvSl-1064-A1-R4_MC07g07609	100.000
MvSl-1064-A1-R4_MC07g07610	100.000
MvSl-1064-A1-R4_MC07g07611	100.000
MvSl-1064-A1-R4_MC07g07612	100.000
MvSl-1064-A1-R4_MC07g07613	100.000
MvSl-1064-A1-R4_MC07g07614	100.000
MvSl-1064-A1-R4_MC07g07615	100.000
MvSl-1064-A1-R4_MC07g07616	87.907
MvSl-1064-A1-R4_MC07g07617	100.000
MvSl-1064-A1-R4_MC07g07618	100.000
MvSl-1064-A1-R4_MC07g07619	100.000
MvSl-1064-A1-R4_MC07g07620	100.000
MvSl-1064-A1-R4_MC07g07621	100.000
MvSl-1064-A1-R4_MC07g07622	100.000
MvSl-1064-A1-R4_MC07g07623	100.000
MvSl-1064-A1-R4_MC07g07624	100.000
MvSl-1064-A1-R4_MC07g07625	100.000
MvSl-1064-A1-R4_MC07g07626	100.000
MvSl-1064-A1-R4_MC07g07627	100.000
MvSl-1064-A1-R4_MC07g07628	100.000
MvSl-1064-A1-R4_MC07g07629	100.000
MvSl-1064-A1-R4_MC07g07630	100.000
MvSl-1064-A1-R4_MC07g07631	100.000
MvSl-1064-A1-R4_MC07g07632	100.000
MvSl-1064-A1-R4_MC07g07633	100.000
MvSl-1064-A1-R4_MC07g07634	100.000
MvSl-1064-A1-R4_MC07g07635	100.000
MvSl-1064-A1-R4_MC07g07636	100.000
MvSl-1064-A1-R4_MC07g07637	100.000
MvSl-1064-A1-R4_MC07g07638	100.000
MvSl-1064-A1-R4_MC07g07639	100.000
MvSl-1064-A1-R4_MC07g07640	100.000
MvSl-1064-A1-R4_MC07g07641	100.000
MvSl-1064-A1-R4_MC07g07642	100.000
MvSl-1064-A1-R4_MC07g07643	100.000
MvSl-1064-A1-R4_MC07g07644	100.000
MvSl-1064-A1-R4_MC07g07645	100.000
MvSl-1064-A1-R4_MC07g07646	100.000
MvSl-1064-A1-R4_MC07g07648	100.000
MvSl-1064-A1-R4_MC07g07649	100.000
MvSl-1064-A1-R4_MC07g07650	100.000
MvSl-1064-A1-R4_MC07g07651	100.000
MvSl-1064-A1-R4_MC07g07652	100.000
MvSl-1064-A1-R4_MC07g07653	100.000
MvSl-1064-A1-R4_MC07g07654	100.000
MvSl-1064-A1-R4_MC07g07655	100.000
MvSl-1064-A1-R4_MC07g07656	100.000
MvSl-1064-A1-R4_MC07g07657	100.000
MvSl-1064-A1-R4_MC07g07658	100.000
MvSl-1064-A1-R4_MC07g07659	100.000
MvSl-1064-A1-R4_MC07g07660	100.000
MvSl-1064-A1-R4_MC07g07661	100.000
MvSl-1064-A1-R4_MC07g07662	100.000
MvSl-1064-A1-R4_MC07g07663	100.000
MvSl-1064-A1-R4_MC07g07664	100.000
MvSl-1064-A1-R4_MC07g07665	100.000
MvSl-1064-A1-R4_MC07g07666	100.000
MvSl-1064-A1-R4_MC07g07667	100.000
MvSl-1064-A1-R4_MC07g07668	100.000
MvSl-1064-A1-R4_MC07g07669	100.000
MvSl-1064-A1-R4_MC07g07670	100.000
MvSl-1064-A1-R4_MC07g07671	100.000
MvSl-1064-A1-R4_MC07g07672	100.000
MvSl-1064-A1-R4_MC07g07673	100.000
MvSl-1064-A1-R4_MC07g07674	100.000
MvSl-1064-A1-R4_MC07g07675	100.000
MvSl-1064-A1-R4_MC07g07676	100.000
MvSl-1064-A1-R4_MC07g07677	100.000
MvSl-1064-A1-R4_MC07g07678	100.000
MvSl-1064-A1-R4_MC07g07679	100.000
MvSl-1064-A1-R4_MC07g07680	100.000
MvSl-1064-A1-R4_MC07g07681	100.000
MvSl-1064-A1-R4_MC07g07682	100.000
MvSl-1064-A1-R4_MC07g07683	100.000
MvSl-1064-A1-R4_MC07g07684	100.000
MvSl-1064-A1-R4_MC07g07685	100.000
MvSl-1064-A1-R4_MC07g07686	100.000
MvSl-1064-A1-R4_MC07g07687	100.000
MvSl-1064-A1-R4_MC07g07688	100.000
MvSl-1064-A1-R4_MC07g07689	100.000
MvSl-1064-A1-R4_MC07g07690	100.000
MvSl-1064-A1-R4_MC07g07691	100.000
MvSl-1064-A1-R4_MC07g07692	100.000
MvSl-1064-A1-R4_MC07g07693	100.000
MvSl-1064-A1-R4_MC07g07694	100.000
MvSl-1064-A1-R4_MC07g07695	100.000
MvSl-1064-A1-R4_MC07g07696	100.000
MvSl-1064-A1-R4_MC07g07697	100.000
MvSl-1064-A1-R4_MC07g07698	100.000
MvSl-1064-A1-R4_MC07g07699	100.000
MvSl-1064-A1-R4_MC07g07700	100.000
MvSl-1064-A1-R4_MC07g07701	100.000
MvSl-1064-A1-R4_MC07g07702	100.000
MvSl-1064-A1-R4_MC07g07703	100.000
MvSl-1064-A1-R4_MC07g07704	100.000
MvSl-1064-A1-R4_MC07g07705	100.000
MvSl-1064-A1-R4_MC07g07706	100.000
MvSl-1064-A1-R4_MC07g07707	100.000
MvSl-1064-A1-R4_MC07g07708	100.000
MvSl-1064-A1-R4_MC07g07709	100.000
MvSl-1064-A1-R4_MC07g07710	100.000
MvSl-1064-A1-R4_MC07g07711	100.000
MvSl-1064-A1-R4_MC07g07712	100.000
MvSl-1064-A1-R4_MC07g07713	100.000
MvSl-1064-A1-R4_MC07g07714	100.000
MvSl-1064-A1-R4_MC07g07715	100.000
MvSl-1064-A1-R4_MC07g07716	100.000
MvSl-1064-A1-R4_MC07g07717	100.000
MvSl-1064-A1-R4_MC07g07718	100.000
MvSl-1064-A1-R4_MC07g07719	100.000
MvSl-1064-A1-R4_MC07g07720	100.000
MvSl-1064-A1-R4_MC07g07721	100.000
MvSl-1064-A1-R4_MC07g07722	100.000
MvSl-1064-A1-R4_MC07g07723	100.000
MvSl-1064-A1-R4_MC07g07724	100.000
MvSl-1064-A1-R4_MC07g07725	100.000
MvSl-1064-A1-R4_MC07g07726	100.000
MvSl-1064-A1-R4_MC07g07727	100.000
MvSl-1064-A1-R4_MC07g07728	100.000
MvSl-1064-A1-R4_MC07g07729	100.000
MvSl-1064-A1-R4_MC07g07730	100.000
MvSl-1064-A1-R4_MC07g07731	100.000
MvSl-1064-A1-R4_MC07g07732	100.000
MvSl-1064-A1-R4_MC07g07733	100.000
MvSl-1064-A1-R4_MC07g07734	100.000
MvSl-1064-A1-R4_MC07g07735	100.000
MvSl-1064-A1-R4_MC07g07736	100.000
MvSl-1064-A1-R4_MC07g07737	100.000
MvSl-1064-A1-R4_MC07g07738	100.000
MvSl-1064-A1-R4_MC07g07739	100.000
MvSl-1064-A1-R4_MC07g07740	100.000
MvSl-1064-A1-R4_MC07g07741	100.000
MvSl-1064-A1-R4_MC07g07742	100.000
MvSl-1064-A1-R4_MC07g07743	100.000
MvSl-1064-A1-R4_MC07g07744	100.000
MvSl-1064-A1-R4_MC07g07745	100.000
MvSl-1064-A1-R4_MC07g07746	100.000
MvSl-1064-A1-R4_MC07g07747	100.000
MvSl-1064-A1-R4_MC07g07748	100.000
MvSl-1064-A1-R4_MC07g07749	100.000
MvSl-1064-A1-R4_MC07g07750	100.000
MvSl-1064-A1-R4_MC07g07751	100.000
MvSl-1064-A1-R4_MC07g07752	100.000
MvSl-1064-A1-R4_MC07g07753	100.000
MvSl-1064-A1-R4_MC07g07754	100.000
MvSl-1064-A1-R4_MC07g07755	100.000
MvSl-1064-A1-R4_MC07g07756	100.000
MvSl-1064-A1-R4_MC07g07757	100.000
MvSl-1064-A1-R4_MC07g07758	100.000
MvSl-1064-A1-R4_MC07g07759	100.000
MvSl-1064-A1-R4_MC07g07760	100.000
MvSl-1064-A1-R4_MC07g07761	100.000
MvSl-1064-A1-R4_MC07g07762	100.000
MvSl-1064-A1-R4_MC07g07763	100.000
MvSl-1064-A1-R4_MC07g07764	100.000
MvSl-1064-A1-R4_MC07g07765	100.000
MvSl-1064-A1-R4_MC07g07766	100.000
MvSl-1064-A1-R4_MC07g07767	100.000
MvSl-1064-A1-R4_MC07g07768	100.000
MvSl-1064-A1-R4_MC07g07769	100.000
MvSl-1064-A1-R4_MC07g07770	100.000
MvSl-1064-A1-R4_MC07g07772	100.000
MvSl-1064-A1-R4_MC07g07773	100.000
MvSl-1064-A1-R4_MC07g07774	100.000
MvSl-1064-A1-R4_MC07g07775	100.000
MvSl-1064-A1-R4_MC07g07776	100.000
MvSl-1064-A1-R4_MC07g07777	100.000
MvSl-1064-A1-R4_MC07g07779	100.000
MvSl-1064-A1-R4_MC07g07780	100.000
MvSl-1064-A1-R4_MC07g07781	100.000
MvSl-1064-A1-R4_MC07g07782	100.000
MvSl-1064-A1-R4_MC07g07783	100.000
MvSl-1064-A1-R4_MC07g07784	100.000
MvSl-1064-A1-R4_MC07g07785	100.000
MvSl-1064-A1-R4_MC07g07786	100.000
MvSl-1064-A1-R4_MC07g07787	100.000
MvSl-1064-A1-R4_MC07g07788	100.000
MvSl-1064-A1-R4_MC07g07789	100.000
MvSl-1064-A1-R4_MC07g07790	100.000
MvSl-1064-A1-R4_MC07g07791	100.000
MvSl-1064-A1-R4_MC07g07792	100.000
MvSl-1064-A1-R4_MC07g07793	100.000
MvSl-1064-A1-R4_MC07g07794	100.000
MvSl-1064-A1-R4_MC07g07795	100.000
MvSl-1064-A1-R4_MC07g07796	100.000
MvSl-1064-A1-R4_MC07g07797	100.000
MvSl-1064-A1-R4_MC07g07798	100.000
MvSl-1064-A1-R4_MC07g07799	100.000
MvSl-1064-A1-R4_MC07g07800	100.000
MvSl-1064-A1-R4_MC07g07801	100.000
MvSl-1064-A1-R4_MC07g07802	100.000
MvSl-1064-A1-R4_MC07g07803	100.000
MvSl-1064-A1-R4_MC07g07804	100.000
MvSl-1064-A1-R4_MC07g07805	100.000
MvSl-1064-A1-R4_MC07g07806	100.000
MvSl-1064-A1-R4_MC07g07807	100.000
MvSl-1064-A1-R4_MC07g07808	100.000
MvSl-1064-A1-R4_MC07g07809	100.000
MvSl-1064-A1-R4_MC07g07810	100.000
MvSl-1064-A1-R4_MC07g07811	100.000
MvSl-1064-A1-R4_MC07g07812	100.000
MvSl-1064-A1-R4_MC07g07813	100.000
MvSl-1064-A1-R4_MC07g07814	100.000
MvSl-1064-A1-R4_MC07g07815	100.000
MvSl-1064-A1-R4_MC07g07816	100.000
MvSl-1064-A1-R4_MC07g07817	100.000
MvSl-1064-A1-R4_MC07g07818	100.000
MvSl-1064-A1-R4_MC07g07819	100.000
MvSl-1064-A1-R4_MC07g07820	100.000
MvSl-1064-A1-R4_MC07g07821	100.000
MvSl-1064-A1-R4_MC07g07822	100.000
MvSl-1064-A1-R4_MC07g07823	100.000
MvSl-1064-A1-R4_MC07g07824	100.000
MvSl-1064-A1-R4_MC07g07825	100.000
MvSl-1064-A1-R4_MC07g07826	100.000
MvSl-1064-A1-R4_MC07g07827	100.000
MvSl-1064-A1-R4_MC07g07828	100.000
MvSl-1064-A1-R4_MC07g07829	100.000
MvSl-1064-A1-R4_MC07g07830	100.000
MvSl-1064-A1-R4_MC07g07831	100.000
MvSl-1064-A1-R4_MC07g07832	100.000
MvSl-1064-A1-R4_MC07g07833	100.000
MvSl-1064-A1-R4_MC07g07834	100.000
MvSl-1064-A1-R4_MC07g07835	100.000
MvSl-1064-A1-R4_MC07g07836	100.000
MvSl-1064-A1-R4_MC07g07837	100.000
MvSl-1064-A1-R4_MC07g07838	100.000
MvSl-1064-A1-R4_MC07g07839	100.000
MvSl-1064-A1-R4_MC07g07840	100.000
MvSl-1064-A1-R4_MC07g07841	100.000
MvSl-1064-A1-R4_MC07g07842	100.000
MvSl-1064-A1-R4_MC07g07843	100.000
MvSl-1064-A1-R4_MC07g07844	100.000
MvSl-1064-A1-R4_MC07g07845	100.000
MvSl-1064-A1-R4_MC07g07846	100.000
MvSl-1064-A1-R4_MC07g07848	100.000
MvSl-1064-A1-R4_MC07g07850	100.000
MvSl-1064-A1-R4_MC07g07851	100.000
MvSl-1064-A1-R4_MC07g07852	100.000
MvSl-1064-A1-R4_MC07g07853	100.000
MvSl-1064-A1-R4_MC07g07854	100.000
MvSl-1064-A1-R4_MC07g07855	100.000
MvSl-1064-A1-R4_MC07g07856	100.000
MvSl-1064-A1-R4_MC07g07857	100.000
MvSl-1064-A1-R4_MC07g07858	100.000
MvSl-1064-A1-R4_MC07g07859	100.000
MvSl-1064-A1-R4_MC07g07860	100.000
MvSl-1064-A1-R4_MC07g07861	100.000
MvSl-1064-A1-R4_MC07g07862	87.755
MvSl-1064-A1-R4_MC07g07863	100.000
MvSl-1064-A1-R4_MC07g07864	100.000
MvSl-1064-A1-R4_MC07g07865	100.000
MvSl-1064-A1-R4_MC07g07866	100.000
MvSl-1064-A1-R4_MC07g07867	100.000
MvSl-1064-A1-R4_MC07g07868	100.000
MvSl-1064-A1-R4_MC07g07869	100.000
MvSl-1064-A1-R4_MC07g07870	100.000
MvSl-1064-A1-R4_MC07g07871	100.000
MvSl-1064-A1-R4_MC07g07872	100.000
MvSl-1064-A1-R4_MC07g07873	100.000
MvSl-1064-A1-R4_MC07g07874	100.000
MvSl-1064-A1-R4_MC07g07875	100.000
MvSl-1064-A1-R4_MC07g07876	100.000
MvSl-1064-A1-R4_MC07g07877	100.000
MvSl-1064-A1-R4_MC07g07878	100.000
MvSl-1064-A1-R4_MC07g07879	100.000
MvSl-1064-A1-R4_MC07g07880	100.000
MvSl-1064-A1-R4_MC07g07881	100.000
MvSl-1064-A1-R4_MC07g07882	100.000
MvSl-1064-A1-R4_MC07g07883	100.000
MvSl-1064-A1-R4_MC07g07884	100.000
MvSl-1064-A1-R4_MC07g07885	100.000
MvSl-1064-A1-R4_MC07g07886	100.000
MvSl-1064-A1-R4_MC07g07887	100.000
MvSl-1064-A1-R4_MC07g07888	100.000
MvSl-1064-A1-R4_MC07g07889	100.000
MvSl-1064-A1-R4_MC07g07890	100.000
MvSl-1064-A1-R4_MC07g07891	100.000
MvSl-1064-A1-R4_MC07g07892	100.000
MvSl-1064-A1-R4_MC07g07893	100.000
MvSl-1064-A1-R4_MC07g07894	100.000
MvSl-1064-A1-R4_MC07g07895	100.000
MvSl-1064-A1-R4_MC07g07896	100.000
MvSl-1064-A1-R4_MC07g07897	100.000
MvSl-1064-A1-R4_MC07g07898	100.000
MvSl-1064-A1-R4_MC07g07899	100.000
MvSl-1064-A1-R4_MC07g07900	100.000
MvSl-1064-A1-R4_MC07g07901	100.000
MvSl-1064-A1-R4_MC07g07902	100.000
MvSl-1064-A1-R4_MC07g07903	100.000
MvSl-1064-A1-R4_MC07g07904	100.000
MvSl-1064-A1-R4_MC07g07905	100.000
MvSl-1064-A1-R4_MC07g07906	100.000
MvSl-1064-A1-R4_MC07g07907	100.000
MvSl-1064-A1-R4_MC07g07908	100.000
MvSl-1064-A1-R4_MC07g07909	100.000
MvSl-1064-A1-R4_MC07g07910	100.000
MvSl-1064-A1-R4_MC07g07911	100.000
MvSl-1064-A1-R4_MC07g07912	100.000
MvSl-1064-A1-R4_MC07g07913	100.000
MvSl-1064-A1-R4_MC07g07914	100.000
MvSl-1064-A1-R4_MC07g07915	100.000
MvSl-1064-A1-R4_MC07g07916	100.000
MvSl-1064-A1-R4_MC07g07917	100.000
MvSl-1064-A1-R4_MC07g07918	100.000
MvSl-1064-A1-R4_MC07g07919	100.000
MvSl-1064-A1-R4_MC07g07920	100.000
MvSl-1064-A1-R4_MC07g07921	100.000
MvSl-1064-A1-R4_MC07g07922	100.000
MvSl-1064-A1-R4_MC07g07923	100.000
MvSl-1064-A1-R4_MC07g07924	100.000
MvSl-1064-A1-R4_MC07g07926	100.000
MvSl-1064-A1-R4_MC07g07927	100.000
MvSl-1064-A1-R4_MC07g07928	100.000
MvSl-1064-A1-R4_MC07g07929	100.000
MvSl-1064-A1-R4_MC07g07930	100.000
MvSl-1064-A1-R4_MC07g07931	100.000
MvSl-1064-A1-R4_MC07g07933	100.000
MvSl-1064-A1-R4_MC07g07934	100.000
MvSl-1064-A1-R4_MC07g07935	100.000
MvSl-1064-A1-R4_MC07g07936	100.000
MvSl-1064-A1-R4_MC07g07937	100.000
MvSl-1064-A1-R4_MC07g07938	100.000
MvSl-1064-A1-R4_MC07g07939	100.000
MvSl-1064-A1-R4_MC07g07940	100.000
MvSl-1064-A1-R4_MC07g07941	100.000
MvSl-1064-A1-R4_MC07g07942	100.000
MvSl-1064-A1-R4_MC07g07943	100.000
MvSl-1064-A1-R4_MC07g07944	100.000
MvSl-1064-A1-R4_MC07g07945	100.000
MvSl-1064-A1-R4_MC07g07946	100.000
MvSl-1064-A1-R4_MC07g07947	100.000
MvSl-1064-A1-R4_MC07g07948	100.000
MvSl-1064-A1-R4_MC07g07949	100.000
MvSl-1064-A1-R4_MC07g07950	100.000
MvSl-1064-A1-R4_MC07g07951	100.000
MvSl-1064-A1-R4_MC07g07952	100.000
MvSl-1064-A1-R4_MC07g07953	100.000
MvSl-1064-A1-R4_MC07g07954	100.000
MvSl-1064-A1-R4_MC07g07955	100.000
MvSl-1064-A1-R4_MC07g07956	100.000
MvSl-1064-A1-R4_MC07g07957	100.000
MvSl-1064-A1-R4_MC07g07958	100.000
MvSl-1064-A1-R4_MC07g07959	100.000
MvSl-1064-A1-R4_MC07g07960	100.000
MvSl-1064-A1-R4_MC07g07961	100.000
MvSl-1064-A1-R4_MC07g07962	100.000
MvSl-1064-A1-R4_MC07g07963	100.000
MvSl-1064-A1-R4_MC07g07964	100.000
MvSl-1064-A1-R4_MC07g07965	100.000
MvSl-1064-A1-R4_MC07g07966	100.000
MvSl-1064-A1-R4_MC07g07967	100.000
MvSl-1064-A1-R4_MC07g07968	100.000
MvSl-1064-A1-R4_MC07g07969	100.000
MvSl-1064-A1-R4_MC07g07970	100.000
MvSl-1064-A1-R4_MC07g07971	100.000
MvSl-1064-A1-R4_MC07g07972	100.000
MvSl-1064-A1-R4_MC07g07973	100.000
MvSl-1064-A1-R4_MC07g07974	100.000
MvSl-1064-A1-R4_MC07g07975	100.000
MvSl-1064-A1-R4_MC07g07976	100.000
MvSl-1064-A1-R4_MC07g07977	100.000
MvSl-1064-A1-R4_MC07g07978	100.000
MvSl-1064-A1-R4_MC07g07979	100.000
MvSl-1064-A1-R4_MC07g07980	100.000
MvSl-1064-A1-R4_MC07g07981	100.000
MvSl-1064-A1-R4_MC07g07982	100.000
MvSl-1064-A1-R4_MC07g07983	100.000
MvSl-1064-A1-R4_MC07g07984	100.000
MvSl-1064-A1-R4_MC07g07985	100.000
MvSl-1064-A1-R4_MC07g07986	100.000
MvSl-1064-A1-R4_MC07g07987	100.000
MvSl-1064-A1-R4_MC07g07988	100.000
MvSl-1064-A1-R4_MC07g07989	100.000
MvSl-1064-A1-R4_MC07g07990	100.000
MvSl-1064-A1-R4_MC07g07991	100.000
MvSl-1064-A1-R4_MC07g07992	100.000
MvSl-1064-A1-R4_MC07g07993	100.000
MvSl-1064-A1-R4_MC07g07994	100.000
MvSl-1064-A1-R4_MC07g07995	100.000
MvSl-1064-A1-R4_MC07g07996	100.000
MvSl-1064-A1-R4_MC07g07997	100.000
MvSl-1064-A1-R4_MC07g07998	100.000
MvSl-1064-A1-R4_MC07g07999	100.000
MvSl-1064-A1-R4_MC07g08000	100.000
MvSl-1064-A1-R4_MC07g08001	100.000
MvSl-1064-A1-R4_MC07g08002	100.000
MvSl-1064-A1-R4_MC07g08003	100.000
MvSl-1064-A1-R4_MC07g08004	100.000
MvSl-1064-A1-R4_MC07g08005	100.000
MvSl-1064-A1-R4_MC07g08006	100.000
MvSl-1064-A1-R4_MC07g08007	100.000
MvSl-1064-A1-R4_MC07g08008	100.000
MvSl-1064-A1-R4_MC07g08009	100.000
MvSl-1064-A1-R4_MC07g08010	100.000
MvSl-1064-A1-R4_MC07g08011	100.000
MvSl-1064-A1-R4_MC07g08012	100.000
MvSl-1064-A1-R4_MC07g08013	100.000
MvSl-1064-A1-R4_MC07g08014	100.000
MvSl-1064-A1-R4_MC07g08015	100.000
MvSl-1064-A1-R4_MC07g08016	100.000
MvSl-1064-A1-R4_MC07g08017	100.000
MvSl-1064-A1-R4_MC07g08018	100.000
MvSl-1064-A1-R4_MC07g08019	100.000
MvSl-1064-A1-R4_MC07g08020	100.000
MvSl-1064-A1-R4_MC07g08021	100.000
MvSl-1064-A1-R4_MC07g08022	100.000
MvSl-1064-A1-R4_MC07g08023	100.000
MvSl-1064-A1-R4_MC07g08024	100.000
MvSl-1064-A1-R4_MC07g08025	100.000
MvSl-1064-A1-R4_MC07g08026	97.708
MvSl-1064-A1-R4_MC07g08027	100.000
MvSl-1064-A1-R4_MC07g08029	100.000
MvSl-1064-A1-R4_MC07g08030	100.000
MvSl-1064-A1-R4_MC07g08031	100.000
MvSl-1064-A1-R4_MC07g08032	100.000
MvSl-1064-A1-R4_MC07g08033	100.000
MvSl-1064-A1-R4_MC07g08034	100.000
MvSl-1064-A1-R4_MC07g08035	100.000
MvSl-1064-A1-R4_MC07g08036	100.000
MvSl-1064-A1-R4_MC07g08037	100.000
MvSl-1064-A1-R4_MC07g08038	100.000
MvSl-1064-A1-R4_MC07g08039	100.000
MvSl-1064-A1-R4_MC07g08040	100.000
MvSl-1064-A1-R4_MC07g08041	100.000
MvSl-1064-A1-R4_MC07g08042	100.000
MvSl-1064-A1-R4_MC07g08043	100.000
MvSl-1064-A1-R4_MC07g08044	100.000
MvSl-1064-A1-R4_MC07g08045	100.000
MvSl-1064-A1-R4_MC07g08046	100.000
MvSl-1064-A1-R4_MC07g08047	99.449
MvSl-1064-A1-R4_MC07g08048	100.000
MvSl-1064-A1-R4_MC07g08049	100.000
MvSl-1064-A1-R4_MC07g08051	100.000
MvSl-1064-A1-R4_MC07g08052	100.000
MvSl-1064-A1-R4_MC07g08053	100.000
MvSl-1064-A1-R4_MC07g08054	100.000
MvSl-1064-A1-R4_MC07g08055	100.000
MvSl-1064-A1-R4_MC07g08056	100.000
MvSl-1064-A1-R4_MC07g08057	100.000
MvSl-1064-A1-R4_MC07g08058	100.000
MvSl-1064-A1-R4_MC07g08059	100.000
MvSl-1064-A1-R4_MC07g08060	100.000
MvSl-1064-A1-R4_MC07g08061	100.000
MvSl-1064-A1-R4_MC07g08062	100.000
MvSl-1064-A1-R4_MC07g08063	100.000
MvSl-1064-A1-R4_MC07g08064	100.000
MvSl-1064-A1-R4_MC07g08065	100.000
MvSl-1064-A1-R4_MC07g08066	100.000
MvSl-1064-A1-R4_MC07g08067	100.000
MvSl-1064-A1-R4_MC07g08068	100.000
MvSl-1064-A1-R4_MC07g08069	100.000
MvSl-1064-A1-R4_MC07g08070	100.000
MvSl-1064-A1-R4_MC07g08071	100.000
MvSl-1064-A1-R4_MC07g08072	100.000
MvSl-1064-A1-R4_MC07g08073	100.000
MvSl-1064-A1-R4_MC07g08074	100.000
MvSl-1064-A1-R4_MC07g08075	100.000
MvSl-1064-A1-R4_MC07g08076	100.000
MvSl-1064-A1-R4_MC07g08077	100.000
MvSl-1064-A1-R4_MC07g08079	100.000
MvSl-1064-A1-R4_MC07g08080	100.000
MvSl-1064-A1-R4_MC07g08081	100.000
MvSl-1064-A1-R4_MC07g08082	100.000
MvSl-1064-A1-R4_MC07g08083	100.000
MvSl-1064-A1-R4_MC07g08084	100.000
MvSl-1064-A1-R4_MC07g08085	100.000
MvSl-1064-A1-R4_MC07g08086	100.000
MvSl-1064-A1-R4_MC07g08087	100.000
MvSl-1064-A1-R4_MC07g08088	100.000
MvSl-1064-A1-R4_MC07g08089	100.000
MvSl-1064-A1-R4_MC07g08090	100.000
MvSl-1064-A1-R4_MC07g08091	100.000
MvSl-1064-A1-R4_MC07g08092	100.000
MvSl-1064-A1-R4_MC07g08093	100.000
MvSl-1064-A1-R4_MC07g08094	100.000
MvSl-1064-A1-R4_MC07g08095	100.000
MvSl-1064-A1-R4_MC07g08096	100.000
MvSl-1064-A1-R4_MC07g08097	100.000
