gene	genename	chr	start	end
MvSl-1064-A1-R4_MC05-1g06263	MvSl-1064-A1-R4_MC05-1	Chr05	133105	135590
MvSl-1064-A1-R4_MC05-1g06264	MvSl-1064-A1-R4_MC05-1	Chr05	133114	133557
MvSl-1064-A1-R4_MC05-1g06265	MvSl-1064-A1-R4_MC05-1	Chr05	133839	135534
MvSl-1064-A1-R4_MC05-1g06266	MvSl-1064-A1-R4_MC05-1	Chr05	135164	137791
MvSl-1064-A1-R4_MC05-1g06267	MvSl-1064-A1-R4_MC05-1	Chr05	135946	137894
MvSl-1064-A1-R4_MC05-1g06269	MvSl-1064-A1-R4_MC05-1	Chr05	138052	138237
MvSl-1064-A1-R4_MC05-1g06270	MvSl-1064-A1-R4_MC05-1	Chr05	138691	142941
MvSl-1064-A1-R4_MC05-1g06271	MvSl-1064-A1-R4_MC05-1	Chr05	138788	139614
MvSl-1064-A1-R4_MC05-1g06272	MvSl-1064-A1-R4_MC05-1	Chr05	141268	143881
MvSl-1064-A1-R4_MC05-1g06273	MvSl-1064-A1-R4_MC05-1	Chr05	142427	143277
MvSl-1064-A1-R4_MC05-1g06274	MvSl-1064-A1-R4_MC05-1	Chr05	143371	151465
MvSl-1064-A1-R4_MC05-1g06275	MvSl-1064-A1-R4_MC05-1	Chr05	144137	145430
MvSl-1064-A1-R4_MC05-1g06276	MvSl-1064-A1-R4_MC05-1	Chr05	144715	146038
MvSl-1064-A1-R4_MC05-1g06277	MvSl-1064-A1-R4_MC05-1	Chr05	145616	148413
MvSl-1064-A1-R4_MC05-1g06278	MvSl-1064-A1-R4_MC05-1	Chr05	146365	147621
MvSl-1064-A1-R4_MC05-1g06279	MvSl-1064-A1-R4_MC05-1	Chr05	147765	148044
MvSl-1064-A1-R4_MC05-1g06280	MvSl-1064-A1-R4_MC05-1	Chr05	148148	148306
MvSl-1064-A1-R4_MC05-1g06281	MvSl-1064-A1-R4_MC05-1	Chr05	149251	149472
MvSl-1064-A1-R4_MC05-1g06282	MvSl-1064-A1-R4_MC05-1	Chr05	149560	152357
MvSl-1064-A1-R4_MC05-1g06283	MvSl-1064-A1-R4_MC05-1	Chr05	149646	152857
MvSl-1064-A1-R4_MC05-1g06284	MvSl-1064-A1-R4_MC05-1	Chr05	152926	153228
MvSl-1064-A1-R4_MC05-1g06285	MvSl-1064-A1-R4_MC05-1	Chr05	153158	155408
MvSl-1064-A1-R4_MC05-1g06288	MvSl-1064-A1-R4_MC05-1	Chr05	155652	157371
MvSl-1064-A1-R4_MC05-1g06292	MvSl-1064-A1-R4_MC05-1	Chr05	160120	163267
MvSl-1064-A1-R4_MC05-2g06297	MvSl-1064-A1-R4_MC05-2	Chr05	164649	166505
MvSl-1064-A1-R4_MC05-2g06298	MvSl-1064-A1-R4_MC05-2	Chr05	166720	167211
MvSl-1064-A1-R4_MC05-2g06300	MvSl-1064-A1-R4_MC05-2	Chr05	167006	169920
MvSl-1064-A1-R4_MC05-2g06301	MvSl-1064-A1-R4_MC05-2	Chr05	167510	168561
MvSl-1064-A1-R4_MC05-2g06302	MvSl-1064-A1-R4_MC05-2	Chr05	168262	168722
MvSl-1064-A1-R4_MC05-2g06304	MvSl-1064-A1-R4_MC05-2	Chr05	169411	174218
MvSl-1064-A1-R4_MC05-2g06305	MvSl-1064-A1-R4_MC05-2	Chr05	170799	172746
MvSl-1064-A1-R4_MC05-2g06306	MvSl-1064-A1-R4_MC05-2	Chr05	171358	172424
MvSl-1064-A1-R4_MC05-2g06307	MvSl-1064-A1-R4_MC05-2	Chr05	172710	174214
MvSl-1064-A1-R4_MC05-2g06308	MvSl-1064-A1-R4_MC05-2	Chr05	173241	175449
MvSl-1064-A1-R4_MC05-2g06309	MvSl-1064-A1-R4_MC05-2	Chr05	174389	177722
MvSl-1064-A1-R4_MC05-2g06310	MvSl-1064-A1-R4_MC05-2	Chr05	174827	178285
MvSl-1064-A1-R4_MC05-2g06311	MvSl-1064-A1-R4_MC05-2	Chr05	176076	178080
MvSl-1064-A1-R4_MC05-2g06312	MvSl-1064-A1-R4_MC05-2	Chr05	178128	178487
MvSl-1064-A1-R4_MC05-2g06313	MvSl-1064-A1-R4_MC05-2	Chr05	178322	179714
MvSl-1064-A1-R4_MC05-2g06314	MvSl-1064-A1-R4_MC05-2	Chr05	178795	180229
MvSl-1064-A1-R4_MC05-2g06315	MvSl-1064-A1-R4_MC05-2	Chr05	179789	181361
MvSl-1064-A1-R4_MC05-2g06316	MvSl-1064-A1-R4_MC05-2	Chr05	180667	185119
MvSl-1064-A1-R4_MC05-2g06317	MvSl-1064-A1-R4_MC05-2	Chr05	181752	184110
MvSl-1064-A1-R4_MC05-2g06318	MvSl-1064-A1-R4_MC05-2	Chr05	181941	183011
MvSl-1064-A1-R4_MC05-2g06319	MvSl-1064-A1-R4_MC05-2	Chr05	183072	186648
MvSl-1064-A1-R4_MC05-2g06320	MvSl-1064-A1-R4_MC05-2	Chr05	184405	184596
MvSl-1064-A1-R4_MC05-2g06321	MvSl-1064-A1-R4_MC05-2	Chr05	184697	185168
MvSl-1064-A1-R4_MC05-2g06322	MvSl-1064-A1-R4_MC05-2	Chr05	185321	188201
MvSl-1064-A1-R4_MC05-2g06323	MvSl-1064-A1-R4_MC05-2	Chr05	186748	191907
MvSl-1064-A1-R4_MC05-2g06324	MvSl-1064-A1-R4_MC05-2	Chr05	186773	187370
MvSl-1064-A1-R4_MC05-2g06325	MvSl-1064-A1-R4_MC05-2	Chr05	187735	188326
MvSl-1064-A1-R4_MC05-2g06326	MvSl-1064-A1-R4_MC05-2	Chr05	188390	188781
MvSl-1064-A1-R4_MC05-2g06327	MvSl-1064-A1-R4_MC05-2	Chr05	188447	190853
MvSl-1064-A1-R4_MC05-2g06328	MvSl-1064-A1-R4_MC05-2	Chr05	188826	189129
MvSl-1064-A1-R4_MC05-2g06329	MvSl-1064-A1-R4_MC05-2	Chr05	189241	191485
MvSl-1064-A1-R4_MC05-2g06330	MvSl-1064-A1-R4_MC05-2	Chr05	192071	192462
MvSl-1064-A1-R4_MC05-2g06331	MvSl-1064-A1-R4_MC05-2	Chr05	192363	192842
MvSl-1064-A1-R4_MC05-2g06332	MvSl-1064-A1-R4_MC05-2	Chr05	192701	193056
MvSl-1064-A1-R4_MC05-2g06333	MvSl-1064-A1-R4_MC05-2	Chr05	193080	193829
MvSl-1064-A1-R4_MC05-2g06334	MvSl-1064-A1-R4_MC05-2	Chr05	193096	193673
MvSl-1064-A1-R4_MC05-2g06335	MvSl-1064-A1-R4_MC05-2	Chr05	193700	195197
MvSl-1064-A1-R4_MC05-2g06336	MvSl-1064-A1-R4_MC05-2	Chr05	194529	195083
MvSl-1064-A1-R4_MC05-2g06337	MvSl-1064-A1-R4_MC05-2	Chr05	194571	200399
MvSl-1064-A1-R4_MC05-2g06338	MvSl-1064-A1-R4_MC05-2	Chr05	195407	196500
MvSl-1064-A1-R4_MC05-2g06339	MvSl-1064-A1-R4_MC05-2	Chr05	196851	197942
MvSl-1064-A1-R4_MC05-2g06340	MvSl-1064-A1-R4_MC05-2	Chr05	197263	198048
MvSl-1064-A1-R4_MC05-2g06341	MvSl-1064-A1-R4_MC05-2	Chr05	198100	200113
MvSl-1064-A1-R4_MC05-2g06342	MvSl-1064-A1-R4_MC05-2	Chr05	200561	204281
MvSl-1064-A1-R4_MC05-2g06343	MvSl-1064-A1-R4_MC05-2	Chr05	200994	203411
MvSl-1064-A1-R4_MC05-2g06344	MvSl-1064-A1-R4_MC05-2	Chr05	201219	202635
MvSl-1064-A1-R4_MC05-2g06346	MvSl-1064-A1-R4_MC05-2	Chr05	204159	205718
MvSl-1064-A1-R4_MC05-2g06347	MvSl-1064-A1-R4_MC05-2	Chr05	204804	205829
MvSl-1064-A1-R4_MC05-2g06348	MvSl-1064-A1-R4_MC05-2	Chr05	205651	207002
MvSl-1064-A1-R4_MC05-2g06349	MvSl-1064-A1-R4_MC05-2	Chr05	206222	210651
MvSl-1064-A1-R4_MC05-2g06350	MvSl-1064-A1-R4_MC05-2	Chr05	206953	208744
MvSl-1064-A1-R4_MC05-2g06351	MvSl-1064-A1-R4_MC05-2	Chr05	207397	211336
MvSl-1064-A1-R4_MC05-2g06352	MvSl-1064-A1-R4_MC05-2	Chr05	209041	210804
MvSl-1064-A1-R4_MC05-2g06353	MvSl-1064-A1-R4_MC05-2	Chr05	211093	212372
MvSl-1064-A1-R4_MC05-2g06354	MvSl-1064-A1-R4_MC05-2	Chr05	211949	212791
MvSl-1064-A1-R4_MC05-2g06355	MvSl-1064-A1-R4_MC05-2	Chr05	212293	212924
MvSl-1064-A1-R4_MC05-2g06356	MvSl-1064-A1-R4_MC05-2	Chr05	212426	213971
MvSl-1064-A1-R4_MC05-2g06357	MvSl-1064-A1-R4_MC05-2	Chr05	213005	214499
MvSl-1064-A1-R4_MC05-2g06358	MvSl-1064-A1-R4_MC05-2	Chr05	213104	213769
MvSl-1064-A1-R4_MC05-2g06359	MvSl-1064-A1-R4_MC05-2	Chr05	214696	217010
MvSl-1064-A1-R4_MC05-2g06360	MvSl-1064-A1-R4_MC05-2	Chr05	214904	216429
MvSl-1064-A1-R4_MC05-2g06361	MvSl-1064-A1-R4_MC05-2	Chr05	214944	217375
MvSl-1064-A1-R4_MC05-2g06362	MvSl-1064-A1-R4_MC05-2	Chr05	216687	217331
MvSl-1064-A1-R4_MC05-2g06363	MvSl-1064-A1-R4_MC05-2	Chr05	217720	218822
MvSl-1064-A1-R4_MC05-2g06364	MvSl-1064-A1-R4_MC05-2	Chr05	217721	219975
MvSl-1064-A1-R4_MC05-2g06365	MvSl-1064-A1-R4_MC05-2	Chr05	218165	220228
MvSl-1064-A1-R4_MC05-2g06366	MvSl-1064-A1-R4_MC05-2	Chr05	219129	219332
MvSl-1064-A1-R4_MC05-2g06368	MvSl-1064-A1-R4_MC05-2	Chr05	220081	220769
MvSl-1064-A1-R4_MC05-2g06369	MvSl-1064-A1-R4_MC05-2	Chr05	220586	221990
MvSl-1064-A1-R4_MC05-2g06370	MvSl-1064-A1-R4_MC05-2	Chr05	220978	221226
MvSl-1064-A1-R4_MC05-2g06371	MvSl-1064-A1-R4_MC05-2	Chr05	221301	223272
MvSl-1064-A1-R4_MC05-2g06372	MvSl-1064-A1-R4_MC05-2	Chr05	222131	222982
MvSl-1064-A1-R4_MC05-2g06373	MvSl-1064-A1-R4_MC05-2	Chr05	223063	223377
MvSl-1064-A1-R4_MC05-2g06374	MvSl-1064-A1-R4_MC05-2	Chr05	223835	226310
MvSl-1064-A1-R4_MC05-2g06375	MvSl-1064-A1-R4_MC05-2	Chr05	223848	227077
MvSl-1064-A1-R4_MC05-2g06376	MvSl-1064-A1-R4_MC05-2	Chr05	225064	228129
MvSl-1064-A1-R4_MC05-2g06377	MvSl-1064-A1-R4_MC05-2	Chr05	227012	229162
MvSl-1064-A1-R4_MC05-2g06378	MvSl-1064-A1-R4_MC05-2	Chr05	228314	231776
MvSl-1064-A1-R4_MC05-2g06379	MvSl-1064-A1-R4_MC05-2	Chr05	229114	231419
MvSl-1064-A1-R4_MC05-2g06380	MvSl-1064-A1-R4_MC05-2	Chr05	229812	230387
MvSl-1064-A1-R4_MC05-2g06381	MvSl-1064-A1-R4_MC05-2	Chr05	230586	231873
MvSl-1064-A1-R4_MC05-2g06382	MvSl-1064-A1-R4_MC05-2	Chr05	231831	233255
MvSl-1064-A1-R4_MC05-2g06383	MvSl-1064-A1-R4_MC05-2	Chr05	231917	232263
MvSl-1064-A1-R4_MC05-2g06384	MvSl-1064-A1-R4_MC05-2	Chr05	232477	233017
MvSl-1064-A1-R4_MC05-2g06385	MvSl-1064-A1-R4_MC05-2	Chr05	232524	233023
MvSl-1064-A1-R4_MC05-2g06386	MvSl-1064-A1-R4_MC05-2	Chr05	233068	233541
MvSl-1064-A1-R4_MC05-2g06387	MvSl-1064-A1-R4_MC05-2	Chr05	233625	234156
MvSl-1064-A1-R4_MC05-2g06388	MvSl-1064-A1-R4_MC05-2	Chr05	233683	235112
MvSl-1064-A1-R4_MC05-2g06389	MvSl-1064-A1-R4_MC05-2	Chr05	234291	237029
MvSl-1064-A1-R4_MC05-2g06390	MvSl-1064-A1-R4_MC05-2	Chr05	234623	236198
MvSl-1064-A1-R4_MC05-2g06391	MvSl-1064-A1-R4_MC05-2	Chr05	235382	236867
MvSl-1064-A1-R4_MC05-2g06392	MvSl-1064-A1-R4_MC05-2	Chr05	236338	236588
MvSl-1064-A1-R4_MC05-2g06393	MvSl-1064-A1-R4_MC05-2	Chr05	236953	237913
MvSl-1064-A1-R4_MC05-2g06394	MvSl-1064-A1-R4_MC05-2	Chr05	237022	239049
MvSl-1064-A1-R4_MC05-2g06395	MvSl-1064-A1-R4_MC05-2	Chr05	237394	239999
MvSl-1064-A1-R4_MC05-2g06396	MvSl-1064-A1-R4_MC05-2	Chr05	238373	238763
MvSl-1064-A1-R4_MC05-2g06397	MvSl-1064-A1-R4_MC05-2	Chr05	239034	240989
MvSl-1064-A1-R4_MC05-2g06398	MvSl-1064-A1-R4_MC05-2	Chr05	239102	240824
MvSl-1064-A1-R4_MC05-2g06399	MvSl-1064-A1-R4_MC05-2	Chr05	240181	243047
MvSl-1064-A1-R4_MC05-2g06400	MvSl-1064-A1-R4_MC05-2	Chr05	240899	242024
MvSl-1064-A1-R4_MC05-2g06401	MvSl-1064-A1-R4_MC05-2	Chr05	241192	246474
MvSl-1064-A1-R4_MC05-2g06402	MvSl-1064-A1-R4_MC05-2	Chr05	242357	244060
MvSl-1064-A1-R4_MC05-2g06403	MvSl-1064-A1-R4_MC05-2	Chr05	243878	244177
MvSl-1064-A1-R4_MC05-2g06404	MvSl-1064-A1-R4_MC05-2	Chr05	244293	245931
MvSl-1064-A1-R4_MC05-2g06405	MvSl-1064-A1-R4_MC05-2	Chr05	244723	247911
MvSl-1064-A1-R4_MC05-2g06406	MvSl-1064-A1-R4_MC05-2	Chr05	246347	247638
MvSl-1064-A1-R4_MC05-2g06407	MvSl-1064-A1-R4_MC05-2	Chr05	247142	249075
MvSl-1064-A1-R4_MC05-2g06408	MvSl-1064-A1-R4_MC05-2	Chr05	248220	258416
MvSl-1064-A1-R4_MC05-2g06409	MvSl-1064-A1-R4_MC05-2	Chr05	248296	249847
MvSl-1064-A1-R4_MC05-2g06410	MvSl-1064-A1-R4_MC05-2	Chr05	249191	251930
MvSl-1064-A1-R4_MC05-2g06411	MvSl-1064-A1-R4_MC05-2	Chr05	250012	250554
MvSl-1064-A1-R4_MC05-2g06412	MvSl-1064-A1-R4_MC05-2	Chr05	250791	251123
MvSl-1064-A1-R4_MC05-2g06413	MvSl-1064-A1-R4_MC05-2	Chr05	251253	255262
MvSl-1064-A1-R4_MC05-2g06414	MvSl-1064-A1-R4_MC05-2	Chr05	252024	253974
MvSl-1064-A1-R4_MC05-2g06415	MvSl-1064-A1-R4_MC05-2	Chr05	254331	258184
MvSl-1064-A1-R4_MC05-2g06416	MvSl-1064-A1-R4_MC05-2	Chr05	255798	259643
MvSl-1064-A1-R4_MC05-2g06417	MvSl-1064-A1-R4_MC05-2	Chr05	259027	259236
MvSl-1064-A1-R4_MC05-2g06418	MvSl-1064-A1-R4_MC05-2	Chr05	259289	259790
MvSl-1064-A1-R4_MC05-2g06419	MvSl-1064-A1-R4_MC05-2	Chr05	259370	260520
MvSl-1064-A1-R4_MC05-2g06420	MvSl-1064-A1-R4_MC05-2	Chr05	260064	260341
MvSl-1064-A1-R4_MC05-2g06421	MvSl-1064-A1-R4_MC05-2	Chr05	260247	260514
MvSl-1064-A1-R4_MC05-2g06422	MvSl-1064-A1-R4_MC05-2	Chr05	260408	262408
MvSl-1064-A1-R4_MC05-2g06423	MvSl-1064-A1-R4_MC05-2	Chr05	260802	260960
MvSl-1064-A1-R4_MC05-2g06424	MvSl-1064-A1-R4_MC05-2	Chr05	261389	261944
MvSl-1064-A1-R4_MC05-2g06425	MvSl-1064-A1-R4_MC05-2	Chr05	261658	265028
MvSl-1064-A1-R4_MC05-2g06426	MvSl-1064-A1-R4_MC05-2	Chr05	262569	262910
MvSl-1064-A1-R4_MC05-2g06427	MvSl-1064-A1-R4_MC05-2	Chr05	263096	264474
MvSl-1064-A1-R4_MC05-2g06428	MvSl-1064-A1-R4_MC05-2	Chr05	264808	265209
MvSl-1064-A1-R4_MC05-2g06429	MvSl-1064-A1-R4_MC05-2	Chr05	265218	269867
MvSl-1064-A1-R4_MC05-2g06430	MvSl-1064-A1-R4_MC05-2	Chr05	265288	265548
MvSl-1064-A1-R4_MC05-2g06431	MvSl-1064-A1-R4_MC05-2	Chr05	265458	265912
MvSl-1064-A1-R4_MC05-2g06432	MvSl-1064-A1-R4_MC05-2	Chr05	265595	266321
MvSl-1064-A1-R4_MC05-2g06433	MvSl-1064-A1-R4_MC05-2	Chr05	265963	266971
MvSl-1064-A1-R4_MC05-2g06434	MvSl-1064-A1-R4_MC05-2	Chr05	267071	272221
MvSl-1064-A1-R4_MC05-2g06435	MvSl-1064-A1-R4_MC05-2	Chr05	267584	270707
MvSl-1064-A1-R4_MC05-2g06436	MvSl-1064-A1-R4_MC05-2	Chr05	270851	274365
MvSl-1064-A1-R4_MC05-2g06437	MvSl-1064-A1-R4_MC05-2	Chr05	270950	271208
MvSl-1064-A1-R4_MC05-2g06438	MvSl-1064-A1-R4_MC05-2	Chr05	271438	271623
MvSl-1064-A1-R4_MC05-2g06439	MvSl-1064-A1-R4_MC05-2	Chr05	271831	272022
MvSl-1064-A1-R4_MC05-2g06440	MvSl-1064-A1-R4_MC05-2	Chr05	272742	273140
MvSl-1064-A1-R4_MC05-2g06441	MvSl-1064-A1-R4_MC05-2	Chr05	273474	273683
MvSl-1064-A1-R4_MC05-2g06442	MvSl-1064-A1-R4_MC05-2	Chr05	273814	274190
MvSl-1064-A1-R4_MC05-2g06443	MvSl-1064-A1-R4_MC05-2	Chr05	273909	274476
MvSl-1064-A1-R4_MC05-2g06444	MvSl-1064-A1-R4_MC05-2	Chr05	274587	276737
MvSl-1064-A1-R4_MC05-2g06445	MvSl-1064-A1-R4_MC05-2	Chr05	274678	276195
MvSl-1064-A1-R4_MC05-2g06446	MvSl-1064-A1-R4_MC05-2	Chr05	274886	276018
MvSl-1064-A1-R4_MC05-2g06447	MvSl-1064-A1-R4_MC05-2	Chr05	276987	278142
MvSl-1064-A1-R4_MC05-2g06448	MvSl-1064-A1-R4_MC05-2	Chr05	277279	280936
MvSl-1064-A1-R4_MC05-2g06449	MvSl-1064-A1-R4_MC05-2	Chr05	278512	280923
MvSl-1064-A1-R4_MC05-2g06450	MvSl-1064-A1-R4_MC05-2	Chr05	278525	279935
MvSl-1064-A1-R4_MC05-2g06451	MvSl-1064-A1-R4_MC05-2	Chr05	280089	280440
MvSl-1064-A1-R4_MC05-2g06452	MvSl-1064-A1-R4_MC05-2	Chr05	280577	280846
MvSl-1064-A1-R4_MC05-2g06453	MvSl-1064-A1-R4_MC05-2	Chr05	280919	281281
MvSl-1064-A1-R4_MC05-2g06454	MvSl-1064-A1-R4_MC05-2	Chr05	281244	284407
MvSl-1064-A1-R4_MC05-2g06455	MvSl-1064-A1-R4_MC05-2	Chr05	282148	284535
MvSl-1064-A1-R4_MC05-2g06456	MvSl-1064-A1-R4_MC05-2	Chr05	282531	283748
MvSl-1064-A1-R4_MC05-2g06457	MvSl-1064-A1-R4_MC05-2	Chr05	284002	285506
MvSl-1064-A1-R4_MC05-2g06458	MvSl-1064-A1-R4_MC05-2	Chr05	284586	285824
MvSl-1064-A1-R4_MC05-2g06459	MvSl-1064-A1-R4_MC05-2	Chr05	285041	285279
MvSl-1064-A1-R4_MC05-2g06461	MvSl-1064-A1-R4_MC05-2	Chr05	285886	287358
MvSl-1064-A1-R4_MC05-2g06462	MvSl-1064-A1-R4_MC05-2	Chr05	286566	288828
MvSl-1064-A1-R4_MC05-2g06463	MvSl-1064-A1-R4_MC05-2	Chr05	288553	290627
MvSl-1064-A1-R4_MC05-2g06464	MvSl-1064-A1-R4_MC05-2	Chr05	290327	291962
MvSl-1064-A1-R4_MC05-2g06465	MvSl-1064-A1-R4_MC05-2	Chr05	291596	300040
MvSl-1064-A1-R4_MC05-2g06466	MvSl-1064-A1-R4_MC05-2	Chr05	291646	291855
MvSl-1064-A1-R4_MC05-2g06467	MvSl-1064-A1-R4_MC05-2	Chr05	292352	292937
MvSl-1064-A1-R4_MC05-2g06468	MvSl-1064-A1-R4_MC05-2	Chr05	292567	293957
MvSl-1064-A1-R4_MC05-2g06469	MvSl-1064-A1-R4_MC05-2	Chr05	293382	293778
MvSl-1064-A1-R4_MC05-2g06470	MvSl-1064-A1-R4_MC05-2	Chr05	293881	294102
MvSl-1064-A1-R4_MC05-2g06471	MvSl-1064-A1-R4_MC05-2	Chr05	294287	298499
MvSl-1064-A1-R4_MC05-2g06472	MvSl-1064-A1-R4_MC05-2	Chr05	295190	296154
MvSl-1064-A1-R4_MC05-2g06473	MvSl-1064-A1-R4_MC05-2	Chr05	297310	298031
MvSl-1064-A1-R4_MC05-2g06474	MvSl-1064-A1-R4_MC05-2	Chr05	298355	299142
MvSl-1064-A1-R4_MC05-2g06475	MvSl-1064-A1-R4_MC05-2	Chr05	299662	299901
MvSl-1064-A1-R4_MC05-2g06476	MvSl-1064-A1-R4_MC05-2	Chr05	301224	302958
MvSl-1064-A1-R4_MC05-2g06477	MvSl-1064-A1-R4_MC05-2	Chr05	301302	302872
MvSl-1064-A1-R4_MC05-2g06478	MvSl-1064-A1-R4_MC05-2	Chr05	301318	301943
MvSl-1064-A1-R4_MC05-2g06479	MvSl-1064-A1-R4_MC05-2	Chr05	302816	305066
MvSl-1064-A1-R4_MC05-2g06480	MvSl-1064-A1-R4_MC05-2	Chr05	303470	304689
MvSl-1064-A1-R4_MC05-2g06481	MvSl-1064-A1-R4_MC05-2	Chr05	304681	306040
MvSl-1064-A1-R4_MC05-2g06482	MvSl-1064-A1-R4_MC05-2	Chr05	304816	308084
MvSl-1064-A1-R4_MC05-2g06483	MvSl-1064-A1-R4_MC05-2	Chr05	305711	308996
MvSl-1064-A1-R4_MC05-2g06484	MvSl-1064-A1-R4_MC05-2	Chr05	306198	306356
MvSl-1064-A1-R4_MC05-2g06485	MvSl-1064-A1-R4_MC05-2	Chr05	306859	308436
MvSl-1064-A1-R4_MC05-3g06505	MvSl-1064-A1-R4_MC05-3	Chr05	319108	320776
MvSl-1064-A1-R4_MC05-3g06506	MvSl-1064-A1-R4_MC05-3	Chr05	319341	320259
MvSl-1064-A1-R4_MC05-3g06507	MvSl-1064-A1-R4_MC05-3	Chr05	320566	321981
MvSl-1064-A1-R4_MC05-3g06508	MvSl-1064-A1-R4_MC05-3	Chr05	321091	322684
MvSl-1064-A1-R4_MC05-3g06509	MvSl-1064-A1-R4_MC05-3	Chr05	323133	324392
MvSl-1064-A1-R4_MC05-3g06510	MvSl-1064-A1-R4_MC05-3	Chr05	324269	326695
MvSl-1064-A1-R4_MC05-3g06511	MvSl-1064-A1-R4_MC05-3	Chr05	326097	326932
MvSl-1064-A1-R4_MC05-3g06512	MvSl-1064-A1-R4_MC05-3	Chr05	327205	329313
MvSl-1064-A1-R4_MC05-3g06513	MvSl-1064-A1-R4_MC05-3	Chr05	327387	329680
MvSl-1064-A1-R4_MC05-3g06514	MvSl-1064-A1-R4_MC05-3	Chr05	329515	331156
MvSl-1064-A1-R4_MC05-3g06515	MvSl-1064-A1-R4_MC05-3	Chr05	329938	332970
MvSl-1064-A1-R4_MC05-3g06516	MvSl-1064-A1-R4_MC05-3	Chr05	330257	330859
MvSl-1064-A1-R4_MC05-3g06517	MvSl-1064-A1-R4_MC05-3	Chr05	331413	333406
MvSl-1064-A1-R4_MC05-3g06518	MvSl-1064-A1-R4_MC05-3	Chr05	332054	332859
MvSl-1064-A1-R4_MC05-3g06519	MvSl-1064-A1-R4_MC05-3	Chr05	333219	334279
MvSl-1064-A1-R4_MC05-3g06520	MvSl-1064-A1-R4_MC05-3	Chr05	333416	334242
MvSl-1064-A1-R4_MC05-3g06521	MvSl-1064-A1-R4_MC05-3	Chr05	333921	340706
MvSl-1064-A1-R4_MC05-3g06522	MvSl-1064-A1-R4_MC05-3	Chr05	335094	339137
MvSl-1064-A1-R4_MC05-3g06523	MvSl-1064-A1-R4_MC05-3	Chr05	336152	336708
MvSl-1064-A1-R4_MC05-3g06524	MvSl-1064-A1-R4_MC05-3	Chr05	337264	338212
MvSl-1064-A1-R4_MC05-3g06525	MvSl-1064-A1-R4_MC05-3	Chr05	339298	341280
MvSl-1064-A1-R4_MC05-3g06526	MvSl-1064-A1-R4_MC05-3	Chr05	339369	346823
MvSl-1064-A1-R4_MC05-3g06527	MvSl-1064-A1-R4_MC05-3	Chr05	342012	342758
MvSl-1064-A1-R4_MC05-3g06528	MvSl-1064-A1-R4_MC05-3	Chr05	342167	343614
MvSl-1064-A1-R4_MC05-3g06529	MvSl-1064-A1-R4_MC05-3	Chr05	343243	346503
MvSl-1064-A1-R4_MC05-3g06530	MvSl-1064-A1-R4_MC05-3	Chr05	343870	344235
MvSl-1064-A1-R4_MC05-3g06531	MvSl-1064-A1-R4_MC05-3	Chr05	344310	346697
MvSl-1064-A1-R4_MC05-3g06532	MvSl-1064-A1-R4_MC05-3	Chr05	346926	347628
MvSl-1064-A1-R4_MC05-3g06533	MvSl-1064-A1-R4_MC05-3	Chr05	347140	348920
MvSl-1064-A1-R4_MC05-3g06534	MvSl-1064-A1-R4_MC05-3	Chr05	347880	349314
MvSl-1064-A1-R4_MC05-3g06535	MvSl-1064-A1-R4_MC05-3	Chr05	348053	350042
MvSl-1064-A1-R4_MC05-3g06536	MvSl-1064-A1-R4_MC05-3	Chr05	349118	350314
MvSl-1064-A1-R4_MC05-3g06537	MvSl-1064-A1-R4_MC05-3	Chr05	349596	350425
MvSl-1064-A1-R4_MC05-3g06538	MvSl-1064-A1-R4_MC05-3	Chr05	350513	351542
MvSl-1064-A1-R4_MC05-3g06539	MvSl-1064-A1-R4_MC05-3	Chr05	350523	351502
MvSl-1064-A1-R4_MC05-3g06540	MvSl-1064-A1-R4_MC05-3	Chr05	350745	350996
MvSl-1064-A1-R4_MC05-3g06541	MvSl-1064-A1-R4_MC05-3	Chr05	351308	353043
MvSl-1064-A1-R4_MC05-3g06542	MvSl-1064-A1-R4_MC05-3	Chr05	351647	352050
MvSl-1064-A1-R4_MC05-3g06543	MvSl-1064-A1-R4_MC05-3	Chr05	352256	355294
MvSl-1064-A1-R4_MC05-3g06544	MvSl-1064-A1-R4_MC05-3	Chr05	353635	356122
MvSl-1064-A1-R4_MC05-3g06545	MvSl-1064-A1-R4_MC05-3	Chr05	355364	356718
MvSl-1064-A1-R4_MC05-3g06546	MvSl-1064-A1-R4_MC05-3	Chr05	355722	357360
MvSl-1064-A1-R4_MC05-3g06547	MvSl-1064-A1-R4_MC05-3	Chr05	356651	357158
MvSl-1064-A1-R4_MC05-3g06548	MvSl-1064-A1-R4_MC05-3	Chr05	357277	359168
MvSl-1064-A1-R4_MC05-3g06549	MvSl-1064-A1-R4_MC05-3	Chr05	357550	362546
MvSl-1064-A1-R4_MC05-3g06550	MvSl-1064-A1-R4_MC05-3	Chr05	358493	358826
MvSl-1064-A1-R4_MC05-3g06551	MvSl-1064-A1-R4_MC05-3	Chr05	358902	360476
MvSl-1064-A1-R4_MC05-3g06552	MvSl-1064-A1-R4_MC05-3	Chr05	359501	360210
MvSl-1064-A1-R4_MC05-3g06553	MvSl-1064-A1-R4_MC05-3	Chr05	361221	361693
MvSl-1064-A1-R4_MC05-3g06554	MvSl-1064-A1-R4_MC05-3	Chr05	361788	363545
MvSl-1064-A1-R4_MC05-3g06555	MvSl-1064-A1-R4_MC05-3	Chr05	361926	363462
