"","gid","gname","chr","start","end","logCPM","logFC.water.rich","logFC.water.diploid","logFC.rich.diploid","PV.water.rich","PV.water.diploid","PV.rich.diploid","FDR.water.rich","FDR.water.diploid","FDR.rich.diploid","water1","water2","rich1","rich2","di1","di2","ratio"
"3655","MvSl-1064-A1-R4_MC03g04744","MvSl-1064-A1-R4_MC03","Chr03",1165943,1166569,6.0230609761457,-1.4457972304435,0.314404200727919,1.76020143117141,8.54792489986157e-10,0.177266888454821,1.27635321596189e-13,6.71119218794217e-09,0.424976077561994,1.50332806676227e-12,5.26142968614391,5.58094745265489,6.84539592245978,6.9025881210821,5.1416298088545,5.09047282952996,0.426019847671249
"3656","MvSl-1064-A1-R4_MC03g04745","MvSl-1064-A1-R4_MC03","Chr03",1166847,1167953,4.8134604875217,-0.891182755915893,-0.526920228825177,0.364262527090716,0.000761960815092685,0.0457977751847734,0.163089808388623,0.00197993604384589,0.169135095941011,0.225122710783122,4.37966931823576,4.2086302390041,5.17053103913869,5.19978073264201,4.75344839740014,4.88726403009075,0.105219106064951
"3657","MvSl-1064-A1-R4_MC03g04746","MvSl-1064-A1-R4_MC03","Chr03",1168357,1171046,7.35764859297465,-0.517668225373742,-0.258735808388099,0.258932416985643,0.0396323257411245,0.302865300959811,0.30198232548805,0.067051299944152,0.58064201680256,0.38156109710688,7.18189511561005,6.97793334639914,7.30996887470091,7.84251648431857,7.32909783799444,7.3550063854359,0.0452909689800973
"3658","MvSl-1064-A1-R4_MC03g04747","MvSl-1064-A1-R4_MC03","Chr03",1171287,1173946,6.02171156302045,-1.06718417723814,0.115452054639661,1.1826362318778,9.77031029990771e-05,0.670971994255692,1.61727465841914e-05,0.000308171740771427,0.862335526756631,5.60179045723729e-05,5.57241691702104,5.62852347806568,6.84249918001699,6.46736459101924,5.10203566322959,5.78826349202567,0.289387039422752
"3659","MvSl-1064-A1-R4_MC03g04748","MvSl-1064-A1-R4_MC03","Chr03",1174621,1175763,7.28344626629964,1.44726836752687,0.536833987521072,-0.910434380005802,4.83283838570206e-05,0.124864994986638,0.0097046691980624,0.000161672677479715,0.340109118097563,0.0187496873553984,7.12684881359985,8.29850492530075,6.31403295000129,6.446854137849,6.87466832319657,7.61514881120418,-0.183274252361791
"3660","MvSl-1064-A1-R4_MC03g04749","MvSl-1064-A1-R4_MC03","Chr03",1177170,1178944,6.6968723414017,0.00919030495692866,-0.433586028208167,-0.442776333165095,0.967106986090356,0.0517237632580423,0.0468775978718041,0.975597308753052,0.183993602777528,0.0760539192528597,6.54605792088463,6.53399735974636,6.6391857309171,6.41435786398566,6.97044225782387,6.97620937218814,-0.0954581364048743
"3661","MvSl-1064-A1-R4_MC03g04750","MvSl-1064-A1-R4_MC03","Chr03",1179641,1183013,7.46643338998088,-2.21878895862761,0.138287616479379,2.35707657510699,3.69497006995957e-19,0.561820688449411,3.03458810929664e-21,9.71108889131395e-18,0.795516842421132,8.1048107286674e-20,6.38270475711844,6.29119160552634,8.46610290449062,8.63943435410622,6.30354924806441,6.08732495142653,0.465098581408511
"3662","MvSl-1064-A1-R4_MC03g04751","MvSl-1064-A1-R4_MC03","Chr03",1183265,1186174,7.44864898001897,-0.0914775977031606,0.148162718835235,0.239640316538395,0.712083347304812,0.55006685951081,0.333712070089595,0.775576726338163,0.786730633556705,0.415332830809242,7.24364130531237,7.65547659912515,7.51598889365048,7.5942044624703,7.42361703585013,7.19996092206471,0.0472171830300068
"3663","MvSl-1064-A1-R4_MC03g04752","MvSl-1064-A1-R4_MC03","Chr03",1186439,1188783,7.94252002406429,1.88784188814544,0.28554308703284,-1.6022988011126,2.37635039151255e-13,0.25160910633474,3.57028185610752e-10,3.26154091235098e-12,0.526333867231138,2.67284282591322e-09,8.41044165334861,8.51455806319338,6.63383424214653,6.51685364483922,8.04293677519436,8.30144038602076,-0.313598113825458
"3664","MvSl-1064-A1-R4_MC03g04753","MvSl-1064-A1-R4_MC03","Chr03",1188843,1189994,5.48296382226074,0.787747069734548,0.286490736442964,-0.501256333291583,0.00202972340279738,0.257624188157861,0.0487384574068379,0.00483785013662414,0.533087294334433,0.0786211942694045,5.59985270298068,5.98493788153397,4.90553770907602,5.12285716073763,5.44720096027554,5.58780415377242,-0.137961072406239
"3665","MvSl-1064-A1-R4_MC03g04754","MvSl-1064-A1-R4_MC03","Chr03",1190549,1191676,8.12664923796025,-2.08732525023119,-0.0261917746005974,2.06113347563059,1.90903754397566e-11,0.930253315328532,3.19809935257254e-11,1.94887489768259e-10,0.977728552551201,2.80422518208712e-10,6.68831578783222,7.36180032877728,8.9794501793577,9.30379365640776,7.27289767393561,6.88096780857167,0.369263632338235
"3666","MvSl-1064-A1-R4_MC03g04755","MvSl-1064-A1-R4_MC03","Chr03",1192076,1192791,6.09100039643153,-2.66718567368319,0.464983058653521,3.13216873233671,5.58264293736965e-19,0.104353856136515,1.14772095884354e-24,1.44797053824375e-17,0.300824039189334,4.12428309646978e-23,4.64496008446982,4.68432198553162,6.88647668546114,7.66571262350371,4.0107543134501,4.36994607628451,0.795895904925446
"3667","MvSl-1064-A1-R4_MC03g04756","MvSl-1064-A1-R4_MC03","Chr03",1193373,1195413,7.81972724848825,-1.35140087552037,-0.386073868375959,0.965327007144408,4.22028611176353e-07,0.142276382267064,0.000265216875971257,2.09256735355982e-06,0.369022364714731,0.000726003647741817,7.04786942235975,7.19713262889242,8.21109000380667,8.69846227520758,7.40775611986807,7.60611378194529,0.171513416489586
"3668","MvSl-1064-A1-R4_MC03g04757","MvSl-1064-A1-R4_MC03","Chr03",1195737,1198036,8.16091511700708,0.434404668537038,-0.908153728564578,-1.34255839710162,0.198162976109534,0.00746385197343944,8.91641474938783e-05,0.269285826445877,0.0441663384440291,0.000268634178516617,8.34992269090117,7.21455794256428,7.50137069902135,7.41104858812755,8.67037687346837,8.91724251811424,-0.238006056810513
"3669","MvSl-1064-A1-R4_MC03g04760","MvSl-1064-A1-R4_MC03","Chr03",1201369,1202234,3.96502303105381,0.339938259260646,-0.509722301737265,-0.849660560997911,0.251356779903867,0.0823436818290094,0.00400781456330002,0.330262956921954,0.255967368302696,0.00848077591317575,3.68065388568979,4.027252022749,3.63712989070176,3.40956853096814,4.34466624033643,4.39893396034376,-0.311172435428518
"3670","MvSl-1064-A1-R4_MC03g04761","MvSl-1064-A1-R4_MC03","Chr03",1204671,1206184,6.48043714881802,-3.05361263567209,-1.25482368508308,1.79878895058901,8.52990472772802e-21,4.68471605625072e-05,6.51196733950249e-09,2.64239869966797e-19,0.000635911594338868,3.96984955268128e-08,4.5664775490501,4.474697681274,7.03849646802638,7.9583415118768,5.47181897407032,6.02283187850589,0.383616370092991
"3671","MvSl-1064-A1-R4_MC03g04762","MvSl-1064-A1-R4_MC03","Chr03",1206461,1206894,5.732754057975,0.134492504042869,0.0642769239541214,-0.0702155800887477,0.565705873727138,0.783350555464149,0.763890387638483,0.646198195840673,0.918494327135349,0.813882998452129,5.86589147142252,5.72651889516109,5.77342780561916,5.54567968473672,5.76860929229204,5.69784460525725,-0.01865465482141
"3672","MvSl-1064-A1-R4_MC03g04763","MvSl-1064-A1-R4_MC03","Chr03",1207405,1210732,8.95342093983783,0.126088309810296,-0.437552492412236,-0.563640802222532,0.664419400917522,0.132785212723006,0.0531129809573444,0.734757444031665,0.352917239717976,0.0848605461310392,8.93752736388119,8.71120357010174,8.76397886157176,8.63880659124485,9.25971166771988,9.27283269774994,-0.0907290467312543
"3673","MvSl-1064-A1-R4_MC03g04764","MvSl-1064-A1-R4_MC03","Chr03",1211914,1213905,5.30069991512368,-2.76437505235421,0.191699748077752,2.95607480043196,8.5822535082214e-25,0.459535771791447,7.45800197897888e-28,4.05788656307387e-23,0.721506621895113,3.38073282368208e-26,3.82248648219788,3.72565380111909,6.37062602354287,6.67756199540097,3.61624189297703,3.55140929238766,0.864031639194755
"3674","MvSl-1064-A1-R4_MC03g04765","MvSl-1064-A1-R4_MC03","Chr03",1214408,1216212,8.34186449321339,-0.988086179268425,-0.0113941711378003,0.976692008130624,0.000184832124295741,0.965298172365242,0.00021752599493409,0.000548831446000755,0.987277638099081,0.000609640352223107,7.93318217249749,7.92684628095276,8.85619140962651,8.97701149070286,7.84171272804337,8.03466686208995,0.167656888136623
"3675","MvSl-1064-A1-R4_MC03g04766","MvSl-1064-A1-R4_MC03","Chr03",1216822,1218472,6.46695591431453,-0.662314093775959,-0.0366751996428138,0.625638894133146,0.00323972175115597,0.870125391410189,0.00532642366178898,0.007358062593639,0.955576881325885,0.0109749204807754,6.08558224390518,6.30752328921351,6.77117305634097,6.94829682568405,6.29980409745262,6.17233058229551,0.137487860310997
"3676","MvSl-1064-A1-R4_MC03g04767","MvSl-1064-A1-R4_MC03","Chr03",1218516,1220123,6.44740805330526,-0.170547677554463,-0.201105942623432,-0.0305582650689694,0.432370752524408,0.354188488397904,0.887862206292864,0.519412567036981,0.628750555331252,0.913943158602717,6.31396196464491,6.32768129260145,6.54966421852797,6.43069749508811,6.54150412346909,6.50176000443715,-0.00697291772064206
"3677","MvSl-1064-A1-R4_MC03g04768","MvSl-1064-A1-R4_MC03","Chr03",1220248,1222863,6.35965246062315,-0.329703119556384,0.2974972892093,0.627200408765684,0.139145451151145,0.182531837773254,0.00500019083532829,0.199569716730859,0.432872479211735,0.0103458722434494,6.27108701063409,6.37958345094075,6.66368137966623,6.64791922083176,6.14072128888936,5.90821098981646,0.143748005384496
"3678","MvSl-1064-A1-R4_MC03g04769","MvSl-1064-A1-R4_MC03","Chr03",1223026,1223880,4.78289763897525,-0.762134102426465,0.127524307497633,0.889658409924098,0.00485869746822175,0.637332255758846,0.00100586800762325,0.0105200807144977,0.842694046597633,0.00244225740818992,4.49813380490901,4.53419721318771,5.08879736197809,5.44125713288506,4.42937478351166,4.34781641410238,0.262607612003031
"3679","MvSl-1064-A1-R4_MC03g04770","MvSl-1064-A1-R4_MC03","Chr03",1224147,1225483,0.0415066194805625,0.961338170775125,0.838270469689278,-0.123067701085846,0.0683337748840218,0.104572191510982,0.819119027295423,0.107705538069516,0.301277666621436,0.857653552419301,0.287523885416462,0.789083774768143,-0.292152077662897,-0.372381356668534,-0.602113806978159,0.0810430639502786,0.352488210745922
"3680","MvSl-1064-A1-R4_MC03g04771","MvSl-1064-A1-R4_MC03","Chr03",1226668,1226841,1.41569201556045,4.43980644676897,1.07722336468294,-3.36258308208602,6.11344892163199e-11,0.0477550620384697,5.34650234588869e-07,5.78115810943228e-10,0.174331556359127,2.4202536043093e-06,2.36426710801399,2.41652240952896,-0.770966651820499,-3.66975599204333,1.67102791712273,0.896953989633978,NA
"3681","MvSl-1064-A1-R4_MC03g04772","MvSl-1064-A1-R4_MC03","Chr03",1227050,1227784,5.30821849404878,-1.50645852951234,0.128919906672566,1.6353784361849,1.94568210226035e-08,0.626536518615163,1.13779329345766e-09,1.22388482078528e-07,0.838521079130547,7.90138673643609e-09,4.60489898347854,4.68432198553162,5.87217616914252,6.37991110809074,4.54778431083978,4.48481373072381,0.439701044316615
"3682","MvSl-1064-A1-R4_MC03g04773","MvSl-1064-A1-R4_MC03","Chr03",1229231,1231148,4.51182075272825,-2.1118734328613,-1.5571385476554,0.554734885205895,4.65894066994476e-10,3.1868600444926e-06,0.0850880818964774,3.83663764169951e-09,5.93304226355577e-05,0.128470653216347,3.17498128336517,2.92833677277958,5.52581280428746,4.66912356749282,4.62364654954276,4.58701386743657,0.146435335807337
"3683","MvSl-1064-A1-R4_MC03g04774","MvSl-1064-A1-R4_MC03","Chr03",1231362,1233299,5.9865369420172,-0.813590659435342,0.0961178301211358,0.909708489556478,0.00125762083403664,0.702106476876983,0.000311381190335301,0.00312099675588903,0.875263807808546,0.000838895562402794,5.64532852947012,5.72773301656032,6.19825619059867,6.74817800168906,5.66178456390452,5.5168506898965,0.211763030566672
"3684","MvSl-1064-A1-R4_MC03g04775","MvSl-1064-A1-R4_MC03","Chr03",1234285,1237148,5.54465164281986,-0.0566086777179182,-0.0974292903792598,-0.0408206126613416,0.843606584625724,0.733932266395069,0.886667421393954,0.883386698026005,0.893412004990894,0.913093732619327,5.62810955197501,5.34341936119351,5.85388071904254,5.16532304498603,5.78745304389419,5.36107737201623,-0.0168294579201871
"3685","MvSl-1064-A1-R4_MC03g04776","MvSl-1064-A1-R4_MC03","Chr03",1237935,1240347,4.30010321576173,-0.131972844342862,0.114655545454209,0.246628389797071,0.63590669317157,0.680879566682585,0.375206533986386,0.710541603564163,0.866733463603929,0.456962160322093,4.32810680759356,4.2531547739831,4.46187152951164,4.3827897337514,4.10533256348039,4.24513525492258,0.082923741838636
"3686","MvSl-1064-A1-R4_MC03g04777","MvSl-1064-A1-R4_MC03","Chr03",1241565,1243427,4.64740441509948,-0.022148268010545,-0.271303948357577,-0.249155680347032,0.933127196230449,0.302580741643147,0.342892635082122,0.949699221579179,0.580489786239095,0.424513282370525,4.49228961622227,4.5940051811696,4.57788219783473,4.55450927906907,4.76436001564305,4.86319697692107,-0.0761550642166081
"3687","MvSl-1064-A1-R4_MC03g04778","MvSl-1064-A1-R4_MC03","Chr03",1245819,1249778,7.04018510081557,-0.0731265723656322,0.266606510612381,0.339733082978013,0.747526017693789,0.240941364640112,0.135091471868488,0.805391638339514,0.512435821248693,0.191696428059219,7.10977372967518,7.08507583418044,7.29436610809426,7.03558644287176,6.92132010272852,6.73467272428853,0.0694861784258082
"3688","MvSl-1064-A1-R4_MC03g04779","MvSl-1064-A1-R4_MC03","Chr03",1250299,1251640,5.64500791924043,-0.47597186528437,-0.114690052362276,0.361281812922094,0.0396958281375848,0.619726121576624,0.11705693912267,0.0671357476733891,0.834236961370412,0.169612415309417,5.40209719573031,5.46488371383603,5.82951035583497,5.98403267013388,5.56004506748574,5.53655027339045,0.0903032596422533
"3689","MvSl-1064-A1-R4_MC03g04780","MvSl-1064-A1-R4_MC03","Chr03",1251827,1252261,3.10296596124345,-0.932766866859772,-0.031702179591128,0.901064687268644,0.00446594216870737,0.923291342131147,0.00560656290201877,0.00975733816298171,0.974158129718129,0.0114423904580234,2.65326120456893,2.77704943298785,3.46097523707378,3.79934370050899,2.62146139895642,2.86448023371652,0.404119735682268
"3690","MvSl-1064-A1-R4_MC03g04781","MvSl-1064-A1-R4_MC03","Chr03",1252897,1257095,8.06435885996955,0.36931202705252,0.343281525506565,-0.0260305015459543,0.200044520218728,0.233432458646162,0.927934955521338,0.271432095125837,0.502347464360055,0.944846033442407,8.35355377876615,8.22732652657933,8.23116275130913,7.53011256559755,8.07652237301154,7.80826837707856,-0.0112598845364759
"3691","MvSl-1064-A1-R4_MC03g04782","MvSl-1064-A1-R4_MC03","Chr03",1258655,1259053,3.86813218569764,-0.112514068874372,0.370929340219111,0.483443409093483,0.756890761492229,0.308893906829279,0.184274323555249,0.812557795227182,0.586678759809136,0.249965527161698,3.25998683779641,4.40050871598642,3.99945826976584,4.10298926181217,3.61624189297703,3.52535515504827,0.182046207824371
"3692","MvSl-1064-A1-R4_MC03g04784","MvSl-1064-A1-R4_MC03","Chr03",1262262,1264028,6.11410276898892,-4.80643865877341,-0.144129559975027,4.66230909879839,3.60620222885452e-56,0.60066346720504,2.80384180808259e-54,1.1495642072755e-53,0.822924772344406,5.13103050879114e-52,2.58899763267912,2.98629654123615,7.31708152530358,7.82474249817881,2.91706208981527,2.97127327186596,1.36220204438512
"3693","MvSl-1064-A1-R4_MC03g04785","MvSl-1064-A1-R4_MC03","Chr03",1264442,1266803,8.66708717455561,1.69517389799937,-0.00998388299446335,-1.70515778099383,7.72331545666415e-08,0.974040121222357,6.51594174990572e-08,4.33893140095254e-07,0.990720178023289,3.40150746817582e-07,8.99548677690986,9.0840940516793,7.65522007142909,6.95194023747323,9.1356427406743,8.9599144745228,-0.308908258038006
"3694","MvSl-1064-A1-R4_MC03g04786","MvSl-1064-A1-R4_MC03","Chr03",1267194,1273551,7.97296638569602,0.478584059089485,0.367999873994335,-0.11058418509515,0.0539318767463339,0.137843060044255,0.655375983344593,0.0881177854656164,0.361892964760182,0.721929045525724,8.3193028625405,8.15674150011326,7.76423960186161,7.75948031964832,7.95835677549593,7.78100080311373,-0.019898900912882
"3695","MvSl-1064-A1-R4_MC03g04787","MvSl-1064-A1-R4_MC03","Chr03",1273852,1275863,9.33387955298222,-3.70708669001278,-0.21660634484003,3.49048034517275,7.30762851935073e-25,0.503827986492993,1.18489384345487e-22,3.50553325379728e-23,0.753717429183642,3.55900333161734e-21,6.8895839635733,7.08649615331669,10.4187978251186,10.9313260783143,7.21408758841101,7.20167566181056,0.566509237816801
"3696","MvSl-1064-A1-R4_MC03g04788","MvSl-1064-A1-R4_MC03","Chr03",1276162,1276902,5.9169688961216,0.89684196338565,0.407827615235746,-0.489014348149905,0.000193231727710019,0.0871310031475242,0.041070281147526,0.000570174957668082,0.265995852055556,0.0674852873794233,6.47745594562808,6.11125021319433,5.48923889790315,5.32743647279094,5.86384518280469,5.93237106468198,-0.125037060767706
"3697","MvSl-1064-A1-R4_MC03g04789","MvSl-1064-A1-R4_MC03","Chr03",1277504,1279733,7.98244667401069,-2.17533776574514,-0.949995264853357,1.22534250089179,1.6812712756225e-13,0.000875997881006398,1.89184184538669e-05,2.36334605202013e-12,0.00787680715205207,6.46892080142259e-05,6.86661437592926,6.44452753169421,8.60231062292703,9.05333337077421,7.41065292300913,7.80353360264827,0.21467675454126
"3698","MvSl-1064-A1-R4_MC03g04791","MvSl-1064-A1-R4_MC03","Chr03",1280825,1286330,7.12492715805207,0.140500580808767,-0.449237922984668,-0.589738503793435,0.524928139665659,0.0421069119578819,0.00770827966364201,0.608985662852317,0.159596387717887,0.0152407402233114,6.9940865697006,7.00472311431701,6.80489785057056,6.91093160657643,7.52387331219827,7.36880852527015,-0.118739205695594
"3699","MvSl-1064-A1-R4_MC03g04792","MvSl-1064-A1-R4_MC03","Chr03",1286552,1288074,5.16054232358817,0.695436909876256,-0.815850842295552,-1.51128775217181,0.00466731414992247,0.00079525239405882,1.06466954230772e-09,0.0101546451848379,0.00724296081714178,7.41965050570164e-09,4.9649270438051,5.01186089670699,4.24385323226242,4.34387873753545,5.84854516547715,5.75595087740841,-0.434216604121511
"3700","MvSl-1064-A1-R4_MC03g04793","MvSl-1064-A1-R4_MC03","Chr03",1288359,1290856,9.05163557495934,-0.390512973275135,-0.0356769252886947,0.354836047986441,0.350663217300529,0.931949782704937,0.396259653239625,0.436980316943737,0.978496161537617,0.47725020028202,8.62259567939052,9.13004303329911,8.77526343247554,9.66695737414076,8.22674953332203,9.40678577082863,0.0646809383298637
"3701","MvSl-1064-A1-R4_MC03g04794","MvSl-1064-A1-R4_MC03","Chr03",1291511,1292509,8.0911393228162,-1.90601372339332,0.310514854136856,2.21652857753017,3.67708119015605e-13,0.222253700756858,6.15749680668204e-17,4.95053355873598e-12,0.488177610775566,1.10633424442967e-15,7.08717270406093,7.3100533649533,9.00933285850163,9.20105954964483,6.9062102266612,6.87882587902226,0.401590125189054
"3702","MvSl-1064-A1-R4_MC03g04795","MvSl-1064-A1-R4_MC03","Chr03",1292770,1295747,6.09931887571792,-0.446848829565426,-0.250442700843097,0.196406128722329,0.0544114110293994,0.280330138077516,0.395876802892951,0.0887668020344625,0.556604867285917,0.476910322333477,5.99031827772802,5.70695269323808,6.34874452689334,6.2537388481146,6.1566835210538,6.05278116447616,0.0456981295833826
"3703","MvSl-1064-A1-R4_MC03g04796","MvSl-1064-A1-R4_MC03","Chr03",1296141,1300417,6.79519149589226,-0.266963031164617,-0.163305014249567,0.10365801691505,0.287842686868355,0.515292944455568,0.679294716430179,0.371354038607735,0.761130561507654,0.743634694556667,6.86378802203481,6.39342042155302,7.02629473882612,6.79355578505721,6.97944493653386,6.61983678124824,0.023206975049938
"3704","MvSl-1064-A1-R4_MC03g04797","MvSl-1064-A1-R4_MC03","Chr03",1300713,1304388,6.94298503193039,-0.241009121269419,-0.0663242972568691,0.17468482401255,0.337946621711202,0.791873055817786,0.486852621796492,0.424721927476803,0.922032465840858,0.565344019811155,6.92200889704475,6.74656455882913,7.36227595607119,6.72423242051136,6.90127554428706,6.90516365135319,0.0289671482384828
"3705","MvSl-1064-A1-R4_MC03g04798","MvSl-1064-A1-R4_MC03","Chr03",1305527,1308404,6.80486458612166,0.314078924075332,0.104416187137751,-0.209662736937581,0.154730766304615,0.635497610208016,0.341560662800041,0.218466842780713,0.842694046597633,0.423129305476996,6.90010565661037,6.97589114334917,6.54753131943239,6.69747317714788,6.7369676714497,6.92522900191254,-0.0447321296116459
"3706","MvSl-1064-A1-R4_MC03g04799","MvSl-1064-A1-R4_MC03","Chr03",1309316,1310027,10.3885358241908,0.861425031772862,0.0764876954228107,-0.784937336350051,0.0344922068143141,0.850008625127269,0.0537398396035539,0.0593611960534747,0.947323166124633,0.0857235020116739,10.6968053830276,10.6063084079301,9.48520039185919,10.0429668460198,10.118988585567,10.9221978542728,-0.107645120518469
"3707","MvSl-1064-A1-R4_MC03g04800","MvSl-1064-A1-R4_MC03","Chr03",1311097,1315164,6.2562043743933,0.170859383535564,0.305696625464975,0.134837241929411,0.464566840538279,0.190820681495757,0.56367898823125,0.551718485542516,0.444738201542705,0.638065402580877,6.52474447832981,6.28460681192442,6.27159027544168,6.20571715470147,6.2675715608727,5.9199249977829,0.033897384778186
"3708","MvSl-1064-A1-R4_MC03g04801","MvSl-1064-A1-R4_MC03","Chr03",1315940,1316326,3.52619980146462,2.83577906372128,0.938743890817999,-1.89703517290328,1.43558723247662e-11,0.0153292063168739,3.63278011079503e-06,1.51080649960958e-10,0.0764294736747468,1.42006064299353e-05,4.61569118290706,4.09279431782766,2.08080240758395,0.830826756034617,3.37180013767788,3.51214949001442,-1.24063639530239
"3709","MvSl-1064-A1-R4_MC03g04802","MvSl-1064-A1-R4_MC03","Chr03",1317984,1320620,7.04394078729933,-0.813528034154465,-0.292662198224109,0.520865835930356,0.00136024743876313,0.246844311659369,0.0392909776115463,0.00334710288592063,0.519888211384885,0.0648419239741651,6.5297458523171,6.73393175179022,7.18838673698219,7.66842178834138,6.73141759635295,7.10089692838516,0.103062189705328
"3710","MvSl-1064-A1-R4_MC03g04803","MvSl-1064-A1-R4_MC03","Chr03",1320916,1322133,9.62787070535165,-1.68491102014417,0.0931628220031892,1.77807384214736,2.84659739524666e-06,0.790409284780542,8.36221332968465e-07,1.21617273929215e-05,0.921312438090547,3.66129340380787e-06,8.85126294346183,8.84393162776675,10.2584172510685,10.7624557051078,8.4592664940862,8.99939013347196,0.267842124854276
"3711","MvSl-1064-A1-R4_MC03g04804","MvSl-1064-A1-R4_MC03","Chr03",1322245,1324366,4.61389176557727,0.460152300179647,0.420831523762375,-0.0393207764172716,0.104295010358482,0.136451321097942,0.88942480986082,0.155709819060661,0.359480659848003,0.914979801274685,5.1169891749709,4.62561199581556,4.50060765903756,4.36346541545748,4.50938425653429,4.43436846630429,-0.0129066019686644
"3712","MvSl-1064-A1-R4_MC03g04805","MvSl-1064-A1-R4_MC03","Chr03",1325269,1325502,2.31292793373396,2.63834639854689,0.000227595885710814,-2.63811880266118,1.27553042432819e-09,0.99952941374459,1.10185157873726e-09,9.75603069133992e-09,0.999731747634012,7.66795584583212e-09,2.81182777822113,2.74862338891942,-0.137733218133095,0.4823764761611,2.33958451737934,3.11796095308335,-3.97450389622682
"3713","MvSl-1064-A1-R4_MC03g04806","MvSl-1064-A1-R4_MC03","Chr03",1326625,1327297,5.31681967596699,-0.0715455536895514,0.236805506637928,0.308351060327479,0.826953128505924,0.469753910701715,0.346255751687992,0.87009697784237,0.729661764469404,0.42808699339181,5.18921119402318,5.52338345218206,4.80436794969048,5.87396678424476,5.22956007273298,5.02224736155521,0.058793180759555
"3714","MvSl-1064-A1-R4_MC03g04807","MvSl-1064-A1-R4_MC03","Chr03",1327620,1327899,2.82311435918142,0.526965549624658,1.62322891477203,1.09626336514737,0.16577952024376,3.60245183443174e-05,0.0049770808463145,0.231683385525221,0.000503527991907417,0.0103002121305298,3.18950126868906,3.57729901338089,2.33936374224132,3.25560904173552,1.62387798930494,1.94692310084735,0.647487879397963
"3715","MvSl-1064-A1-R4_MC03g04809","MvSl-1064-A1-R4_MC03","Chr03",1328907,1332407,6.03382083188542,-0.806294635967845,-0.612565900445834,0.193728735522012,0.0015095137170962,0.0156500853533686,0.441477039746489,0.00367957931730258,0.077793834739431,0.521788794016841,5.5612948270294,5.48225249203395,6.51442573043329,6.11402062334726,6.34047555627214,5.89300900027,0.0458317798783674
"3716","MvSl-1064-A1-R4_MC03g04810","MvSl-1064-A1-R4_MC03","Chr03",1332753,1333915,5.58153959024506,0.767979123325478,-0.769018787628407,-1.53699791095389,0.00107951148344125,0.000941762674349397,9.181667947412e-11,0.00272414006112523,0.00836915355028844,7.46161535002676e-10,5.52311185464736,5.36698659062894,4.70835028380332,4.65329711064963,6.28282955633386,6.14407266328242,-0.408529493333388
"3717","MvSl-1064-A1-R4_MC03g04811","MvSl-1064-A1-R4_MC03","Chr03",1334194,1338318,6.15740945939769,0.804355514276484,0.0812078257443456,-0.723147688532139,0.00112812182882461,0.740005938359684,0.00335186749696476,0.00283666664438799,0.897432018908936,0.00721794608956325,6.48997417585586,6.32527715113075,5.57829553069448,5.63400809855648,6.06992373219945,6.54832473911362,-0.170390143589423
"3718","MvSl-1064-A1-R4_MC03g04812","MvSl-1064-A1-R4_MC03","Chr03",1339378,1339975,4.62268750935091,2.27401446652257,-0.54225593873887,-2.81627040526144,1.33937621072256e-12,0.0704638631264284,4.89007041669728e-18,1.64214835165761e-11,0.229287544611984,9.76235875915202e-17,4.55530939858278,4.99582550093723,2.7388545999726,2.30336709196832,5.12055388106127,5.51905286317743,-1.07690603177534
"3719","MvSl-1064-A1-R4_MC03g04813","MvSl-1064-A1-R4_MC03","Chr03",1341100,1342833,5.38085994984276,-0.794789879390315,0.118261995812783,0.913051875203098,0.0020055925555322,0.645024631481351,0.000387056151830908,0.00478726223037904,0.846161344523923,0.00102297108649185,4.98795304079069,5.19682053789189,5.66742050278351,6.08112709267569,5.02397757743719,4.93092195303063,0.238943872769966
"3720","MvSl-1064-A1-R4_MC03g04814","MvSl-1064-A1-R4_MC03","Chr03",1343150,1345690,6.65723511849859,-0.37815733812661,0.0533844349632862,0.431541773089897,0.0939262780210112,0.8129319654125,0.0557906507576656,0.142249728644235,0.932922271769402,0.0884664972380057,6.55589745421755,6.51583914296282,6.75647469416283,7.0552912216481,6.53195790289542,6.43160023336254,0.0914175379025817
"3721","MvSl-1064-A1-R4_MC03g04815","MvSl-1064-A1-R4_MC03","Chr03",1345764,1346051,0.86292045466066,0.084570616948961,1.29629788872126,1.2117272717723,0.849614843416607,0.00560852510472279,0.00945158902536511,0.887170229228732,0.035078129800551,0.0183210283932244,1.03051964417167,1.38931587523946,1.38726158169166,0.858697878933713,0.140751255571284,-0.179638281727339,NA
"3722","MvSl-1064-A1-R4_MC03g04816","MvSl-1064-A1-R4_MC03","Chr03",1346637,1350508,5.73810638310942,0.109738441742956,-0.037114450864368,-0.146852892607323,0.658659909479042,0.88102169095123,0.553728174616016,0.730104007344015,0.960052667830046,0.628597567094253,5.85454697543337,5.66066289502491,5.84464524721383,5.42969019937095,5.89479468039404,5.69395133768219,-0.0396726710493692
"3723","MvSl-1064-A1-R4_MC03g04817","MvSl-1064-A1-R4_MC03","Chr03",1350704,1352921,5.20638917028984,-0.335852394084155,-0.091960698009187,0.243891696074968,0.19506265673804,0.722490002891912,0.345063975005449,0.266134084479541,0.887905054348032,0.42677374230336,5.13772819709898,4.97143318809248,5.53732330934098,5.23210339741072,5.30622871650944,4.97169042303542,0.0673759067948117
