#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
MinSal-1389-A1-17072018_C005g03970	MvSl-1064-A1-R4_MC04-1g05569	289	289	100	100	289	96.540	574
MinSal-1389-A1-17072018_C005g03971	MvSl-1064-A1-R4_MC04-1g05568	1206	1194	100	100	1209	92.887	2049
MinSal-1389-A1-17072018_C005g03972	MvSl-1064-A1-R4_MC04-1g05567	621	617	100	100	621	93.076	1158
MinSal-1389-A1-17072018_C005g03973	MvSl-1064-A1-R4_MC04-1g05566	265	265	100	100	265	96.226	512
MinSal-1389-A1-17072018_C005g03974	MvSl-1064-A1-R4_MC04-1g05565	261	261	100	100	261	98.467	535
MinSal-1389-A1-17072018_C005g03975	MvSl-1064-A1-R4_MC04-1g05564	937	925	100	100	937	97.439	1880
MinSal-1389-A1-17072018_C005g03976	MvSl-1064-A1-R4_MC04-1g05563	347	358	100	100	358	94.693	680
MinSal-1389-A1-17072018_C005g03977	MvSl-1064-A1-R4_MC04-1g05562	587	587	100	100	587	98.467	1188
MinSal-1389-A1-17072018_C005g03978	MvSl-1064-A1-R4_MC04-1g05561	478	477	100	100	479	92.693	867
MinSal-1389-A1-17072018_C005g03979	MvSl-1064-A1-R4_MC04-1g05559	786	515	63	100	525	67.424	516
MinSal-1389-A1-17072018_C005g03980	MvSl-1064-A1-R4_MC04-1g05558	690	690	100	100	690	95.072	1314
MinSal-1389-A1-17072018_C005g03981	MvSl-1064-A1-R4_MC04-1g05557	661	633	99	100	679	87.334	1073
MinSal-1389-A1-17072018_C005g03982	MvSl-1064-A1-R4_MC04-1g05556	649	647	100	100	649	95.223	1248
MinSal-1389-A1-17072018_C005g03983	MvSl-1064-A1-R4_MC04-1g05555	513	583	100	92	538	89.591	927
MinSal-1389-A1-17072018_C005g03984	MvSl-1064-A1-R4_MC04-1g05552	1169	1189	100	100	1190	95.546	2271
MinSal-1389-A1-17072018_C005g03985	MvSl-1064-A1-R4_MC04-1g05551	671	659	100	95	654	88.029	1002
MinSal-1389-A1-17072018_C005g03986	MvSl-1064-A1-R4_MC04-1g05550	413	413	100	100	413	96.368	808
MinSal-1389-A1-17072018_C005g03987	MvSl-1064-A1-R4_MC04-1g05549	212	212	100	100	212	97.170	414
MinSal-1389-A1-17072018_C005g03988	MvSl-1064-A1-R4_MC04-1g05548	568	568	100	100	568	93.310	1053
MinSal-1389-A1-17072018_C005g03989	MvSl-1064-A1-R4_MC04-1g05547	539	532	100	100	552	90.399	998
MinSal-1389-A1-17072018_C005g03991	MvSl-1064-A1-R4_MC04-1g05542	332	332	100	100	332	97.289	652
MinSal-1389-A1-17072018_C005g03992	MvSl-1064-A1-R4_MC04-1g05541	155	155	100	100	155	92.258	263
MinSal-1389-A1-17072018_C005g03993	MvSl-1064-A1-R4_MC04-1g05540	275	345	99	79	273	95.971	527
MinSal-1389-A1-17072018_C005g03994	MvSl-1064-A1-R4_MC04-1g05535	398	401	100	100	401	93.267	622
MinSal-1389-A1-17072018_C005g03995	MvSl-1064-A1-R4_MC04-1g05534	846	744	90	99	773	86.028	1264
MinSal-1389-A1-17072018_C005g03996	MvSl-1064-A1-R4_MC04-1g05532	466	464	99	98	460	94.421	676
MinSal-1389-A1-17072018_C005g03997	MvSl-1064-A1-R4_MC04-1g05531	195	195	100	100	195	95.385	365
MinSal-1389-A1-17072018_C005g03998	MvSl-1064-A1-R4_MC04-1g05530	217	194	99	98	216	85.185	364
MinSal-1389-A1-17072018_C005g03999	MvSl-1064-A1-R4_MC04-1g05529	614	614	100	100	614	99.349	1235
MinSal-1389-A1-17072018_C005g04000	MvSl-1064-A1-R4_MC04-1g05528	106	93	73	83	77	97.403	144
MinSal-1389-A1-17072018_C005g04005	MvSl-1064-A1-R4_MC04-1g05523	310	308	92	88	285	91.579	514
MinSal-1389-A1-17072018_C005g04007	MvSl-1064-A1-R4_MC04-1g05520	349	349	100	100	349	96.848	682
MinSal-1389-A1-17072018_C005g04010	MvSl-1064-A1-R4_MC04-1g05517	67	48	66	100	48	79.167	70.9
MinSal-1389-A1-17072018_C005g04011	MvSl-1064-A1-R4_MC04-1g05516	302	302	100	100	302	98.013	612
MinSal-1389-A1-17072018_C005g04012	MvSl-1064-A1-R4_MC04-1g05515	479	474	92	92	440	91.422	718
MinSal-1389-A1-17072018_C005g04013	MvSl-1064-A1-R4_MC04-1g05514	1255	1254	100	100	1255	95.378	2169
MinSal-1389-A1-17072018_C005g04014	MvSl-1064-A1-R4_MC04-1g05513	1635	1620	100	100	1635	96.330	3223
MinSal-1389-A1-17072018_C005g04015	MvSl-1064-A1-R4_MC04-1g05512	221	264	100	100	264	83.712	424
MinSal-1389-A1-17072018_C005g04026	MvSl-1064-A1-R4_MC04-1g05498	95	95	100	100	95	92.632	163
MinSal-1389-A1-17072018_C005g04027	MvSl-1064-A1-R4_MC04-1g05497	1159	1181	99	99	1180	91.132	2055
MinSal-1389-A1-17072018_C005g04028	MvSl-1064-A1-R4_MC04-1g05496	554	579	100	100	579	94.991	1125
MinSal-1389-A1-17072018_C005g04029	MvSl-1064-A1-R4_MC04-1g05491	287	287	100	100	287	92.683	531
MinSal-1389-A1-17072018_C005g04031	MvSl-1064-A1-R4_MC04-1g05489	501	518	100	97	512	84.659	759
MinSal-1389-A1-17072018_C005g04032	MvSl-1064-A1-R4_MC04-1g05488	298	308	100	100	308	90.909	518
MinSal-1389-A1-17072018_C005g04033	MvSl-1064-A1-R4_MC04-1g05487	882	898	100	100	898	93.764	1702
MinSal-1389-A1-17072018_C005g04034	MvSl-1064-A1-R4_MC04-1g05481	504	534	100	100	534	91.011	977
MinSal-1389-A1-17072018_C005g04035	MvSl-1064-A1-R4_MC04-1g05480	172	155	100	100	179	82.123	278
MinSal-1389-A1-17072018_C005g04036	MvSl-1064-A1-R4_MC04-1g05479	557	568	100	100	571	94.396	1086
MinSal-1389-A1-17072018_C005g04037	MvSl-1064-A1-R4_MC04-1g05478	499	516	100	100	523	92.352	966
MinSal-1389-A1-17072018_C005g04038	MvSl-1064-A1-R4_MC04-1g05476	358	339	100	100	358	92.458	664
MinSal-1389-A1-17072018_C005g04039	MvSl-1064-A1-R4_MC04-1g05475	661	661	100	100	661	93.797	1041
MinSal-1389-A1-17072018_C005g04040	MvSl-1064-A1-R4_MC04-1g05474	428	452	100	100	452	89.823	665
MinSal-1389-A1-17072018_C005g04041	MvSl-1064-A1-R4_MC04-1g05473	844	844	100	100	844	95.024	1570
MinSal-1389-A1-17072018_C005g04043	MvSl-1064-A1-R4_MC04-1g05471	500	518	100	100	519	88.632	872
MinSal-1389-A1-17072018_C005g04045	MvSl-1064-A1-R4_MC04-1g05465	832	824	100	100	832	94.111	1595
MinSal-1389-A1-17072018_C005g04046	MvSl-1064-A1-R4_MC04-1g05464	454	465	100	100	477	90.776	727
MinSal-1389-A1-17072018_C005g04047	MvSl-1064-A1-R4_MC04-1g05460	770	762	100	100	773	93.532	1177
MinSal-1389-A1-17072018_C005g04048	MvSl-1064-A1-R4_MC04-1g05459	180	214	100	100	214	81.776	345
MinSal-1389-A1-17072018_C005g04049	MvSl-1064-A1-R4_MC04-1g05458	472	458	96	98	448	91.741	850
MinSal-1389-A1-17072018_C005g04051	MvSl-1064-A1-R4_MC04-1g05454	729	724	100	100	729	93.827	1353
MinSal-1389-A1-17072018_C005g04052	MvSl-1064-A1-R4_MC04-1g05453	1476	1457	100	100	1477	97.089	2945
MinSal-1389-A1-17072018_C005g04053	MvSl-1064-A1-R4_MC04-1g05452	614	607	100	100	632	90.665	1112
MinSal-1389-A1-17072018_C005g04054	MvSl-1064-A1-R4_MC04-1g05451	169	169	100	100	169	100.000	340
MinSal-1389-A1-17072018_C005g04055	MvSl-1064-A1-R4_MC04-1g05450	188	188	100	100	188	95.745	355
MinSal-1389-A1-17072018_C005g04056	MvSl-1064-A1-R4_MC04-1g05449	162	184	100	100	184	85.870	311
MinSal-1389-A1-17072018_C005g04058	MvSl-1064-A1-R4_MC04-1g05441	551	601	100	100	601	89.850	1077
MinSal-1389-A1-17072018_C005g04059	MvSl-1064-A1-R4_MC04-1g05440	405	405	100	100	405	95.309	764
MinSal-1389-A1-17072018_C005g04060	MvSl-1064-A1-R4_MC04-1g05439	332	355	100	100	355	88.451	511
MinSal-1389-A1-17072018_C005g04061	MvSl-1064-A1-R4_MC04-1g05438	543	563	100	100	563	96.092	1083
MinSal-1389-A1-17072018_C005g04068	MvSl-1064-A1-R4_MC02g03397	1460	1480	99	96	1457	87.028	2540
MinSal-1389-A1-17072018_C005g04080	MvSl-1064-A1-R4_MC04-1g05373	695	818	100	86	706	96.884	1413
MinSal-1389-A1-17072018_C005g04081	MvSl-1064-A1-R4_MC04-1g05372	312	321	100	100	322	87.267	498
MinSal-1389-A1-17072018_C005g04082	MvSl-1064-A1-R4_MC04-1g05371	91	91	100	100	91	97.802	179
MinSal-1389-A1-17072018_C005g04084	MvSl-1064-A1-R4_MC04-1g05369	562	567	97	99	550	94.513	990
MinSal-1389-A1-17072018_C005g04085	MvSl-1064-A1-R4_MC04-1g05368	224	227	100	100	227	96.476	435
MinSal-1389-A1-17072018_C005g04086	MvSl-1064-A1-R4_MC04-1g05367	693	695	100	100	697	91.535	1201
MinSal-1389-A1-17072018_C005g04087	MvSl-1064-A1-R4_MC04-1g05366	211	213	96	95	202	90.099	351
MinSal-1389-A1-17072018_C005g04088	MvSl-1064-A1-R4_MC04-1g05365	91	92	78	77	71	71.831	107
MinSal-1389-A1-17072018_C005g04094	MvSl-1064-A1-R4_MC04-1g05361	114	121	93	98	119	64.706	140
MinSal-1389-A1-17072018_C005g04095	MvSl-1064-A1-R4_MC04-1g05352	247	266	96	94	241	80.478	400
MinSal-1389-A1-17072018_C005g04096	MvSl-1064-A1-R4_MC04-1g05356	709	711	100	100	713	93.128	1257
MinSal-1389-A1-17072018_C005g04097	MvSl-1064-A1-R4_MC04-1g05357	527	516	91	89	481	89.605	840
MinSal-1389-A1-17072018_C005g04098	MvSl-1064-A1-R4_MC04-1g05351	248	276	76	71	189	96.296	348
MinSal-1389-A1-17072018_C005g04099	MvSl-1064-A1-R4_MC04-1g05350	104	117	100	100	118	60.169	128
MinSal-1389-A1-17072018_C005g04102	MvSl-1064-A1-R4_MC04-1g05347	518	529	100	100	529	90.548	917
MinSal-1389-A1-17072018_C005g04103	MvSl-1064-A1-R4_MC04-1g05346	1001	1007	100	100	1007	91.063	1851
MinSal-1389-A1-17072018_C005g04104	MvSl-1064-A1-R4_MC04-1g05345	1045	1014	99	99	1052	83.080	1360
MinSal-1389-A1-17072018_C005g04105	MvSl-1064-A1-R4_MC04-1g05344	169	170	100	91	155	94.706	312
MinSal-1389-A1-17072018_C005g04106	MvSl-1064-A1-R4_MC04-1g05343	165	165	100	100	165	99.394	343
MinSal-1389-A1-17072018_C005g04107	MvSl-1064-A1-R4_MC04-1g05342	244	244	100	100	244	91.393	424
MinSal-1389-A1-17072018_C005g04108	MvSl-1064-A1-R4_MC04-1g05341	364	344	100	100	371	87.062	650
MinSal-1389-A1-17072018_C005g04109	MvSl-1064-A1-R4_MC04-1g05337	664	638	100	100	664	86.145	910
MinSal-1389-A1-17072018_C005g04113	MvSl-1064-A1-R4_MC04-1g05336	351	457	100	71	351	84.900	614
MinSal-1389-A1-17072018_C005g04114	MvSl-1064-A1-R4_MC04-1g05335	311	314	94	100	297	85.804	471
MinSal-1389-A1-17072018_C005g04119	MvSl-1064-A1-R4_MC04-1g05334	552	552	100	100	552	97.645	1122
MinSal-1389-A1-17072018_C005g04122	MvSl-1064-A1-R4_MC04-1g05332	1181	1182	100	99	1170	92.905	1796
MinSal-1389-A1-17072018_C005g04123	MvSl-1064-A1-R4_MC04-1g05331	154	129	100	100	154	76.623	233
MinSal-1389-A1-17072018_C005g04127	MvSl-1064-A1-R4_MC04-1g05329	263	292	99	93	280	80.714	402
MinSal-1389-A1-17072018_C005g04128	MvSl-1064-A1-R4_MC04-1g05328	236	259	100	100	259	86.100	407
MinSal-1389-A1-17072018_C005g04129	MvSl-1064-A1-R4_MC04-1g05327	116	103	87	99	102	82.353	172
MinSal-1389-A1-17072018_C005g04131	MvSl-1064-A1-R4_MC04-1g05325	458	466	100	100	489	77.096	585
MinSal-1389-A1-17072018_C005g04132	MvSl-1064-A1-R4_MC04-1g05324	395	283	78	100	309	87.379	451
MinSal-1389-A1-17072018_C005g04133	MvSl-1064-A1-R4_MC04-1g05323	936	929	99	99	945	88.783	1691
MinSal-1389-A1-17072018_C005g04136	MvSl-1064-A1-R4_MC04-1g05311	884	886	100	100	917	81.570	1390
MinSal-1389-A1-17072018_C005g04137	MvSl-1064-A1-R4_MC04-1g05309	218	143	65	100	143	85.315	197
MinSal-1389-A1-17072018_C005g04138	MvSl-1064-A1-R4_MC04-1g05308	725	699	100	100	741	78.179	1099
MinSal-1389-A1-17072018_C005g04139	MvSl-1064-A1-R4_MC04-1g05307	574	530	96	98	549	90.528	1008
MinSal-1389-A1-17072018_C005g04140	MvSl-1064-A1-R4_MC04-1g05306	524	524	100	100	535	79.813	777
MinSal-1389-A1-17072018_C005g04141	MvSl-1064-A1-R4_MC04-1g05305	327	325	100	100	329	91.185	535
MinSal-1389-A1-17072018_C005g04143	MvSl-1064-A1-R4_MC04-1g05298	512	414	100	100	512	74.219	726
MinSal-1389-A1-17072018_C005g04144	MvSl-1064-A1-R4_MC04-1g05296	535	535	100	100	535	90.467	843
MinSal-1389-A1-17072018_C005g04145	MvSl-1064-A1-R4_MC04-1g05295	475	469	100	100	497	87.726	863
MinSal-1389-A1-17072018_C005g04146	MvSl-1064-A1-R4_MC04-1g05294	130	126	82	100	107	89.231	198
MinSal-1389-A1-17072018_C005g04147	MvSl-1064-A1-R4_MC04-1g05283	789	791	100	99	789	89.100	1333
MinSal-1389-A1-17072018_C006g04156	MvSl-1064-A1-R4_MC07g07551	696	693	100	100	701	94.009	1337
MinSal-1389-A1-17072018_C006g04157	MvSl-1064-A1-R4_MC07g07552	490	484	99	100	488	87.705	743
MinSal-1389-A1-17072018_C006g04158	MvSl-1064-A1-R4_MC07g07553	644	645	100	100	661	86.989	1082
MinSal-1389-A1-17072018_C006g04159	MvSl-1064-A1-R4_MC07g07554	321	345	100	97	335	88.657	597
MinSal-1389-A1-17072018_C006g04161	MvSl-1064-A1-R4_MC07g07557	383	363	100	100	388	88.402	683
MinSal-1389-A1-17072018_C006g04162	MvSl-1064-A1-R4_MC07g07558	323	329	100	100	329	92.097	553
MinSal-1389-A1-17072018_C006g04163	MvSl-1064-A1-R4_MC07g07562	821	821	100	100	821	95.250	1611
MinSal-1389-A1-17072018_C006g04164	MvSl-1064-A1-R4_MC07g07563	271	271	100	100	271	94.834	513
MinSal-1389-A1-17072018_C006g04165	MvSl-1064-A1-R4_MC07g07564	275	273	99	99	272	95.956	538
MinSal-1389-A1-17072018_C006g04166	MvSl-1064-A1-R4_MC07g07565	994	1007	100	98	1002	90.419	1615
MinSal-1389-A1-17072018_C006g04168	MvSl-1064-A1-R4_MC07g07566	415	416	100	100	440	81.591	678
MinSal-1389-A1-17072018_C006g04169	MvSl-1064-A1-R4_MC07g07567	535	562	100	100	562	92.349	1062
MinSal-1389-A1-17072018_C006g04170	MvSl-1064-A1-R4_MC07g07568	305	352	99	86	303	96.040	583
MinSal-1389-A1-17072018_C006g04172	MvSl-1064-A1-R4_MC07g07572	107	124	94	81	101	95.050	197
MinSal-1389-A1-17072018_C006g04173	MvSl-1064-A1-R4_MC07g07573	50	55	80	75	41	87.805	68.6
MinSal-1389-A1-17072018_C006g04174	MvSl-1064-A1-R4_MC07g07574	520	522	100	100	522	95.977	860
MinSal-1389-A1-17072018_C006g04175	MvSl-1064-A1-R4_MC07g07575	354	410	100	100	410	84.146	679
MinSal-1389-A1-17072018_C006g04176	MvSl-1064-A1-R4_MC07g07576	599	599	100	100	600	94.333	1159
MinSal-1389-A1-17072018_C006g04177	MvSl-1064-A1-R4_MC07g07577	667	658	99	99	668	89.820	1174
MinSal-1389-A1-17072018_C006g04178	MvSl-1064-A1-R4_MC07g07578	510	502	100	100	523	91.396	942
MinSal-1389-A1-17072018_C006g04179	MvSl-1064-A1-R4_MC07g07579	261	244	100	100	261	85.441	433
MinSal-1389-A1-17072018_C006g04180	MvSl-1064-A1-R4_MC07g07581	823	867	100	100	867	85.467	1390
MinSal-1389-A1-17072018_C006g04181	MvSl-1064-A1-R4_MC07g07582	1715	1722	99	99	1721	93.899	3248
MinSal-1389-A1-17072018_C006g04182	MvSl-1064-A1-R4_MC07g07583	539	582	100	100	582	83.162	942
MinSal-1389-A1-17072018_C006g04183	MvSl-1064-A1-R4_MC07g07584	339	339	99	96	325	86.154	451
MinSal-1389-A1-17072018_C006g04185	MvSl-1064-A1-R4_MC07g07586	62	62	84	84	52	98.077	99.4
MinSal-1389-A1-17072018_C006g04186	MvSl-1064-A1-R4_MC07g07587	412	386	100	96	397	86.398	662
MinSal-1389-A1-17072018_C006g04187	MvSl-1064-A1-R4_MC07g07588	979	975	100	100	983	85.453	1438
MinSal-1389-A1-17072018_C006g04188	MvSl-1064-A1-R4_MC07g07589	368	363	100	100	368	91.304	666
MinSal-1389-A1-17072018_C006g04190	MvSl-1064-A1-R4_MC07g07593	350	356	95	99	360	89.167	654
MinSal-1389-A1-17072018_C006g04191	MvSl-1064-A1-R4_MC07g07594	603	603	100	100	603	97.512	1233
MinSal-1389-A1-17072018_C006g04192	MvSl-1064-A1-R4_MC07g07595	647	627	100	100	664	78.464	988
MinSal-1389-A1-17072018_C006g04193	MvSl-1064-A1-R4_MC07g07596	773	791	100	100	791	89.001	1414
MinSal-1389-A1-17072018_C006g04194	MvSl-1064-A1-R4_MC07g07597	597	592	99	99	607	89.292	1063
MinSal-1389-A1-17072018_C006g04195	MvSl-1064-A1-R4_MC07g07598	599	419	68	98	409	95.110	814
MinSal-1389-A1-17072018_C006g04196	MvSl-1064-A1-R4_MC07g07600	346	345	100	100	351	91.738	667
MinSal-1389-A1-17072018_C006g04197	MvSl-1064-A1-R4_MC07g07601	440	443	100	100	443	90.971	807
MinSal-1389-A1-17072018_C006g04198	MvSl-1064-A1-R4_MC07g07602	460	429	100	100	462	85.498	691
MinSal-1389-A1-17072018_C006g04199	MvSl-1064-A1-R4_MC07g07603	889	913	100	100	938	89.446	1644
MinSal-1389-A1-17072018_C006g04201	MvSl-1064-A1-R4_MC07g07610	267	265	100	100	268	87.687	277
MinSal-1389-A1-17072018_C006g04202	MvSl-1064-A1-R4_MC07g07611	133	87	65	100	87	96.552	177
MinSal-1389-A1-17072018_C006g04203	MvSl-1064-A1-R4_MC07g07612	271	268	100	100	273	89.744	374
MinSal-1389-A1-17072018_C006g04204	MvSl-1064-A1-R4_MC07g07613	971	914	93	98	911	87.706	1531
MinSal-1389-A1-17072018_C006g04205	MvSl-1064-A1-R4_MC07g07614	751	750	100	100	770	87.792	1239
MinSal-1389-A1-17072018_C006g04206	MvSl-1064-A1-R4_MC07g07615	449	448	100	99	452	84.735	722
MinSal-1389-A1-17072018_C006g04207	MvSl-1064-A1-R4_MC07g07616	189	215	100	100	215	87.907	378
MinSal-1389-A1-17072018_C006g04208	MvSl-1064-A1-R4_MC07g07617	210	207	100	100	210	91.905	360
MinSal-1389-A1-17072018_C006g04209	MvSl-1064-A1-R4_MC07g07618	318	276	100	100	325	71.077	364
MinSal-1389-A1-17072018_C006g04210	MvSl-1064-A1-R4_MC07g07619	360	369	100	100	369	86.992	597
MinSal-1389-A1-17072018_C006g04211	MvSl-1064-A1-R4_MC07g07620	325	361	95	80	320	68.750	302
MinSal-1389-A1-17072018_C006g04212	MvSl-1064-A1-R4_MC07g07621	531	468	85	100	470	87.185	831
MinSal-1389-A1-17072018_C006g04213	MvSl-1064-A1-R4_MC07g07622	382	371	100	100	398	85.176	660
MinSal-1389-A1-17072018_C006g04214	MvSl-1064-A1-R4_MC07g07623	586	566	100	96	589	86.418	1021
MinSal-1389-A1-17072018_C006g04215	MvSl-1064-A1-R4_MC07g07624	224	279	93	95	264	65.152	280
MinSal-1389-A1-17072018_C006g04216	MvSl-1064-A1-R4_MC07g07625	211	211	100	100	211	93.839	406
MinSal-1389-A1-17072018_C006g04217	MvSl-1064-A1-R4_MC07g07626	1490	1491	100	100	1492	95.777	2838
MinSal-1389-A1-17072018_C006g04218	MvSl-1064-A1-R4_MC07g07627	648	662	100	100	662	96.073	1308
MinSal-1389-A1-17072018_C006g04219	MvSl-1064-A1-R4_MC07g07628	184	184	100	100	184	97.283	361
MinSal-1389-A1-17072018_C006g04220	MvSl-1064-A1-R4_MC07g07629	204	196	100	100	204	87.255	341
MinSal-1389-A1-17072018_C006g04221	MvSl-1064-A1-R4_MC07g07630	732	735	100	100	735	96.054	1441
MinSal-1389-A1-17072018_C006g04222	MvSl-1064-A1-R4_MC07g07631	807	876	99	92	809	93.572	1407
MinSal-1389-A1-17072018_C006g04223	MvSl-1064-A1-R4_MC07g07632	416	436	100	95	416	97.356	826
MinSal-1389-A1-17072018_C006g04224	MvSl-1064-A1-R4_MC07g07633	720	720	99	99	719	96.940	1453
MinSal-1389-A1-17072018_C006g04225	MvSl-1064-A1-R4_MC07g07634	378	381	100	100	382	87.173	610
MinSal-1389-A1-17072018_C006g04226	MvSl-1064-A1-R4_MC07g07635	531	534	100	100	534	91.948	940
MinSal-1389-A1-17072018_C006g04227	MvSl-1064-A1-R4_MC07g07638	328	306	98	92	322	79.193	454
MinSal-1389-A1-17072018_C006g04228	MvSl-1064-A1-R4_MC07g07639	164	169	100	100	169	90.533	238
MinSal-1389-A1-17072018_C006g04229	MvSl-1064-A1-R4_MC07g07640	505	419	90	100	460	84.565	724
MinSal-1389-A1-17072018_C006g04230	MvSl-1064-A1-R4_MC07g07641	690	689	100	100	717	87.866	1164
MinSal-1389-A1-17072018_C006g04232	MvSl-1064-A1-R4_A1g00875	131	89	68	100	89	64.045	120
MinSal-1389-A1-17072018_C006g04235	MvSl-1064-A1-R4_MC07g07649	448	470	100	100	470	92.128	855
MinSal-1389-A1-17072018_C006g04236	MvSl-1064-A1-R4_MC07g07651	448	448	100	100	448	98.214	914
MinSal-1389-A1-17072018_C006g04237	MvSl-1064-A1-R4_MC07g07652	662	647	100	100	671	90.760	1187
MinSal-1389-A1-17072018_C006g04238	MvSl-1064-A1-R4_MC07g07653	631	633	100	100	639	93.114	1144
MinSal-1389-A1-17072018_C006g04239	MvSl-1064-A1-R4_MC07g07654	198	198	100	100	198	96.970	395
MinSal-1389-A1-17072018_C006g04240	MvSl-1064-A1-R4_MC07g07655	780	813	100	100	815	86.748	1093
MinSal-1389-A1-17072018_C006g04241	MvSl-1064-A1-R4_MC07g07656	257	283	100	100	283	86.219	481
MinSal-1389-A1-17072018_C006g04242	MvSl-1064-A1-R4_MC07g07657	442	427	100	100	450	82.667	699
MinSal-1389-A1-17072018_C006g04243	MvSl-1064-A1-R4_MC07g07658	450	440	99	100	444	89.640	691
MinSal-1389-A1-17072018_C006g04244	MvSl-1064-A1-R4_MC07g07662	1660	1537	90	99	1524	95.341	2992
MinSal-1389-A1-17072018_C006g04247	MvSl-1064-A1-R4_MC07g07609	447	441	99	98	442	68.552	582
MinSal-1389-A1-17072018_C006g04249	MvSl-1064-A1-R4_MC07g07666	387	251	65	100	251	96.414	498
MinSal-1389-A1-17072018_C006g04250	MvSl-1064-A1-R4_MC07g07668	164	137	100	100	164	76.829	242
MinSal-1389-A1-17072018_C006g04251	MvSl-1064-A1-R4_MC07g07669	623	630	97	95	597	95.477	1063
MinSal-1389-A1-17072018_C006g04252	MvSl-1064-A1-R4_MC07g07677	197	209	97	93	194	82.474	305
MinSal-1389-A1-17072018_C006g04254	MvSl-1064-A1-R4_MC07g07679	320	319	100	100	320	90.000	503
MinSal-1389-A1-17072018_C006g04255	MvSl-1064-A1-R4_MC07g07680	765	765	100	100	765	97.255	1541
MinSal-1389-A1-17072018_C006g04256	MvSl-1064-A1-R4_MC07g07681	258	268	100	100	286	77.972	429
MinSal-1389-A1-17072018_C006g04257	MvSl-1064-A1-R4_MC07g07682	266	266	100	100	266	90.977	465
MinSal-1389-A1-17072018_C006g04258	MvSl-1064-A1-R4_MC07g07683	353	360	94	99	357	84.874	384
MinSal-1389-A1-17072018_C006g04259	MvSl-1064-A1-R4_MC07g07685	496	486	100	100	500	86.000	782
MinSal-1389-A1-17072018_C006g04260	MvSl-1064-A1-R4_MC07g07686	523	538	100	100	545	92.294	990
MinSal-1389-A1-17072018_C006g04261	MvSl-1064-A1-R4_MC07g07687	91	91	100	100	91	100.000	183
MinSal-1389-A1-17072018_C006g04262	MvSl-1064-A1-R4_MC07g07688	489	484	100	100	492	92.480	884
MinSal-1389-A1-17072018_C006g04263	MvSl-1064-A1-R4_MC07g07689	456	510	100	99	508	84.843	845
MinSal-1389-A1-17072018_C006g04264	MvSl-1064-A1-R4_MC07g07690	490	468	100	100	492	90.854	899
MinSal-1389-A1-17072018_C006g04265	MvSl-1064-A1-R4_MC07g07691	158	149	100	100	158	82.278	226
MinSal-1389-A1-17072018_C006g04268	MvSl-1064-A1-R4_MC07g07695	81	81	100	100	81	98.765	169
MinSal-1389-A1-17072018_C006g04269	MvSl-1064-A1-R4_MC07g07696	600	560	100	100	600	90.667	1097
MinSal-1389-A1-17072018_C006g04270	MvSl-1064-A1-R4_MC07g07697	778	771	100	100	778	97.044	1573
MinSal-1389-A1-17072018_C006g04273	MvSl-1064-A1-R4_MC07g07700	117	117	100	100	117	90.598	206
MinSal-1389-A1-17072018_C006g04274	MvSl-1064-A1-R4_MC07g07701	69	102	99	67	68	79.412	103
MinSal-1389-A1-17072018_C006g04275	MvSl-1064-A1-R4_MC07g07704	378	369	100	100	378	92.328	602
MinSal-1389-A1-17072018_C006g04276	MvSl-1064-A1-R4_MC07g07705	546	546	100	100	546	95.971	973
MinSal-1389-A1-17072018_C006g04277	MvSl-1064-A1-R4_MC07g07706	677	676	100	100	677	95.716	1218
MinSal-1389-A1-17072018_C006g04278	MvSl-1064-A1-R4_MC07g07707	642	548	60	69	379	93.005	675
MinSal-1389-A1-17072018_C006g04279	MvSl-1064-A1-R4_MC07g07708	509	512	100	100	512	93.359	965
MinSal-1389-A1-17072018_C006g04280	MvSl-1064-A1-R4_MC07g07709	549	532	99	100	571	82.137	679
MinSal-1389-A1-17072018_C006g04281	MvSl-1064-A1-R4_MC07g07710	883	912	100	100	912	92.215	1628
MinSal-1389-A1-17072018_C006g04282	MvSl-1064-A1-R4_MC07g07711	599	616	100	100	674	77.448	969
MinSal-1389-A1-17072018_C006g04283	MvSl-1064-A1-R4_MC07g07712	490	490	99	99	489	95.297	947
MinSal-1389-A1-17072018_C006g04285	MvSl-1064-A1-R4_MC07g07714	1174	1177	100	100	1177	94.053	2217
MinSal-1389-A1-17072018_C006g04286	MvSl-1064-A1-R4_MC07g07715	460	488	100	100	488	84.836	757
MinSal-1389-A1-17072018_C006g04287	MvSl-1064-A1-R4_MC07g07716	229	229	100	100	229	96.943	456
MinSal-1389-A1-17072018_C006g04288	MvSl-1064-A1-R4_MC07g07717	825	898	100	92	825	95.030	1550
MinSal-1389-A1-17072018_C006g04289	MvSl-1064-A1-R4_MC07g07718	260	261	100	100	261	94.253	490
MinSal-1389-A1-17072018_C006g04290	MvSl-1064-A1-R4_MC07g07719	250	252	100	100	252	88.095	435
MinSal-1389-A1-17072018_C006g04291	MvSl-1064-A1-R4_MC07g07720	557	531	100	100	557	92.998	1067
MinSal-1389-A1-17072018_C006g04292	MvSl-1064-A1-R4_MC07g07721	310	310	100	100	310	93.548	529
MinSal-1389-A1-17072018_C006g04294	MvSl-1064-A1-R4_MC07g07723	494	600	99	81	487	97.536	958
