gid	gname	chr	start	end	logCPM	logFC.MvSl.Mint	PV.MvSl.Mint	FDR.MvSl.Mint	MintM1	MintM2	MintM3	MvSlM1	MvSlM2	average	ward.D
MinSal-1389-A1-17072018_C005g03834	MinSal-1389-A1-17072018_C004	Chr04	1761826	1762660	5.42420342501508	13.3080903269964	1.91675546134264e-119	2.69939266752981e-118	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.53415624742422	6.79724264158653	1	1
MinSal-1389-A1-17072018_C005g03835	MinSal-1389-A1-17072018_C004	Chr04	1764334	1766318	3.46446953577876	11.1860293437987	5.50035212722293e-48	2.23826957874432e-47	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.72541903469	4.36517472372107	1	1
MinSal-1389-A1-17072018_C005g03837	MinSal-1389-A1-17072018_C004	Chr04	1773200	1777830	5.34185751306707	13.2215807147884	3.83015990380114e-120	5.5659358013816e-119	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.67923289937209	6.48462651426436	1	1
MinSal-1389-A1-17072018_C005g03838	MinSal-1389-A1-17072018_C004	Chr04	1778366	1780678	4.21060392806423	12.0115042552215	8.36836302032993e-61	4.14849701902476e-60	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.63954643032256	5.05824130989941	1	1
MinSal-1389-A1-17072018_C005g03840	MinSal-1389-A1-17072018_C004	Chr04	1787366	1792389	4.81352974548452	4.11228893103444	3.2283923550689e-40	1.18228154868459e-39	1.4974753871554	1.78077099001628	2.32658552547743	6.16813385108912	5.61557723450112	1	1
MinSal-1389-A1-17072018_C005g03841	MinSal-1389-A1-17072018_C004	Chr04	1792828	1794437	7.93904122022286	-0.831408118810339	0.00706453634689719	0.00898062521456978	8.26202657937125	8.16801796767145	8.22761603960351	7.88645194472305	6.62285629345268	2	2
MinSal-1389-A1-17072018_C005g03842	MinSal-1389-A1-17072018_C004	Chr04	1795070	1796222	8.760239216968	-1.88047789957839	4.32494974033712e-18	1.02734883856005e-17	9.22752041928041	9.2412997481456	9.31067636247224	7.35974867177054	7.40125772717204	2	2
MinSal-1389-A1-17072018_C005g03847	MinSal-1389-A1-17072018_C004	Chr04	1799170	1800933	6.40013901143545	-1.35877370829134	4.29777331068745e-08	7.15169743448383e-08	6.94018763027628	6.8130776474768	6.67765756236336	5.12972087134693	5.7283530448701	2	2
MinSal-1389-A1-17072018_C005g03848	MinSal-1389-A1-17072018_C004	Chr04	1802006	1803991	8.43256161224061	-0.641162146979106	0.00761416800453758	0.00965449146683134	8.66149630259765	8.72081050960151	8.58676449230497	7.63702600006509	8.31711368697031	2	2
MinSal-1389-A1-17072018_C005g03850	MinSal-1389-A1-17072018_C004	Chr04	1804106	1805117	9.63261857419883	2.49532264510276	1.19325963204719e-10	2.18359146864437e-10	8.35491498791558	8.48741684028685	7.18812451235532	9.90495806939457	11.0835073914885	1	1
MinSal-1389-A1-17072018_C005g03851	MinSal-1389-A1-17072018_C004	Chr04	1805353	1806035	6.84003530225637	-1.20779800071322	9.65221787512487e-08	1.57566078693875e-07	7.09651440064672	7.24929706778444	7.30569509020967	5.79931809799232	6.19988451742738	2	2
MinSal-1389-A1-17072018_C005g03852	MinSal-1389-A1-17072018_C004	Chr04	1806555	1807798	2.85620607200923	6.93658757261996	1.51457166947425e-35	5.15789513401082e-35	-2.63859011229038	-1.24254626477001	-2.63859011229038	3.82768127668926	3.89597233608987	1	1
MinSal-1389-A1-17072018_C005g03854	MinSal-1389-A1-17072018_C004	Chr04	1808082	1809281	6.01441675387695	1.31719170051369	7.00385373092928e-07	1.09537981457873e-06	4.93715414292731	5.10802070158117	5.80108113048388	6.510374291629	6.75150614652162	1	1
MinSal-1389-A1-17072018_C005g03855	MinSal-1389-A1-17072018_C004	Chr04	1810536	1811709	6.45905824078576	2.36012847143985	4.7586731507773e-22	1.26748306877622e-21	4.67841245043135	5.35430968618991	4.97632200681318	7.2722027294033	7.49425645499266	1	1
MinSal-1389-A1-17072018_C005g03857	MinSal-1389-A1-17072018_C004	Chr04	1812120	1814935	3.70495613170604	11.4555419619744	1.08909773110659e-47	4.3926941821299e-47	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.50812281139688	5.08440244839994	1	1
MinSal-1389-A1-17072018_C005g03858	MinSal-1389-A1-17072018_C004	Chr04	1818928	1819460	7.52990050814408	-0.663773894936383	0.00581165199646955	0.00742293939833433	7.35170768656801	7.88662686221607	7.9782260230855	6.99719015312723	7.1960024477554	2	2
MinSal-1389-A1-17072018_C005g03859	MinSal-1389-A1-17072018_C004	Chr04	1820044	1823113	7.33142769550537	0.973706173124808	2.46150714628077e-05	3.59199504560638e-05	7.01470209393953	6.91527520886383	6.60035085280842	7.57667275300339	8.04345082887597	1	1
MinSal-1389-A1-17072018_C005g03860	MinSal-1389-A1-17072018_C004	Chr04	1823922	1825461	6.47452284711219	1.73300015894395	3.15184540292111e-09	5.46731755234619e-09	5.30422928218538	5.75515490185391	5.43070308046849	6.64687705657826	7.66032253042454	1	1
MinSal-1389-A1-17072018_C005g03861	MinSal-1389-A1-17072018_C005	Chr05	8914	12251	8.08374172900665	-2.18281950086448	8.3380739578698e-19	2.02276761441121e-18	8.87882840224536	8.65808920299175	8.28376529703493	6.46524393703146	6.42917359578841	2	2
MinSal-1389-A1-17072018_C005g03862	MinSal-1389-A1-17072018_C005	Chr05	17585	19344	7.13255356342442	0.999324817988987	1.07431314906587e-06	1.66743525152135e-06	6.55160506414296	6.60746074152912	6.76075417802573	7.70392577863733	7.57169745352791	1	1
MinSal-1389-A1-17072018_C005g03864	MinSal-1389-A1-17072018_C005	Chr05	21661	24469	7.64484346760047	-0.958619649877609	6.63374371353342e-06	9.93218850442921e-06	8.01132656286352	7.99358624411914	7.87009883405258	7.13301801074052	6.85858173856846	2	2
MinSal-1389-A1-17072018_C005g03866	MinSal-1389-A1-17072018_C005	Chr05	26657	27767	5.18172749989841	2.09735798937184	2.39591181929764e-22	6.41325561021024e-22	3.87367333688636	3.83903230305866	4.10056761016041	6.11253717303364	5.91709647534057	1	1
MinSal-1389-A1-17072018_C005g03868	MinSal-1389-A1-17072018_C005	Chr05	30129	32886	4.62243892626255	12.4575404103386	1.31392099791523e-90	1.02773583069121e-89	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.89209529587196	5.74988764236394	1	1
MinSal-1389-A1-17072018_C005g03870	MinSal-1389-A1-17072018_C005	Chr05	34040	35377	6.12157296914351	-2.2027612250198	1.30462930703954e-11	2.47603942427575e-11	7.03437360202819	6.85613521285464	5.9041046788437	4.36881080498448	4.59251898255191	2	2
MinSal-1389-A1-17072018_C005g03871	MinSal-1389-A1-17072018_C005	Chr05	36042	37196	5.29000959339183	2.97291992580177	8.46629551206935e-41	3.13142021778286e-40	3.17582920490379	3.4468207442558	3.40600423901651	6.35724259482372	6.23892960151716	1	1
MinSal-1389-A1-17072018_C005g03872	MinSal-1389-A1-17072018_C005	Chr05	37586	39410	7.26993991027503	2.4347512758526	9.97537611257236e-30	3.13761299583244e-29	5.8358480271691	5.85323728770081	5.676498747714	8.10115366705586	8.33838305694145	1	1
MinSal-1389-A1-17072018_C005g03873	MinSal-1389-A1-17072018_C005	Chr05	39649	44666	8.00270581064327	-0.839262706736476	8.08991876599291e-05	0.000114859023859128	8.37434041186345	8.25721068643723	8.21941330345469	7.58707579201371	7.29108828001183	2	2
MinSal-1389-A1-17072018_C005g03874	MinSal-1389-A1-17072018_C005	Chr05	45444	48028	4.9645322553215	12.8231149661161	3.54524067506128e-98	3.12328855311119e-97	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.02638644012507	6.33257506829568	1	1
MinSal-1389-A1-17072018_C005g03876	MinSal-1389-A1-17072018_C005	Chr05	52484	54205	4.74039425286869	9.02947713412251	4.05158772024317e-91	3.21577825881148e-90	-2.63859011229038	-1.24254626477001	-2.63859011229038	6.02835786940178	5.85882895864524	1	1
MinSal-1389-A1-17072018_C005g03877	MinSal-1389-A1-17072018_C005	Chr05	56190	58670	5.19468198788796	3.22197265882888	6.12464051867463e-39	2.19149026163077e-38	3.02667181082288	3.05030246755343	3.03074147267485	6.43880680694429	5.99660548014471	1	1
MinSal-1389-A1-17072018_C005g03879	MinSal-1389-A1-17072018_C005	Chr05	59882	61020	6.40665788639982	1.89933881912186	6.13276773297343e-20	1.53552279935809e-19	5.26591359525535	5.44388408704897	5.24922262079835	7.23811281933957	7.20244835607435	1	1
MinSal-1389-A1-17072018_C005g03883	MinSal-1389-A1-17072018_C005	Chr05	61391	65634	4.49955698612553	12.3252546477071	5.19652573203801e-87	3.74364532992143e-86	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.72832848807136	5.65236445879494	1	1
MinSal-1389-A1-17072018_C005g03884	MinSal-1389-A1-17072018_C005	Chr05	66077	70105	0.215047247394231	7.34458447218633	7.01707504864675e-10	1.24937651541822e-09	-2.63859011229038	-2.63859011229038	-2.63859011229038	0.890692014882875	0.772524265119078	1	1
MinSal-1389-A1-17072018_C005g03888	MinSal-1389-A1-17072018_C005	Chr05	87477	89182	5.58096472911678	0.465887124989835	0.0156883749114135	0.01937437509889	5.31499227995054	5.39979196463517	5.38951841758304	5.81310626764621	5.85181662988873	1	1
MinSal-1389-A1-17072018_C005g03889	MinSal-1389-A1-17072018_C005	Chr05	94511	96172	4.53689877411367	12.3655182799704	8.66413409126103e-88	6.36550818179512e-87	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.77251666842068	5.68823692416992	1	1
MinSal-1389-A1-17072018_C005g03891	MinSal-1389-A1-17072018_C005	Chr05	100347	103872	7.04587832290238	-0.749767770985438	0.00804749460335545	0.010184332017779	7.24460003329214	6.86751138254148	7.6952364709081	6.2233892833959	6.829131036917	2	2
MinSal-1389-A1-17072018_C005g03892	MinSal-1389-A1-17072018_C005	Chr05	115393	119063	9.09604343729906	-1.24970794537269	1.48114765386317e-08	2.50477023381481e-08	9.51951162568973	9.56002448939006	9.34555128161672	8.17375335520885	8.28211242423902	2	2
MinSal-1389-A1-17072018_C005g03893	MinSal-1389-A1-17072018_C005	Chr05	119357	121585	4.09013794060332	-1.31858192698885	1.75056689725264e-05	2.57163308568158e-05	4.4822927695554	4.103770358494	4.95389533361776	3.29737457749178	3.17385003104004	2	2
MinSal-1389-A1-17072018_C005g03894	MinSal-1389-A1-17072018_C005	Chr05	121825	123045	6.28538498049799	-3.03651872655904	9.11493659144038e-32	2.94991588704421e-31	6.96773114729197	7.05260422753024	6.75103163455446	4.12531293108155	3.64869011502359	2	2
MinSal-1389-A1-17072018_C005g03895	MinSal-1389-A1-17072018_C005	Chr05	123671	125678	7.13539238375775	0.682977875458539	0.000812411163638198	0.00109522187112571	6.78820104470683	6.93394658854449	6.72146458131466	7.51509066995902	7.48635419318886	1	1
MinSal-1389-A1-17072018_C005g03896	MinSal-1389-A1-17072018_C005	Chr05	126105	127384	7.35100511634499	-1.71372326318941	1.18400044299048e-14	2.4999781433371e-14	7.78811850343987	7.95144375190072	7.73523698065796	6.20520493929674	6.02285756528081	2	2
MinSal-1389-A1-17072018_C005g03897	MinSal-1389-A1-17072018_C005	Chr05	127977	133680	5.51497202526934	13.4031535239824	1.3481498348445e-117	1.84600008563349e-116	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.57923125755776	6.93245334363128	1	1
MinSal-1389-A1-17072018_C005g03898	MinSal-1389-A1-17072018_C005	Chr05	134003	138663	5.26223539316385	13.137866203799	9.41178915611229e-120	1.34463850377325e-118	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.510374291629	6.49291388684202	1	1
MinSal-1389-A1-17072018_C005g03901	MinSal-1389-A1-17072018_C005	Chr05	146028	147777	5.35541478316109	0.675237258826489	0.000517065933711414	0.000703945791268651	5.05097690971124	5.10252943420715	4.93111452585689	5.74160747121379	5.67107630207004	1	1
MinSal-1389-A1-17072018_C005g03902	MinSal-1389-A1-17072018_C005	Chr05	151354	152481	5.24267820423156	1.22044754874915	8.56058754050014e-10	1.52008755698189e-09	4.55672991451202	4.66200723904086	4.58213077392869	5.80967155961028	5.8258091529455	1	1
MinSal-1389-A1-17072018_C005g03903	MinSal-1389-A1-17072018_C005	Chr05	153107	153809	7.19345542632384	15.1299318873657	1.92172624006919e-170	2.42423720795111e-168	-2.63859011229038	-2.63859011229038	-2.63859011229038	8.44032346276122	8.54179475934032	1	1
MinSal-1389-A1-17072018_C005g03904	MinSal-1389-A1-17072018_C005	Chr05	153876	154884	11.5255255233298	-2.28470338713808	2.06343939835844e-13	4.15985453684705e-13	12.2501025369107	11.9075714323342	12.0558027576069	9.6857097371647	9.89378941059983	2	2
MinSal-1389-A1-17072018_C005g03905	MinSal-1389-A1-17072018_C005	Chr05	156238	157484	6.10556663923137	0.562202210740651	0.00815290047271928	0.010311123486082	5.8872359995869	5.9327490039947	5.70363554395777	6.22252853989373	6.57327004106466	1	1
MinSal-1389-A1-17072018_C005g03907	MinSal-1389-A1-17072018_C005	Chr05	162872	165739	5.08434717146703	0.907745578372988	0.000379772275739358	0.000522914496715897	4.28839963886992	5.01754905447842	4.46013351265863	5.42136170543052	5.63884869073563	1	1
MinSal-1389-A1-17072018_C005g03913	MinSal-1389-A1-17072018_C005	Chr05	174854	176860	8.13812757692552	-3.91988444996465	2.42843406255165e-40	8.92080889520989e-40	8.84627384596402	8.53863801789438	9.03430571199748	4.55810537450589	5.18826262606351	2	2
MinSal-1389-A1-17072018_C005g03916	MinSal-1389-A1-17072018_C005	Chr05	177436	182860	4.89101684135699	12.7453287690472	3.32537567484692e-56	1.54515300753663e-55	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.44073496449418	6.56543286591264	1	1
MinSal-1389-A1-17072018_C005g03918	MinSal-1389-A1-17072018_C005	Chr05	188191	189414	5.37823179418608	2.92628899775753	5.98155750020781e-35	2.02077802955739e-34	3.07812355375644	3.57923203866579	3.73016795815718	6.46233028848583	6.29773642462808	1	1
MinSal-1389-A1-17072018_C005g03919	MinSal-1389-A1-17072018_C005	Chr05	191522	193720	5.47394747188851	1.82299155388289	8.855361703084e-13	1.74546009101014e-12	4.63612285143314	4.66945435951534	3.78201175357143	6.29309811847056	6.20722918370616	1	1
MinSal-1389-A1-17072018_C005g03920	MinSal-1389-A1-17072018_C005	Chr05	197406	202200	5.23334057677268	1.95087285239941	3.72393369492371e-08	6.210746238313e-08	3.88816045997841	4.74893167680434	3.15390801301082	6.0691475103834	6.00294968389357	1	1
MinSal-1389-A1-17072018_C005g03921	MinSal-1389-A1-17072018_C005	Chr05	205251	206783	4.29481974033955	8.5439845957266	2.14294723087958e-70	1.21467821528537e-69	-1.13143169633483	-2.63859011229038	-2.63859011229038	5.59101940025047	5.32788619651245	1	1
MinSal-1389-A1-17072018_C005g03922	MinSal-1389-A1-17072018_C005	Chr05	207003	211268	4.32028907241782	12.1311350134207	1.2096645292746e-77	7.64616310668348e-77	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.58968493475405	5.39856234758103	1	1
MinSal-1389-A1-17072018_C005g03923	MinSal-1389-A1-17072018_C005	Chr05	213152	214639	5.45065005825774	1.50920869188071	3.01995549011676e-14	6.26060003528052e-14	4.58368260599994	4.69156781214998	4.59667984856378	6.20258836382106	6.0537422243721	1	1
MinSal-1389-A1-17072018_C005g03924	MinSal-1389-A1-17072018_C005	Chr05	215406	218303	6.93352751496084	-1.15156143208563	1.09649463571006e-07	1.78406056397501e-07	7.46113276812628	7.24431892923463	7.17364098992682	6.11160766336322	6.1860116674534	2	2
MinSal-1389-A1-17072018_C005g03928	MinSal-1389-A1-17072018_C005	Chr05	226522	227612	5.72020729957731	-0.455491762252373	0.0218048677525655	0.0266065159302245	5.80564017452683	5.94200250542955	5.92731255733792	5.45692694234032	5.41926536050045	2	2
MinSal-1389-A1-17072018_C005g03930	MinSal-1389-A1-17072018_C005	Chr05	229613	233748	9.55248882803122	-2.44277992927119	4.44458174811637e-22	1.18488872232833e-21	10.1450858230219	9.91496596875292	10.2902176190138	7.74556442123144	7.61720742899949	2	2
MinSal-1389-A1-17072018_C005g03931	MinSal-1389-A1-17072018_C005	Chr05	234625	234929	8.65016571218831	-1.9812301040289	1.23138449843586e-16	2.78872371704592e-16	9.00341120074503	9.02686136783219	9.4276945185532	7.27386548950265	7.09123048247278	2	2
MinSal-1389-A1-17072018_C005g03933	MinSal-1389-A1-17072018_C005	Chr05	238832	239593	4.45589175337481	12.2783050106914	9.2237481498549e-76	5.67298784029976e-75	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.43480162261755	5.8270015378055	1	1
MinSal-1389-A1-17072018_C005g03934	MinSal-1389-A1-17072018_C005	Chr05	239809	241469	4.32396444805137	8.57800903415565	1.50079986400719e-75	9.1734457666996e-75	-1.696546282436	-1.77790971065501	-2.63859011229038	5.43628724733548	5.55642040272473	1	1
MinSal-1389-A1-17072018_C005g03935	MinSal-1389-A1-17072018_C005	Chr05	241552	243600	9.61553114498756	-1.57264329208862	1.61412201483075e-10	2.93742462428838e-10	10.0822921422499	9.90927657912831	10.1825203125163	8.31348969599092	8.64731620945325	2	2
MinSal-1389-A1-17072018_C005g03939	MinSal-1389-A1-17072018_C005	Chr05	249531	250670	4.956120391541	1.3808754712899	6.25880676044112e-11	1.15638720107994e-10	4.19826206687198	4.24004838157207	4.18000778867274	5.47438609215879	5.68166081922277	1	1
MinSal-1389-A1-17072018_C005g03940	MinSal-1389-A1-17072018_C005	Chr05	250781	252605	8.78313142063182	-1.33531003036147	9.36083185597543e-08	1.52935718032732e-07	9.11192705425609	8.92437776058781	9.46534315818709	8.05039883787352	7.6161732201936	2	2
MinSal-1389-A1-17072018_C005g03941	MinSal-1389-A1-17072018_C005	Chr05	252858	254276	5.03845365772304	2.80250023703947	1.51066946346062e-25	4.36276631702778e-25	3.53005399616378	3.3574342510439	2.52218254929964	6.12087592033609	5.9002018961038	1	1
MinSal-1389-A1-17072018_C005g03943	MinSal-1389-A1-17072018_C005	Chr05	254541	256032	5.4868173133218	13.3736802350259	1.01736736815428e-120	1.50423220094433e-119	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.58994967821231	6.87077397282665	1	1
MinSal-1389-A1-17072018_C005g03949	MinSal-1389-A1-17072018_C005	Chr05	270871	272508	5.93360334049149	1.29248147717523	4.09229613238054e-09	7.07176443278467e-09	5.22655247645587	5.5075941496171	4.96515224756484	6.56572026945708	6.52853002667591	1	1
MinSal-1389-A1-17072018_C005g03950	MinSal-1389-A1-17072018_C005	Chr05	273290	274919	2.07819790562477	9.58989841257363	7.15416298938448e-23	1.93950765267767e-22	-2.63859011229038	-2.63859011229038	-2.63859011229038	3.29081994123008	2.5791985166641	1	1
MinSal-1389-A1-17072018_C005g03951	MinSal-1389-A1-17072018_C005	Chr05	275339	276437	6.19146070367426	2.36638948917539	4.11546356049431e-21	1.06739210193223e-20	4.62751411463884	5.15652363135517	4.32685894094805	7.04325169608583	7.18860025648892	1	1
MinSal-1389-A1-17072018_C005g03956	MinSal-1389-A1-17072018_C005	Chr05	277782	279401	4.74089465118489	2.63400997117101	3.6790068011622e-26	1.07770905751436e-25	2.7376626264578	3.16010674047281	3.26738160266117	5.533881063978	5.79689221238437	1	1
MinSal-1389-A1-17072018_C005g03957	MinSal-1389-A1-17072018_C005	Chr05	279537	280933	6.16599029658505	-1.51330424715568	1.49834535868748e-10	2.73092211240642e-10	6.38028167381915	6.50920193766802	6.91383520584345	5.15880832674354	5.05213615440231	2	2
MinSal-1389-A1-17072018_C005g03958	MinSal-1389-A1-17072018_C005	Chr05	282624	284543	2.68782316086157	10.3021937190739	1.60664175128586e-35	5.46516290497641e-35	-2.63859011229038	-2.63859011229038	-2.63859011229038	3.55428856303432	3.79722340108616	1	1
MinSal-1389-A1-17072018_C005g03959	MinSal-1389-A1-17072018_C005	Chr05	284793	287527	7.19790076586679	15.1344605393268	1.14275558593214e-163	1.04236890292179e-161	-2.63859011229038	-2.63859011229038	-2.63859011229038	8.35472884883126	8.62555318784483	1	1
MinSal-1389-A1-17072018_C005g03960	MinSal-1389-A1-17072018_C005	Chr05	288270	294514	7.39352186550871	0.54206580745625	0.0274314608727914	0.0331717584162309	7.102739057613	7.08637851162293	7.25385573577893	8.01653582983326	7.26844654121806	1	1
MinSal-1389-A1-17072018_C005g03962	MinSal-1389-A1-17072018_C005	Chr05	295904	297231	6.0971456877475	0.732436400362464	0.00312657899150434	0.00406523834224325	5.77867928141841	5.42640861005954	6.00025907184588	6.18325375075342	6.72616642767953	1	1
MinSal-1389-A1-17072018_C005g03966	MinSal-1389-A1-17072018_C005	Chr05	297988	300455	5.03784736697289	-1.7720073077962	4.86957909910716e-09	8.39050696849937e-09	5.5698851576347	5.04070439212604	5.94447670457734	3.97396601353423	3.59370774443339	2	2
MinSal-1389-A1-17072018_C005g03967	MinSal-1389-A1-17072018_C005	Chr05	304272	305760	5.93803667146011	13.8433627469482	1.8004428983497e-137	5.50248760016256e-136	-2.63859011229038	-2.63859011229038	-2.63859011229038	7.15889376500342	7.25211692158203	1	1
MinSal-1389-A1-17072018_C005g03970	MinSal-1389-A1-17072018_C005	Chr05	306104	306893	6.07479799714105	-3.07773222642473	1.12742292288717e-41	4.21734417021957e-41	6.77851310092215	6.75650929183109	6.6395219549533	3.66993275180423	3.65943953704525	2	2
MinSal-1389-A1-17072018_C005g03971	MinSal-1389-A1-17072018_C005	Chr05	307200	309465	5.76698850835768	2.26990575541725	8.83918520403707e-25	2.50394309960515e-24	4.12675934170671	4.57744666556998	4.46013351265863	6.61967518228347	6.70167431764149	1	1
MinSal-1389-A1-17072018_C005g03972	MinSal-1389-A1-17072018_C005	Chr05	312800	313313	6.6660738504204	1.08542210951162	9.12130724094856e-08	1.49145699480375e-07	6.20332108053046	6.08808228100022	6.06969405607356	7.21709255922831	7.19507924817321	1	1
MinSal-1389-A1-17072018_C005g03974	MinSal-1389-A1-17072018_C005	Chr05	316516	317706	6.74713270046964	-1.41044966661585	3.21090480097929e-07	5.10250725408905e-07	7.27385655975834	6.61904521640807	7.49427713176469	5.68399513275574	5.84005313723688	2	2
MinSal-1389-A1-17072018_C005g03975	MinSal-1389-A1-17072018_C005	Chr05	318048	321001	6.51106794353587	-2.38797805761488	1.61648341804508e-20	4.10807123257148e-20	7.24178250385328	6.84795410283938	7.15901058854027	4.91423011547567	4.47269388826399	2	2
MinSal-1389-A1-17072018_C005g03977	MinSal-1389-A1-17072018_C005	Chr05	327898	330227	8.04360000546926	-1.02575543438857	3.29818178202507e-05	4.77648260518482e-05	8.34641538981878	8.00907762297398	8.69298578377055	7.4715596575352	7.21752929215928	2	2
MinSal-1389-A1-17072018_C005g03979	MinSal-1389-A1-17072018_C005	Chr05	332852	334302	6.27567122733227	3.05155508461256	1.0296446520578e-37	3.61228588287022e-37	4.02555195946842	4.24004838157207	4.56743348096829	7.46028599771585	7.17321222921742	1	1
MinSal-1389-A1-17072018_C005g03980	MinSal-1389-A1-17072018_C005	Chr05	339054	340707	7.21524197262205	1.30508422196826	6.12414536104569e-09	1.04972702647123e-08	6.83194631659576	6.35147523809359	6.3825604554605	7.79821796536653	7.88875022325716	1	1
MinSal-1389-A1-17072018_C005g03981	MinSal-1389-A1-17072018_C005	Chr05	343180	344196	6.19253413176491	3.56051981555279	2.21151603486981e-44	8.53095547868777e-44	3.43458450935162	4.15771899012136	3.53246705225816	7.38497055421267	7.22206832221544	1	1
MinSal-1389-A1-17072018_C005g03982	MinSal-1389-A1-17072018_C005	Chr05	344352	347607	4.89073534569294	7.1074517404586	4.88001385231014e-86	3.44447644408891e-85	-1.696546282436	-0.0790084586367495	-0.630073858709123	6.17259735329918	6.01450875761341	1	1
MinSal-1389-A1-17072018_C005g03983	MinSal-1389-A1-17072018_C005	Chr05	347891	349043	10.6810766090706	-4.49219274945108	1.36266987839011e-33	4.52366725026594e-33	11.4101042848948	10.8632167843546	11.7300990312381	7.03297849773067	6.72424788536247	2	2
MinSal-1389-A1-17072018_C005g03984	MinSal-1389-A1-17072018_C005	Chr05	349518	350034	5.97928673906306	-1.01170409162001	2.30831687177943e-06	3.53826544280772e-06	6.36741383611562	6.42591261267556	6.13095087644361	5.36942781462189	5.24288744666622	2	2
MinSal-1389-A1-17072018_C005g03985	MinSal-1389-A1-17072018_C005	Chr05	355139	357603	0.607673843456749	5.13450980309322	1.04521247778403e-10	1.91800209866341e-10	-1.696546282436	-2.63859011229038	-2.63859011229038	1.282981622742	1.24174488138021	1	1
MinSal-1389-A1-17072018_C005g03986	MinSal-1389-A1-17072018_C005	Chr05	358179	359509	5.57247689332589	-1.9369944801997	1.22643947582609e-20	3.1342929535228e-20	6.0667109845789	6.17697852665636	6.06446995023924	4.14724973575217	4.2056460455591	2	2
MinSal-1389-A1-17072018_C005g03987	MinSal-1389-A1-17072018_C005	Chr05	359672	362065	6.01212922254057	-0.735193468905931	0.000345120222185075	0.000475864604031468	6.30399838774651	6.34451381784351	6.15572631495148	5.57492376447472	5.50221724335536	2	2
MinSal-1389-A1-17072018_C005g03988	MinSal-1389-A1-17072018_C005	Chr05	362733	363665	0.932843558736374	8.22661759189418	5.67686227947909e-15	1.21641187043844e-14	-2.63859011229038	-2.63859011229038	-2.63859011229038	1.59108680096415	1.72370105263579	1	1
MinSal-1389-A1-17072018_C005g03989	MinSal-1389-A1-17072018_C005	Chr05	365095	366333	0.857505512975141	8.13513946501847	1.82552821670845e-14	3.81783308531371e-14	-2.63859011229038	-2.63859011229038	-2.63859011229038	1.54776156114032	1.59523222010058	1	1
MinSal-1389-A1-17072018_C005g03991	MinSal-1389-A1-17072018_C005	Chr05	366708	369482	6.62802272578775	-0.557331833574387	0.00887892763006236	0.0111935279435764	6.69651807838303	6.80633784627118	6.97914447447541	6.30208892155394	6.24518694745394	2	2
MinSal-1389-A1-17072018_C005g03992	MinSal-1389-A1-17072018_C005	Chr05	370321	370590	3.1581977242926	10.840372542246	1.10533777062447e-43	4.23629453266482e-43	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.29540028093181	4.126507134759	1	1
MinSal-1389-A1-17072018_C005g03993	MinSal-1389-A1-17072018_C005	Chr05	373633	376039	3.46728733695779	11.1893463200568	1.35814431629439e-50	5.77649759778297e-50	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.6582589346068	4.45429285725425	1	1
MinSal-1389-A1-17072018_C005g03994	MinSal-1389-A1-17072018_C005	Chr05	383818	384168	5.02724711720943	12.8895749015311	1.05827651572792e-108	1.15128834160566e-107	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.27991974626045	6.22723631830601	1	1
MinSal-1389-A1-17072018_C005g03997	MinSal-1389-A1-17072018_C005	Chr05	391629	394773	6.33365004756049	-1.67184641892935	1.62520973769028e-14	3.40249595154154e-14	6.88166216967193	6.79276304351286	6.7542797680108	5.22562771042849	5.05620912734052	2	2
MinSal-1389-A1-17072018_C005g03999	MinSal-1389-A1-17072018_C005	Chr05	398735	399735	7.29281555441514	-0.775096393254727	0.000302234654224306	0.000417606447190843	7.59520930638892	7.41018988919141	7.66276357937164	6.78154290691316	6.78808816042062	2	2
MinSal-1389-A1-17072018_C005g04000	MinSal-1389-A1-17072018_C005	Chr05	400586	401133	4.48051502097859	12.3050503279164	5.85194654157443e-66	3.10619436392075e-65	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.31555437981314	5.95576438186461	1	1
MinSal-1389-A1-17072018_C005g04005	MinSal-1389-A1-17072018_C005	Chr05	402180	403997	5.70256469728521	10.9246158105162	2.91651008310863e-106	3.02836922640124e-105	-1.696546282436	-2.63859011229038	-2.63859011229038	6.65774316575874	7.21206353799872	1	1
