gid	logFC.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC04-1g05854	-0.0641807361783267	0.915461073080317	6.19140546577828	6.33105734724502	6.32508003224086	6.32949124103454
MvSl-1064-A1-R4_MC04-1g05855	-0.00739385297475191	0.990259424415549	7.36048013297853	7.35055825893986	7.35327223287224	7.37248194813324
MvSl-1064-A1-R4_MC04-1g05856	0.0761638556566792	0.9229546160057	7.05683237130111	7.86909314501687	7.42137756083027	7.46552954321603
MvSl-1064-A1-R4_MC04-1g05857	-0.364339002435044	0.377926802275416	5.26535345477555	5.4114740273051	5.66412884310073	5.7436056985205
MvSl-1064-A1-R4_MC04-1g05858	-2.25712232110343	1.56133612112785e-12	3.11631867020859	3.2890264791518	5.51582045568269	5.39103379746779
MvSl-1064-A1-R4_MC04-1g05859	-0.308108276139949	0.412034930802883	6.34411320829012	6.44268995541302	6.70140266472812	6.70314343932152
MvSl-1064-A1-R4_MC04-1g05860	-0.814667146427509	0.113635750582658	2.99923763252545	3.08017907247727	3.52997402771785	4.11154321542873
MvSl-1064-A1-R4_MC04-1g05861	-0.996342724813349	0.0136512598000166	4.00095559303209	4.43010533624283	4.95089090582433	5.45768851789236
MvSl-1064-A1-R4_MC04-1g05863	-1.64117328293494	0.000125931993193234	2.1131451999024	2.57746595101613	3.90098304143769	4.08418687690636
MvSl-1064-A1-R4_MC04-1g05864	-0.54547076749903	0.560947876174699	0.821615068025732	0.18737857842077	0.952452328554738	1.14145890209207
MvSl-1064-A1-R4_MC04-1g05865	0.42814203443735	0.335254091347364	6.74046599840136	6.36923606995123	5.77959585931331	6.42586736595868
MvSl-1064-A1-R4_MC04-1g05866	-0.258812274008154	0.654363735004381	9.51386263082167	9.50156907069306	9.89668608439006	9.62342779869731
MvSl-1064-A1-R4_MC04-1g05867	0.0323970951210299	0.965544263898687	5.91373392709833	6.3838498300779	6.1695133843304	6.10214450551985
MvSl-1064-A1-R4_MC04-1g05868	-0.802637824358715	0.00924781919411102	7.67598454012779	8.01378155500002	8.67356785251757	8.64094943249914
MvSl-1064-A1-R4_MC04-1g05869	-0.394951914550523	0.273097965617715	7.28209150048792	7.56785319190499	7.78547090166148	7.86746612350353
MvSl-1064-A1-R4_MC04-1g05870	-0.799461645760004	0.00266988218533201	6.0743074065591	6.12789332292161	6.90629558501497	6.89421738343039
MvSl-1064-A1-R4_MC04-1g05871	0.291914334539455	0.524642156246612	7.7327566322162	8.08530729176548	7.82192455948398	7.40416930927095
MvSl-1064-A1-R4_MC04-1g05872	-0.32175149860264	0.517154750618929	4.97327097564425	5.39400351481459	5.44037611841953	5.5975428080026
MvSl-1064-A1-R4_MC04-1g05873	0.351525943805972	0.492182811163145	5.04676085537744	5.1181359824946	4.58327704589021	4.86747489095204
MvSl-1064-A1-R4_MC04-1g05874	0.00287103087164502	0.997217373220149	6.94425605985458	7.09771692074427	7.02240863908905	7.01824707958815
MvSl-1064-A1-R4_MC04-1g05875	0.721202347306628	0.261371703761653	4.55720225211329	3.3678479433416	3.33546122676145	3.38786178840965
MvSl-1064-A1-R4_MC04-1g05876	0.164407767106764	0.72124116610028	6.92546851852873	6.81411817932358	6.68362041779719	6.72888754035053
MvSl-1064-A1-R4_MC04-1g05877	-0.333029695065837	0.665076868356376	2.64561364737459	2.67987722317295	2.90143311698682	3.07849408631181
MvSl-1064-A1-R4_MC04-1g05878	-0.171410630085715	0.737564705766652	6.42740371211559	5.98684636367066	6.39979721984836	6.38907989015917
MvSl-1064-A1-R4_MC04-1g05879	-0.221426640669821	0.622084841262267	5.80705026999183	5.64777667189778	5.89535797457559	6.00337432309526
MvSl-1064-A1-R4_MC04-1g05880	0.145435043692562	0.78296176194991	7.97542100279376	8.27381303696752	8.00202875595083	7.9719093160003
MvSl-1064-A1-R4_MC04-1g05881	0.0558356335517824	0.947335902369678	5.21185305331494	5.32982285439584	4.91476263403435	5.46595512903969
MvSl-1064-A1-R4_MC04-1g05882	0.118822277965708	0.865775221646084	4.66272081533529	4.75735331320871	4.57668565339883	4.60841051856251
MvSl-1064-A1-R4_MC04-1g05883	0.106462487853312	0.859207980216835	5.62707596989935	5.62976418179422	5.53974009954512	5.50430071555759
MvSl-1064-A1-R4_MC04-1g05884	-0.428504840186882	0.350865925832015	8.7242822380836	8.97421875916575	9.44687230208311	9.09844244694149
MvSl-1064-A1-R4_MC04-1g05885	-0.334772494823255	0.472430730918077	8.52407903086194	8.36149541229168	8.97177310569143	8.55817392657246
MvSl-1064-A1-R4_MC04-1g05886	-0.682976779869023	0.038835275814077	7.90422335300331	8.13065461826446	8.55198752099123	8.84294919279346
MvSl-1064-A1-R4_MC04-1g05887	-0.204747289797228	0.670976656976334	6.41765905710942	6.01324110882548	6.39668209163698	6.46939630350294
MvSl-1064-A1-R4_MC04-1g05888	-0.586762640476158	0.0870525742477789	5.59140291830097	5.71665503767145	5.99099630300761	6.45522983222592
MvSl-1064-A1-R4_MC04-1g05889	-0.153896126823528	0.738080365192249	6.98331647618306	6.97173460605221	7.24138266936533	7.01221178156258
MvSl-1064-A1-R4_MC04-1g05890	-0.179751509939996	0.847090324893423	2.68946615075736	3.05499151937264	3.17016720269121	2.94968184906069
MvSl-1064-A1-R4_MC04-1g05905	-0.410662974065858	0.573689201630418	4.02682607583546	3.09878529149516	3.76844073070772	4.27100965542564
MvSl-1064-A1-R4_MC04-1g05906	0.645539240356205	0.223784171706078	3.68077252709438	3.77118094140728	3.22739545184835	2.92932827318415
MvSl-1064-A1-R4_MC04-1g05907	0.247381262579105	0.835684435812048	0.740555667169856	0.589397115731511	0.511180974101386	0.342604511755311
MvSl-1064-A1-R4_MC04-1g05908	-0.38609532055343	0.723680486614906	1.72788145947163	0.690993944672743	1.35297072604261	1.92349838520309
MvSl-1064-A1-R4_MC04-1g05909	1.56214205132967	0.000367260278084437	3.90191871459793	4.6688065326697	2.90143311698682	2.65964887519991
MvSl-1064-A1-R4_MC04-1g05911	3.35370035731846	4.12010586342347e-07	1.82937099275227	1.18463607161611	-1.58865369710623	-1.44959444053109
MvSl-1064-A1-R4_MC04-1g05914	0.109088533074777	0.859369212498375	6.52063423806168	5.97514505530353	6.10913227911108	6.21644696224944
MvSl-1064-A1-R4_MC04-1g05915	0.225470834500264	0.708939559908094	4.74294982683202	4.91439948713076	4.63495132951079	4.57822518886525
MvSl-1064-A1-R4_MC04-1g05916	-0.153986039023451	0.892454676367856	1.6187085090045	2.20632466628144	2.14144092031989	2.05456576109357
MvSl-1064-A1-R4_MC04-1g05917	0.0744626014422637	0.943531108462655	3.08382514565928	3.51364069005795	3.26614598406158	3.2192715188444
MvSl-1064-A1-R4_MC04-1g05918	0.521864423013045	0.366542093141217	3.72358475942074	4.11679498536469	3.22177370733143	3.58723573061192
MvSl-1064-A1-R4_MC04-1g05919	-0.584013229157544	0.144637501383737	4.67640599072529	4.88074881662602	5.2859678588756	5.44101182146855
MvSl-1064-A1-R4_MC04-1g05920	0.293709167261378	0.476616031759203	8.02064850254357	8.26457276815458	7.84564897904584	7.86277816583027
MvSl-1064-A1-R4_MC04-1g05921	-0.0773136134174011	0.907246604811148	6.00982956610877	5.56656008457409	5.91465116303854	5.84759338780233
MvSl-1064-A1-R4_MC04-1g05922	0.570361087084869	0.0654729335220611	6.68196869647216	6.99426988306711	6.21478932619797	6.3365928848315
MvSl-1064-A1-R4_MC04-1g05923	0.618428922332331	0.0778454267353893	5.61291242152566	5.7843113094804	5.13113770688066	5.03558635907247
MvSl-1064-A1-R4_MC04-1g05924	-0.291188832642824	0.556892794130516	6.93175825610397	7.47654412623442	7.26958318221146	7.73521615302713
MvSl-1064-A1-R4_MC04-1g05926	-0.214703829326815	0.784062581088385	3.20207695480454	3.22835797738315	3.30388285138395	3.54326762451324
MvSl-1064-A1-R4_MC04-1g05927	-0.285565154796467	0.605335025615476	4.40441170974181	4.48771344350624	4.64548771951322	4.8129687115894
MvSl-1064-A1-R4_MC04-1g05928	-0.0346132768916559	0.955278326288388	7.08583635175141	6.93337547192576	6.99671566327716	7.09372951625665
MvSl-1064-A1-R4_MC04-1g05929	0.20590844747733	0.662170288063245	5.94120146610641	6.27216688759014	5.87937844757804	5.94204956599759
MvSl-1064-A1-R4_MC04-1g05930	0.224244572615028	0.68040219389001	5.36505750308182	5.24883608155353	5.10846827792774	5.05919509140857
MvSl-1064-A1-R4_MC04-1g05931	0.381204910454233	0.675770818514601	2.57722956847228	1.87325242993903	1.82286758558995	1.95068177521358
MvSl-1064-A1-R4_MC04-1g05932	0.251876220371838	0.706461970058604	4.56898891283875	4.31015565365302	3.94940853311544	4.4023365918649
MvSl-1064-A1-R4_MC04-1g05933	-0.0868272004066995	0.909806054054641	4.58938665914184	4.54988654138709	4.63283478592766	4.67919112567239
MvSl-1064-A1-R4_MC04-1g05934	-0.0898148886954591	0.872754956650071	6.70551952036644	6.96794426454547	6.94306099055749	6.92238196493508
MvSl-1064-A1-R4_MC04-1g05935	-0.667834821028623	0.269726704425259	2.23652054233517	2.54164705086767	2.9834544788902	3.13290798721148
MvSl-1064-A1-R4_MC04-1g05936	-0.478196697422786	0.471615811838466	2.82342611441133	2.71246012863119	3.07982926618153	3.38786178840965
MvSl-1064-A1-R4_MC04-1g05937	-1.50624876219722	7.89502996855767e-05	3.93872352652213	3.42303075315539	4.89547094622859	5.45531790265046
MvSl-1064-A1-R4_MC04-1g05938	-0.0939452947905934	0.870762062992765	7.77120832796061	7.89748908905882	8.00305330596844	7.85245576384584
MvSl-1064-A1-R4_MC04-1g05939	0.381483523487941	0.259702518708027	6.96056673562135	7.12482586810278	6.68770429799255	6.63983364016167
MvSl-1064-A1-R4_MC04-1g05940	0.809812537136637	0.007090256720659	6.25571791160148	6.14664334502189	5.1855783840552	5.57479114021571
MvSl-1064-A1-R4_MC04-1g05941	0.344091562014576	0.469204540286968	6.88478732690071	6.15481677887449	6.16878313800074	6.2713833698215
MvSl-1064-A1-R4_MC04-1g05942	0.92194114637431	0.0890157767625035	8.85609085615676	7.33462073393393	7.41646429683947	7.31251663895026
MvSl-1064-A1-R4_MC04-1g05943	-0.624377610882402	0.0428334185921525	5.60434706454411	5.83420661848167	6.22114286831184	6.46468958583361
MvSl-1064-A1-R4_MC04-1g05944	-0.234244226434177	0.631725920151569	5.78952651068119	6.22000600575994	6.0876578192697	6.40575043342089
MvSl-1064-A1-R4_MC04-1g05945	1.15945370290281	0.00203990112480714	4.66546825535039	4.67914672465364	3.38660277532223	3.63828755060722
MvSl-1064-A1-R4_MC04-1g05948	-0.00468238681160176	0.99452778620453	8.08054388779562	8.03043419274599	8.16834775340543	7.94364756418171
MvSl-1064-A1-R4_MC04-1g05949	-0.143850035483341	0.773718422949276	6.14294296729418	5.97010100933962	6.26211494304797	6.14027669975552
MvSl-1064-A1-R4_MC04-1g05950	0.134765219797634	0.799437497592895	6.40538494312757	6.82765980832017	6.47615683279146	6.51904682259327
MvSl-1064-A1-R4_MC04-1g05951	-0.180526906732643	0.704062115640832	7.20440236629054	6.90281909781775	7.10374466677412	7.36744761954088
MvSl-1064-A1-R4_MC04-1g05954	0.295305069540872	0.436032426514684	7.04527648450943	6.84521376704399	6.62626226171014	6.67998045213657
MvSl-1064-A1-R4_MC04-1g05955	0.0965463168941187	0.924041189143726	5.51729628817596	4.47114737591413	4.81187920781195	5.14701157409298
MvSl-1064-A1-R4_MC04-1g05956	0.251741275965502	0.650788447236989	5.15433740724625	5.53160767929691	4.98115383157694	5.21864904828737
MvSl-1064-A1-R4_MC04-1g05957	-0.306999874109237	0.618785745353557	3.95228681172475	3.7240193396818	4.24931235227048	4.03740768563719
MvSl-1064-A1-R4_MC04-1g05958	-0.151403254623887	0.816271558246279	5.01479934392716	4.83339043063051	5.18990375622885	4.95565614884737
MvSl-1064-A1-R4_MC04-1g05959	0.0644360207354826	0.943531108462655	3.82536657229045	4.14988451626868	3.92193616757178	3.94580807087692
MvSl-1064-A1-R4_MC04-1g05960	-0.301033714886363	0.707015586381958	2.80360929270732	3.26725924585073	3.52084671217789	3.16807618728783
MvSl-1064-A1-R4_MC04-1g05961	-0.390980782788727	0.289017464783202	7.2681505947938	7.60574791653348	7.87728270651727	7.79736815667768
MvSl-1064-A1-R4_MC04-1g05964	0.0533670148761398	0.939161100611949	7.76545748326664	8.19511972649793	7.97283274489901	7.91266271320777
MvSl-1064-A1-R4_MC04-1g05965	0.691652665660197	0.014133911432801	6.51607500862204	6.51720273206428	5.91377977459048	5.73190137287908
MvSl-1064-A1-R4_MC04-1g05967	-0.185137666194275	0.711064977962561	7.28522088986968	7.60357809024345	7.52201380331617	7.74616664010411
MvSl-1064-A1-R4_MC04-1g05968	-0.0848702563873291	0.90505092802175	5.96592874513933	5.48757437584961	5.64009430652148	5.99849801071973
MvSl-1064-A1-R4_MC04-1g05969	0.190079434428509	0.688449132543009	5.95698596708762	6.17906286551376	5.8220137133114	5.94120273925963
MvSl-1064-A1-R4_MC04-1g05970	-0.191581142281695	0.736313200951179	5.09239296060902	5.36994998457982	5.41842666546655	5.44101182146855
MvSl-1064-A1-R4_MC04-1g05971	1.26507080867268	0.0379945092166759	1.96043594184255	1.81442970592764	0.779564268928442	0.534487595579518
MvSl-1064-A1-R4_MC04-1g05972	-0.830091284290628	0.0250813994948734	4.63495475122079	5.13926108138866	5.54874903395966	5.90691549802736
MvSl-1064-A1-R4_MC04-1g05973	0.124671190534167	0.828952615692796	6.34753880755123	6.90634418927027	6.57592356010699	6.48226115598932
MvSl-1064-A1-R4_MC04-1g05974	-0.179617876083584	0.780587622792117	4.88879935274348	4.58330344235882	4.88127680472089	4.96234964848212
MvSl-1064-A1-R4_MC04-1g05975	-0.0801378892692851	0.908196763743991	5.55630642483733	5.28584370896729	5.42088204978151	5.58783599446033
MvSl-1064-A1-R4_MC04-1g05976	0.362150351656383	0.471517059331951	4.93734797416303	4.89855749400419	4.62433742294625	4.48600859859843
MvSl-1064-A1-R4_MC04-1g05977	0.198692529816669	0.675633066941029	7.26407787368621	7.66000378045005	7.24692866633219	7.30693960241219
MvSl-1064-A1-R4_MC04-1g05978	0.357519923306348	0.759791953634352	0.126225036842753	0.553876879976198	0.226810513664148	-0.198925464307836
MvSl-1064-A1-R4_MC04-1g05980	0.559680902141775	0.0823173205399036	6.02381443482799	6.15036428358314	5.59948628093383	5.45650369719136
MvSl-1064-A1-R4_MC04-1g05981	1.85752966945679	0.00273046781384664	2.0640164818735	2.21771878323319	-0.247380723340143	0.766353504217873
MvSl-1064-A1-R4_MC04-1g05982	0.419090768802509	0.764015434196564	-0.154721557225266	0.553876879976198	-1.17868144531541	0.460767795637278
MvSl-1064-A1-R4_MC04-1g05987	1.47441816971006	0.000132603326593419	4.39119423450416	4.75930390780922	2.97679468503835	3.2524195239809
MvSl-1064-A1-R4_MC04-1g05988	0.305403410922261	0.583686325059851	4.44014750197532	4.66048068549331	4.29821016648882	4.20198763221636
MvSl-1064-A1-R4_MC04-1g05989	0.253713784209728	0.675133295675082	4.90283789200434	5.21512403496617	4.96273537070441	4.65046547452245
MvSl-1064-A1-R4_MC04-1g05990	-0.428718493695236	0.208273046962139	5.85957965670911	6.06934930313746	6.34977399170353	6.44271902150841
MvSl-1064-A1-R4_MC04-1g05991	0.146439019308765	0.770363294508688	6.02595397149098	6.16955996197591	6.03011980540974	5.87268205492957
MvSl-1064-A1-R4_MC04-1g05992	0.362113918115328	0.28353122280551	7.11978838958691	7.29348450880528	6.86991716979677	6.82474988199461
MvSl-1064-A1-R4_MC04-1g05993	0.317372749730475	0.585785409116257	6.60677525266136	5.62549306443889	5.98021519166245	5.77245770509796
MvSl-1064-A1-R4_MC04-1g05995	0.0684158956966174	0.955271262539313	7.38735608151977	5.64566919089132	6.77426343694772	6.61296652882943
MvSl-1064-A1-R4_MC04-1g05996	0.209385879376359	0.622716075314097	7.43200730455583	7.4010937789009	7.32241389552782	7.08225262009532
MvSl-1064-A1-R4_MC04-1g05997	-0.212685923408481	0.62900686513483	6.06184887078937	5.92302316669568	6.24628087347608	6.16514949556565
MvSl-1064-A1-R4_MC04-1g05998	-0.101653781248892	0.876894985668451	5.43917593516323	5.30332920863164	5.59187956509708	5.34567609885692
MvSl-1064-A1-R4_MC04-1g05999	0.162444003125309	0.749326630312238	6.42821280344101	6.85619143049361	6.51229709350884	6.47993060857978
MvSl-1064-A1-R4_MC04-1g06001	-0.126555332824064	0.797197681177159	7.08018497343367	6.79902668585441	7.04685741669501	7.09791494026865
MvSl-1064-A1-R4_MC04-1g06002	0.132036806715538	0.802309346312366	6.23181959310708	5.93601568317787	6.04690827278428	5.86555827341057
MvSl-1064-A1-R4_MC04-1g06003	-0.680749942566326	0.132252281299729	4.91443321733805	4.71576954064125	5.83127290141111	5.0623139326298
MvSl-1064-A1-R4_MC04-1g06004	0.598817921591814	0.494406804080935	1.23067557677858	1.95722028379475	1.28989477138147	0.796632499304993
MvSl-1064-A1-R4_MC04-1g06005	0.141387500956742	0.814399066345881	8.25210893703909	8.74574494658231	8.35726333630881	8.39983817297385
MvSl-1064-A1-R4_MC04-1g06006	-0.29263382872497	0.574825445308806	7.85663270564869	7.33331190520626	7.60344113819587	8.16416178832442
MvSl-1064-A1-R4_MC04-1g06008	-0.0825076273112726	0.940475428374561	2.99923763252545	2.62102410652715	2.94302661324013	2.85933124664579
MvSl-1064-A1-R4_MC04-1g06009	0.0630918848054901	0.917014184470909	6.25206691598223	6.2830545967036	6.27709967330734	6.12842179972441
MvSl-1064-A1-R4_MC04-1g06010	-0.230996677863051	0.588110526467753	6.08870767825883	6.00175278150961	6.32179913232439	6.22968503641441
MvSl-1064-A1-R4_MC04-1g06011	-0.778631777370684	0.0100584061284158	5.6355078320605	5.41271386278889	6.48381000567841	6.10214450551985
MvSl-1064-A1-R4_MC04-1g06012	-0.0152440500355908	0.985561002423718	5.61433504999739	5.34288943465355	5.60273406430448	5.38855099010602
MvSl-1064-A1-R4_MC04-1g06014	-0.276536380953702	0.745607545857821	2.28019543219199	2.40877665311317	2.49836771958048	2.73193989744844
MvSl-1064-A1-R4_MC04-1g06015	0.292176164773686	0.470972401524043	6.00115562307113	6.25637043419377	5.81549674106145	5.87001475734964
MvSl-1064-A1-R4_MC04-1g06017	-0.206988306538232	0.707464550470054	5.21185305331494	5.12722749962219	5.34404628734967	5.40829483049812
MvSl-1064-A1-R4_MC04-1g06018	-0.877956802875872	0.025293315362648	3.74971127995246	4.07668481913109	4.67252755275215	4.91482958064492
MvSl-1064-A1-R4_MC04-1g06019	-1.15939176405455	0.0168804238230148	2.49312236922274	3.19415824097942	3.77613249770555	4.26560779886782
MvSl-1064-A1-R4_MC04-1g06020	0.220892903403747	0.630523043414744	6.08358120869792	6.45598055192267	6.06035728417872	6.06297700442424
MvSl-1064-A1-R4_MC04-1g06022	0.642212189830928	0.168515187886931	5.45989767519765	4.97440485033909	4.81374888504566	4.33945298352851
MvSl-1064-A1-R4_MC04-1g06023	0.562839483014309	0.561485854980967	1.94242573895992	0.903457065399213	1.15481340757957	0.73542537132246
MvSl-1064-A1-R4_MC04-1g06026	2.78886271576561	1.91844053202308e-13	4.6980357894371	5.38645089935094	2.26684478419206	2.35846907358727
MvSl-1064-A1-R4_MC04-1g06031	-0.239808882869436	0.648958482935931	8.92850015318908	8.60437612535784	9.02378394119499	9.00661208470443
MvSl-1064-A1-R4_MC04-1g06032	-0.327201093554355	0.390836300830482	5.80331305600925	5.82492354064522	6.09228647453993	6.18817383601048
MvSl-1064-A1-R4_MC04-1g06033	-0.0436682051415357	0.94727959871151	6.81844775452527	6.51200615204083	6.73188016092034	6.70114396454278
MvSl-1064-A1-R4_MC04-1g06034	-0.10320425761159	0.854153844734819	7.80524015143588	7.72307695569344	7.7655651513857	7.9633845047233
MvSl-1064-A1-R4_MC04-1g06035	-0.181526772355103	0.736899864327243	8.46360456724861	8.55722466335202	8.81515894554581	8.55886416846108
MvSl-1064-A1-R4_MC04-1g06036	-0.512017826162525	0.322398883300632	4.07308301855581	3.85383250984413	4.24377552867624	4.67715815395952
MvSl-1064-A1-R4_MC04-1g06037	-0.280336230823132	0.628432198517899	4.55720225211329	4.89855749400419	4.854280419912	5.1659822256547
MvSl-1064-A1-R4_MC04-1g06038	-0.103827975109074	0.840760399848332	7.21005888212158	7.29449371156029	7.32438249222398	7.38841262462337
MvSl-1064-A1-R4_MC04-1g06039	-1.70741799199235	2.35328693003872e-05	3.50172424055408	4.24482947351404	5.25465187832165	5.92072833231737
MvSl-1064-A1-R4_MC04-1g06040	-1.40507195903978	0.001285546838132	2.93692979145977	3.09260984255791	3.97636751982389	4.75053317526453
MvSl-1064-A1-R4_MC04-1g06041	-1.3946661586431	0.000202770376655346	4.12190910775018	3.53656888401241	5.08233813156553	5.39351233937951
MvSl-1064-A1-R4_MC04-1g06043	0.111872832476854	0.840436583277934	7.34170813842118	7.50820711670585	7.13398993931296	7.47696874275225
MvSl-1064-A1-R4_MC04-1g06044	0.0207081966553777	0.975821689069576	7.03522136443032	7.12369066779611	7.07441217705606	7.04450648459956
MvSl-1064-A1-R4_MC04-1g06045	0.0341570546374502	0.962631105450478	5.71324443156641	5.66764567558671	5.70902131765013	5.60183607211847
MvSl-1064-A1-R4_MC04-1g06048	-1.1854250139806	5.38504705182788e-05	5.12868374534118	5.47457296976084	6.25249752654405	6.70563889217945
MvSl-1064-A1-R4_MC04-1g06050	0.604541684704492	0.116085886219575	5.31168874012095	5.45545018735256	4.80437617396306	4.76016854118101
MvSl-1064-A1-R4_MC04-1g06052	-1.5319473741091	1.24744468801368e-09	5.27617905862928	5.15416326867887	6.8658679741853	6.61562279207689
MvSl-1064-A1-R4_MC04-1g06053	-1.46463752732468	0.000426606392892905	2.50544207699364	2.55068549254099	4.09796242193641	3.85520675232884
MvSl-1064-A1-R4_MC04-1g06054	-1.39846886132167	1.73034773369623e-05	4.19218310258374	4.27240907189244	5.79765796966879	5.43621142817381
MvSl-1064-A1-R4_MC04-1g06055	0.415700576960277	0.215105411787204	7.88195369647627	7.82344327285064	7.46990771718675	7.40416930927095
MvSl-1064-A1-R4_MC04-1g06056	-0.123221025230765	0.814399066345881	5.89629730185645	5.70860155657984	5.94737986424263	5.90864935198879
MvSl-1064-A1-R4_MC04-1g06057	0.0932370231738677	0.870762062992765	6.2970534187042	6.1172858818506	6.1775217928027	6.05282070601514
MvSl-1064-A1-R4_MC04-1g06058	-0.347926880096572	0.43860697808739	5.1814636229748	5.10898680928614	5.50197189467056	5.48351138540341
MvSl-1064-A1-R4_MC04-1g06059	0.0727998295035279	0.962126805340791	0.898361322393865	0.277244239856769	0.583100580670929	0.498098517368665
MvSl-1064-A1-R4_MC04-1g06060	0.195648781840584	0.787949460714724	4.10581665446068	4.12589493045424	4.11928516853123	3.69162823946117
MvSl-1064-A1-R4_MC04-1g06062	-0.169405779297423	0.886304635359692	2.3085943598183	1.45878255328158	2.19979712307721	2.00355861158282
MvSl-1064-A1-R4_MC04-1g06065	0.550240433105891	0.575148623070335	1.34476996504475	0.553876879976198	0.313935296877383	0.604622835968482
MvSl-1064-A1-R4_MC04-1g06066	0.371028040432205	0.389205560901579	5.51425135905661	5.76113682062358	5.29268665576214	5.25317654565391
MvSl-1064-A1-R4_MC04-1g06067	-0.869198396673069	0.0224429770555792	4.35079933245098	4.45919691369881	5.05097832297894	5.46595512903969
MvSl-1064-A1-R4_MC04-1g06069	-3.14235255854932	1.04586318131468e-17	1.47576321808681	1.705340163998	4.7507330789709	4.66899749783273
MvSl-1064-A1-R4_MC04-1g06073	0.335399980627152	0.556145765425602	4.60664379823215	4.27513825427869	4.06380522976946	4.16474721994918
MvSl-1064-A1-R4_MC04-2g06086	-1.8527755994471	1.64474766894136e-10	4.31625082984427	4.84812851327288	6.32376856748802	6.58124760705345
MvSl-1064-A1-R4_MC04-2g06088	-0.932115987410812	0.189802802797223	0.740555667169856	0.657916964174481	1.39353958151089	1.77932290044583
MvSl-1064-A1-R4_MC04-2g06091	-0.519797355588107	0.525200986998441	2.39058356857026	1.47786150692157	2.46067957904166	2.55725595172505
MvSl-1064-A1-R4_MC04-2g06092	0.136439247488305	0.854298778157407	4.98211368302604	4.540843077197	4.72115358684212	4.55627089797998
MvSl-1064-A1-R4_MC04-2g06093	-0.054366585264344	0.929700429398414	7.06048991760243	6.96118119289171	7.02240863908905	7.10813706631978
MvSl-1064-A1-R4_MC04-2g06094	-0.536756536707004	0.213495429244189	4.63214852586439	4.55438710374389	5.0124239711833	5.2367064380555
MvSl-1064-A1-R4_MC04-2g06095	-0.208076962677671	0.671795983483637	7.31833086196362	7.76881725716858	7.72292174106133	7.8143476701951
MvSl-1064-A1-R4_MC04-2g06096	-0.319561814028514	0.367823959101854	6.7935473831306	6.91905092420038	7.16910158289492	7.18526271098554
MvSl-1064-A1-R4_MC04-2g06097	0.386776678564206	0.715088288492561	1.74875856982329	0.816202698447347	0.952452328554738	0.992463379633826
MvSl-1064-A1-R4_MC04-2g06098	0.106486832949359	0.933806155828087	4.31625082984427	3.03580800953578	3.29320123520501	4.02467274790947
MvSl-1064-A1-R4_MC04-2g06099	-0.393329081868515	0.281555853206723	5.73302384713616	6.0091486286414	6.19268821787037	6.3455810741348
MvSl-1064-A1-R4_MC04-2g06100	-0.711448615847806	0.0705882057689545	4.66546825535039	5.02229991349895	5.34663146659357	5.75617913960544
MvSl-1064-A1-R4_MC04-2g06101	0.37970681678111	0.413000758324375	5.27976961652804	5.26265354085758	4.94066053068555	4.84229471062019
MvSl-1064-A1-R4_MC04-2g06102	-0.130152028196521	0.821065104523207	5.61433504999739	5.38518827712305	5.63798530015278	5.62943512817525
MvSl-1064-A1-R4_MC04-2g06103	-0.644707980801357	0.434260840615451	0.781654594130881	0.690993944672743	1.54528669415879	1.14145890209207
MvSl-1064-A1-R4_MC04-2g06104	0.144999643097779	0.915303280005445	1.13876355311607	0.657916964174481	0.547588887881243	0.966063095831531
MvSl-1064-A1-R4_MC04-2g06105	2.83146752290368	4.60041975408747e-05	3.72884805176764	1.91584715864311	0.271030491805395	0.383077199003963
MvSl-1064-A1-R4_MC04-2g06106	1.70821989444938	0.00085429348691109	3.72358475942074	2.99665835308515	1.88109094639913	1.53181744227869
MvSl-1064-A1-R4_MC04-2g06108	-0.112261416283182	0.822761160004291	7.20723339646128	7.3469957418366	7.36511438502352	7.41671283739585
MvSl-1064-A1-R4_MC04-2g06109	0.650852260261898	0.143391983689881	4.42076506452647	4.38280926984142	3.74119193568533	3.76620303242147
MvSl-1064-A1-R4_MC04-2g06110	-1.00288880304073	0.337687221605922	0.698251512244122	0.140255512197164	0.134084145976887	2.06704066840499
MvSl-1064-A1-R4_MC05-1g06116	-0.287163759447777	0.519458914816311	5.33775894222044	5.46862428331941	5.62951830825309	5.75135616011933
MvSl-1064-A1-R4_MC05-1g06117	0.0387222309574145	0.955271262539313	7.45481810265762	7.68356329262657	7.68690681641149	7.36555520797396
MvSl-1064-A1-R4_MC05-1g06118	-0.332729464657661	0.393397731204462	6.93118759355058	6.52467601126485	7.10794118128528	7.03976746121546
MvSl-1064-A1-R4_MC05-1g06119	0.246353966774721	0.686100128569848	5.12069765054786	4.72378321815808	4.69704542765092	4.68122123665672
MvSl-1064-A1-R4_MC05-1g06120	0.210747634682869	0.70014866870434	8.91672955377253	8.49712823049255	8.52342432757354	8.49912574190993
MvSl-1064-A1-R4_MC05-1g06121	0.354524077034811	0.430963836756865	5.40670356860377	5.67799416131957	5.2408213020592	5.14847974424671
MvSl-1064-A1-R4_MC05-1g06122	0.358032721355903	0.409881029964095	5.76026721566182	6.35124326012679	5.75645250242023	5.70121823304013
