#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
MvSl-1064-A1-R4_MC07g07583	MvSl-1064-A2-R4_MC07g07848	582	582	100	100	582	100.000	1172
MvSl-1064-A1-R4_MC07g07584	MvSl-1064-A2-R4_MC07g07849	339	339	100	100	339	100.000	686
MvSl-1064-A1-R4_MC07g07585	MvSl-1064-A2-R4_MC07g07850	957	957	100	100	957	100.000	1920
MvSl-1064-A1-R4_MC07g07586	MvSl-1064-A2-R4_MC07g07851	62	62	100	100	62	100.000	122
MvSl-1064-A1-R4_MC07g07587	MvSl-1064-A2-R4_MC07g07852	386	386	100	100	386	100.000	785
MvSl-1064-A1-R4_MC07g07588	MvSl-1064-A2-R4_MC07g07853	975	975	100	100	975	100.000	1969
MvSl-1064-A1-R4_MC07g07589	MvSl-1064-A2-R4_MC07g07854	363	363	100	100	363	100.000	742
MvSl-1064-A1-R4_MC07g07590	MvSl-1064-A2-R4_MC07g07855	568	568	100	100	568	100.000	1172
MvSl-1064-A1-R4_MC07g07592	MvSl-1064-A2-R4_MC07g07857	53	53	100	100	53	100.000	108
MvSl-1064-A1-R4_MC07g07593	MvSl-1064-A2-R4_MC07g07858	356	370	99	96	354	100.000	739
MvSl-1064-A1-R4_MC07g07594	MvSl-1064-A2-R4_MC07g07859	603	603	100	100	603	100.000	1256
MvSl-1064-A1-R4_MC07g07595	MvSl-1064-A2-R4_MC07g07860	627	627	100	100	627	100.000	1290
MvSl-1064-A1-R4_MC07g07596	MvSl-1064-A2-R4_MC07g07861	791	791	100	100	791	100.000	1635
MvSl-1064-A1-R4_MC07g07597	MvSl-1064-A2-R4_MC07g07862	592	592	100	100	592	100.000	1218
MvSl-1064-A1-R4_MC07g07598	MvSl-1064-A2-R4_MC07g07863	419	419	100	100	419	100.000	863
MvSl-1064-A1-R4_MC07g07599	MvSl-1064-A2-R4_MC07g07864	197	197	100	100	197	100.000	410
MvSl-1064-A1-R4_MC07g07600	MvSl-1064-A2-R4_MC07g07865	345	345	100	100	345	100.000	724
MvSl-1064-A1-R4_MC07g07601	MvSl-1064-A2-R4_MC07g07866	443	443	100	100	443	100.000	914
MvSl-1064-A1-R4_MC07g07602	MvSl-1064-A2-R4_MC07g07867	429	429	100	100	429	100.000	868
MvSl-1064-A1-R4_MC07g07603	MvSl-1064-A2-R4_MC07g07868	913	913	100	100	913	100.000	1887
MvSl-1064-A1-R4_MC07g07609	MvSl-1064-A2-R4_MC07g07874	441	441	100	100	441	100.000	913
MvSl-1064-A1-R4_MC07g07610	MvSl-1064-A2-R4_MC07g07875	265	265	100	100	265	100.000	498
MvSl-1064-A1-R4_MC07g07611	MvSl-1064-A2-R4_MC07g07876	87	87	100	100	87	100.000	178
MvSl-1064-A1-R4_MC07g07612	MvSl-1064-A2-R4_MC07g07877	268	268	100	100	268	100.000	531
MvSl-1064-A1-R4_MC07g07613	MvSl-1064-A2-R4_MC07g07878	914	914	100	100	914	100.000	1880
MvSl-1064-A1-R4_MC07g07614	MvSl-1064-A2-R4_MC07g07879	750	750	100	100	750	100.000	1541
MvSl-1064-A1-R4_MC07g07615	MvSl-1064-A2-R4_MC07g07880	448	448	100	100	448	100.000	927
MvSl-1064-A1-R4_MC07g07616	MvSl-1064-A2-R4_MC07g07881	215	189	100	100	215	87.907	378
MvSl-1064-A1-R4_MC07g07617	MvSl-1064-A2-R4_MC07g07882	207	207	100	100	207	100.000	405
MvSl-1064-A1-R4_MC07g07618	MvSl-1064-A2-R4_MC07g07883	276	276	100	100	276	100.000	560
MvSl-1064-A1-R4_MC07g07619	MvSl-1064-A2-R4_MC07g07884	369	369	100	100	369	100.000	753
MvSl-1064-A1-R4_MC07g07620	MvSl-1064-A2-R4_MC07g07885	361	361	100	100	361	100.000	715
MvSl-1064-A1-R4_MC07g07621	MvSl-1064-A2-R4_MC07g07886	468	468	100	100	468	100.000	961
MvSl-1064-A1-R4_MC07g07622	MvSl-1064-A2-R4_MC07g07887	371	371	100	100	371	100.000	774
MvSl-1064-A1-R4_MC07g07623	MvSl-1064-A2-R4_MC07g07888	566	566	100	100	566	100.000	1173
MvSl-1064-A1-R4_MC07g07624	MvSl-1064-A2-R4_MC07g07889	279	279	100	100	279	100.000	556
MvSl-1064-A1-R4_MC07g07625	MvSl-1064-A2-R4_MC07g07890	211	211	100	100	211	100.000	426
MvSl-1064-A1-R4_MC07g07626	MvSl-1064-A2-R4_MC07g07891	1491	1491	100	100	1491	100.000	3059
MvSl-1064-A1-R4_MC07g07627	MvSl-1064-A2-R4_MC07g07892	662	662	100	100	662	100.000	1371
MvSl-1064-A1-R4_MC07g07628	MvSl-1064-A2-R4_MC07g07893	184	184	100	100	184	100.000	370
MvSl-1064-A1-R4_MC07g07629	MvSl-1064-A2-R4_MC07g07894	196	196	100	100	196	100.000	399
MvSl-1064-A1-R4_MC07g07630	MvSl-1064-A2-R4_MC07g07895	735	735	100	100	735	100.000	1502
MvSl-1064-A1-R4_MC07g07631	MvSl-1064-A2-R4_MC07g07896	876	876	100	100	876	100.000	1773
MvSl-1064-A1-R4_MC07g07632	MvSl-1064-A2-R4_MC07g07897	436	436	100	100	436	100.000	894
MvSl-1064-A1-R4_MC07g07633	MvSl-1064-A2-R4_MC07g07898	720	720	100	100	720	100.000	1498
MvSl-1064-A1-R4_MC07g07634	MvSl-1064-A2-R4_MC07g07899	381	381	100	100	381	100.000	775
MvSl-1064-A1-R4_MC07g07635	MvSl-1064-A2-R4_MC07g07900	534	534	100	100	534	100.000	1091
MvSl-1064-A1-R4_MC07g07636	MvSl-1064-A2-R4_MC07g07901	147	147	100	100	147	100.000	291
MvSl-1064-A1-R4_MC07g07637	MvSl-1064-A2-R4_MC07g07902	255	255	100	100	255	100.000	516
MvSl-1064-A1-R4_MC07g07638	MvSl-1064-A2-R4_MC07g07903	306	306	100	100	306	100.000	628
MvSl-1064-A1-R4_MC07g07639	MvSl-1064-A2-R4_MC07g07904	169	169	100	100	169	100.000	329
MvSl-1064-A1-R4_MC07g07640	MvSl-1064-A2-R4_MC07g07905	419	419	100	100	419	100.000	856
MvSl-1064-A1-R4_MC07g07641	MvSl-1064-A2-R4_MC07g07906	689	689	100	100	689	100.000	1391
MvSl-1064-A1-R4_MC07g07642	MvSl-1064-A2-R4_MC07g07907	230	230	100	100	230	100.000	480
MvSl-1064-A1-R4_MC07g07643	MvSl-1064-A2-R4_MC07g07908	119	119	100	100	119	100.000	250
MvSl-1064-A1-R4_MC07g07644	MvSl-1064-A2-R4_MC07g07909	623	623	100	100	623	100.000	1271
MvSl-1064-A1-R4_MC07g07645	MvSl-1064-A2-R4_MC07g07910	676	676	100	100	676	100.000	1392
MvSl-1064-A1-R4_MC07g07646	MvSl-1064-A2-R4_MC07g07911	224	224	100	100	224	100.000	461
MvSl-1064-A1-R4_MC07g07648	MvSl-1064-A2-R4_MC07g07913	150	150	100	100	150	100.000	308
MvSl-1064-A1-R4_MC07g07649	MvSl-1064-A2-R4_MC07g07914	470	470	100	100	470	100.000	941
MvSl-1064-A1-R4_MC07g07650	MvSl-1064-A2-R4_MC07g07915	89	89	100	100	89	100.000	181
MvSl-1064-A1-R4_MC07g07651	MvSl-1064-A2-R4_MC07g07916	448	448	100	100	448	100.000	927
MvSl-1064-A1-R4_MC07g07652	MvSl-1064-A2-R4_MC07g07917	647	647	100	100	647	100.000	1347
MvSl-1064-A1-R4_MC07g07653	MvSl-1064-A2-R4_MC07g07918	633	633	100	100	633	100.000	1312
MvSl-1064-A1-R4_MC07g07654	MvSl-1064-A2-R4_MC07g07919	198	198	100	100	198	100.000	405
MvSl-1064-A1-R4_MC07g07655	MvSl-1064-A2-R4_MC07g07920	813	813	100	100	813	100.000	1670
MvSl-1064-A1-R4_MC07g07656	MvSl-1064-A2-R4_MC07g07921	283	283	100	100	283	100.000	570
MvSl-1064-A1-R4_MC07g07657	MvSl-1064-A2-R4_MC07g07922	427	427	100	100	427	100.000	880
MvSl-1064-A1-R4_MC07g07658	MvSl-1064-A2-R4_MC07g07923	440	440	100	100	440	100.000	887
MvSl-1064-A1-R4_MC07g07659	MvSl-1064-A2-R4_MC07g07924	58	58	100	100	58	100.000	118
MvSl-1064-A1-R4_MC07g07660	MvSl-1064-A2-R4_MC07g07925	93	93	100	100	93	100.000	183
MvSl-1064-A1-R4_MC07g07661	MvSl-1064-A2-R4_MC07g07926	171	171	100	100	171	100.000	349
MvSl-1064-A1-R4_MC07g07662	MvSl-1064-A2-R4_MC07g07927	1537	1537	100	100	1537	100.000	3171
MvSl-1064-A1-R4_MC07g07663	MvSl-1064-A2-R4_MC07g07928	183	183	100	100	183	100.000	370
MvSl-1064-A1-R4_MC07g07664	MvSl-1064-A2-R4_MC07g07929	472	472	100	100	472	100.000	982
MvSl-1064-A1-R4_MC07g07665	MvSl-1064-A2-R4_MC07g07930	92	92	100	100	92	100.000	194
MvSl-1064-A1-R4_MC07g07666	MvSl-1064-A2-R4_MC07g07931	251	251	100	100	251	100.000	514
MvSl-1064-A1-R4_MC07g07667	MvSl-1064-A2-R4_MC07g07932	157	157	100	100	157	100.000	323
MvSl-1064-A1-R4_MC07g07668	MvSl-1064-A2-R4_MC07g07933	137	137	100	100	137	100.000	280
MvSl-1064-A1-R4_MC07g07669	MvSl-1064-A2-R4_MC07g07934	630	630	100	100	630	100.000	1262
MvSl-1064-A1-R4_MC07g07670	MvSl-1064-A2-R4_MC07g07935	988	988	100	100	988	100.000	2019
MvSl-1064-A1-R4_MC07g07671	MvSl-1064-A2-R4_MC07g07936	222	222	100	100	222	100.000	454
MvSl-1064-A1-R4_MC07g07674	MvSl-1064-A2-R4_MC07g07939	312	312	100	100	312	100.000	645
MvSl-1064-A1-R4_MC07g07675	MvSl-1064-A2-R4_MC07g07940	182	182	100	100	182	100.000	372
MvSl-1064-A1-R4_MC07g07676	MvSl-1064-A2-R4_MC07g07941	55	55	100	100	55	100.000	115
MvSl-1064-A1-R4_MC07g07677	MvSl-1064-A2-R4_MC07g07942	209	209	100	100	209	100.000	424
MvSl-1064-A1-R4_MC07g07678	MvSl-1064-A2-R4_MC07g07943	174	174	100	100	174	100.000	362
MvSl-1064-A1-R4_MC07g07679	MvSl-1064-A2-R4_MC07g07944	319	319	100	100	319	100.000	642
MvSl-1064-A1-R4_MC07g07680	MvSl-1064-A2-R4_MC07g07945	765	765	100	100	765	100.000	1584
MvSl-1064-A1-R4_MC07g07681	MvSl-1064-A2-R4_MC07g07946	268	268	100	100	268	100.000	557
MvSl-1064-A1-R4_MC07g07682	MvSl-1064-A2-R4_MC07g07947	266	266	100	100	266	100.000	540
MvSl-1064-A1-R4_MC07g07683	MvSl-1064-A2-R4_MC07g07948	360	360	100	100	360	100.000	711
MvSl-1064-A1-R4_MC07g07684	MvSl-1064-A2-R4_MC07g07949	330	330	100	100	330	100.000	671
MvSl-1064-A1-R4_MC07g07685	MvSl-1064-A2-R4_MC07g07950	486	486	100	100	486	100.000	1007
MvSl-1064-A1-R4_MC07g07686	MvSl-1064-A2-R4_MC07g07951	538	538	100	100	538	100.000	1097
MvSl-1064-A1-R4_MC07g07687	MvSl-1064-A2-R4_MC07g07952	91	91	100	100	91	100.000	183
MvSl-1064-A1-R4_MC07g07688	MvSl-1064-A2-R4_MC07g07953	484	484	100	100	484	100.000	994
MvSl-1064-A1-R4_MC07g07689	MvSl-1064-A2-R4_MC07g07954	510	510	100	100	510	100.000	1056
MvSl-1064-A1-R4_MC07g07690	MvSl-1064-A2-R4_MC07g07955	468	468	100	100	468	100.000	966
MvSl-1064-A1-R4_MC07g07691	MvSl-1064-A2-R4_MC07g07956	149	149	100	100	149	100.000	303
MvSl-1064-A1-R4_MC07g07692	MvSl-1064-A2-R4_MC07g07957	54	54	100	100	54	100.000	110
MvSl-1064-A1-R4_MC07g07693	MvSl-1064-A2-R4_MC07g07958	472	472	100	100	472	100.000	983
MvSl-1064-A1-R4_MC07g07694	MvSl-1064-A2-R4_MC07g07959	77	77	100	100	77	100.000	155
MvSl-1064-A1-R4_MC07g07695	MvSl-1064-A2-R4_MC07g07960	81	81	100	100	81	100.000	171
MvSl-1064-A1-R4_MC07g07696	MvSl-1064-A2-R4_MC07g07961	560	560	100	100	560	100.000	1152
MvSl-1064-A1-R4_MC07g07697	MvSl-1064-A2-R4_MC07g07962	771	771	100	100	771	100.000	1612
MvSl-1064-A1-R4_MC07g07698	MvSl-1064-A2-R4_MC07g07963	108	108	100	100	108	100.000	221
MvSl-1064-A1-R4_MC07g07699	MvSl-1064-A2-R4_MC07g07964	87	87	100	100	87	100.000	171
MvSl-1064-A1-R4_MC07g07700	MvSl-1064-A2-R4_MC07g07965	117	117	100	100	117	100.000	232
MvSl-1064-A1-R4_MC07g07701	MvSl-1064-A2-R4_MC07g07966	102	102	100	100	102	100.000	206
MvSl-1064-A1-R4_MC07g07703	MvSl-1064-A2-R4_MC07g07968	138	138	100	100	138	100.000	286
MvSl-1064-A1-R4_MC07g07704	MvSl-1064-A2-R4_MC07g07969	369	369	100	100	369	100.000	738
MvSl-1064-A1-R4_MC07g07705	MvSl-1064-A2-R4_MC07g07970	546	546	100	100	546	100.000	1111
MvSl-1064-A1-R4_MC07g07706	MvSl-1064-A2-R4_MC07g07971	676	676	100	100	676	100.000	1366
MvSl-1064-A1-R4_MC07g07707	MvSl-1064-A2-R4_MC07g07972	548	548	100	100	548	100.000	1105
MvSl-1064-A1-R4_MC07g07708	MvSl-1064-A2-R4_MC07g07973	512	512	100	100	512	100.000	1045
MvSl-1064-A1-R4_MC07g07709	MvSl-1064-A2-R4_MC07g07974	532	532	100	100	532	100.000	1064
MvSl-1064-A1-R4_MC07g07710	MvSl-1064-A2-R4_MC07g07975	912	912	100	100	912	100.000	1877
MvSl-1064-A1-R4_MC07g07711	MvSl-1064-A2-R4_MC07g07976	616	616	100	100	616	100.000	1260
MvSl-1064-A1-R4_MC07g07712	MvSl-1064-A2-R4_MC07g07977	490	490	100	100	490	100.000	991
MvSl-1064-A1-R4_MC07g07713	MvSl-1064-A2-R4_MC07g07978	154	154	100	100	154	100.000	317
MvSl-1064-A1-R4_MC07g07714	MvSl-1064-A2-R4_MC07g07979	1177	1177	100	100	1177	100.000	2425
MvSl-1064-A1-R4_MC07g07715	MvSl-1064-A2-R4_MC07g07980	488	488	100	100	488	100.000	990
MvSl-1064-A1-R4_MC07g07716	MvSl-1064-A2-R4_MC07g07981	229	229	100	100	229	100.000	467
MvSl-1064-A1-R4_MC07g07717	MvSl-1064-A2-R4_MC07g07982	898	898	100	100	898	100.000	1834
MvSl-1064-A1-R4_MC07g07718	MvSl-1064-A2-R4_MC07g07983	261	261	100	100	261	100.000	526
MvSl-1064-A1-R4_MC07g07719	MvSl-1064-A2-R4_MC07g07984	252	252	100	100	252	100.000	510
MvSl-1064-A1-R4_MC07g07720	MvSl-1064-A2-R4_MC07g07985	531	531	100	100	531	100.000	1100
MvSl-1064-A1-R4_MC07g07721	MvSl-1064-A2-R4_MC07g07986	310	310	100	100	310	100.000	630
MvSl-1064-A1-R4_MC07g07722	MvSl-1064-A2-R4_MC07g07987	135	135	100	100	135	100.000	272
MvSl-1064-A1-R4_MC07g07723	MvSl-1064-A2-R4_MC07g07988	600	600	100	100	600	100.000	1222
MvSl-1064-A1-R4_MC07g07724	MvSl-1064-A2-R4_MC07g07989	461	461	100	100	461	100.000	918
MvSl-1064-A1-R4_MC07g07725	MvSl-1064-A2-R4_MC07g07990	697	697	100	100	697	100.000	1424
MvSl-1064-A1-R4_MC07g07726	MvSl-1064-A2-R4_MC07g07991	450	450	100	100	450	100.000	895
MvSl-1064-A1-R4_MC07g07727	MvSl-1064-A2-R4_MC07g07992	106	106	100	100	106	100.000	213
MvSl-1064-A1-R4_MC07g07728	MvSl-1064-A2-R4_MC07g07993	58	58	100	100	58	100.000	124
MvSl-1064-A1-R4_MC07g07729	MvSl-1064-A2-R4_MC07g07994	239	239	100	100	239	100.000	487
MvSl-1064-A1-R4_MC07g07730	MvSl-1064-A2-R4_MC07g07995	748	748	100	100	748	100.000	1535
MvSl-1064-A1-R4_MC07g07731	MvSl-1064-A2-R4_MC07g07996	669	669	100	100	669	100.000	1390
MvSl-1064-A1-R4_MC07g07732	MvSl-1064-A2-R4_MC07g07997	371	371	100	100	371	100.000	768
MvSl-1064-A1-R4_MC07g07733	MvSl-1064-A2-R4_MC07g07998	61	61	100	100	61	100.000	124
MvSl-1064-A1-R4_MC07g07734	MvSl-1064-A2-R4_MC07g07999	431	431	100	100	431	100.000	889
MvSl-1064-A1-R4_MC07g07735	MvSl-1064-A2-R4_MC07g08000	892	892	100	100	892	100.000	1840
MvSl-1064-A1-R4_MC07g07736	MvSl-1064-A2-R4_MC07g08001	212	212	100	100	212	100.000	428
MvSl-1064-A1-R4_MC07g07737	MvSl-1064-A2-R4_MC07g08002	125	125	100	100	125	100.000	256
MvSl-1064-A1-R4_MC07g07738	MvSl-1064-A2-R4_MC07g08003	565	565	100	100	565	100.000	1152
MvSl-1064-A1-R4_MC07g07739	MvSl-1064-A2-R4_MC07g08004	328	328	100	100	328	100.000	681
MvSl-1064-A1-R4_MC07g07740	MvSl-1064-A2-R4_MC07g08005	64	64	100	100	64	100.000	128
MvSl-1064-A1-R4_MC07g07741	MvSl-1064-A2-R4_MC07g08006	1891	1891	100	100	1891	100.000	3874
MvSl-1064-A1-R4_MC07g07742	MvSl-1064-A2-R4_MC07g08007	2217	2217	100	100	2217	100.000	4549
MvSl-1064-A1-R4_MC07g07743	MvSl-1064-A2-R4_MC07g08008	434	434	100	100	434	100.000	884
MvSl-1064-A1-R4_MC07g07744	MvSl-1064-A2-R4_MC07g08009	529	529	100	100	529	100.000	1070
MvSl-1064-A1-R4_MC07g07745	MvSl-1064-A2-R4_MC07g08010	441	441	100	100	441	100.000	872
MvSl-1064-A1-R4_MC07g07746	MvSl-1064-A2-R4_MC07g08011	60	60	100	100	60	100.000	120
MvSl-1064-A1-R4_MC07g07747	MvSl-1064-A2-R4_MC07g08012	53	53	100	100	53	100.000	107
MvSl-1064-A1-R4_MC07g07748	MvSl-1064-A2-R4_MC07g08013	75	75	100	100	75	100.000	156
MvSl-1064-A1-R4_MC07g07749	MvSl-1064-A2-R4_MC07g08014	285	285	100	100	285	100.000	597
MvSl-1064-A1-R4_MC07g07750	MvSl-1064-A2-R4_MC07g08015	78	78	100	100	78	100.000	162
MvSl-1064-A1-R4_MC07g07751	MvSl-1064-A2-R4_MC07g08016	47	47	100	100	47	100.000	96.3
MvSl-1064-A1-R4_MC07g07752	MvSl-1064-A2-R4_MC07g08017	152	152	100	100	152	100.000	313
MvSl-1064-A1-R4_MC07g07753	MvSl-1064-A2-R4_MC07g08018	54	54	100	100	54	100.000	111
MvSl-1064-A1-R4_MC07g07754	MvSl-1064-A2-R4_MC07g08019	378	378	100	100	378	100.000	776
MvSl-1064-A1-R4_MC07g07755	MvSl-1064-A2-R4_MC07g08020	1144	1144	100	100	1144	100.000	2324
MvSl-1064-A1-R4_MC07g07756	MvSl-1064-A2-R4_MC07g08021	610	610	100	100	610	100.000	1252
MvSl-1064-A1-R4_MC07g07757	MvSl-1064-A2-R4_MC07g08022	659	659	100	100	659	100.000	1362
MvSl-1064-A1-R4_MC07g07758	MvSl-1064-A2-R4_MC07g08023	1359	1359	100	100	1359	100.000	2704
MvSl-1064-A1-R4_MC07g07759	MvSl-1064-A2-R4_MC07g08024	321	321	100	100	321	100.000	650
MvSl-1064-A1-R4_MC07g07760	MvSl-1064-A2-R4_MC07g08025	685	685	100	100	685	100.000	1372
MvSl-1064-A1-R4_MC07g07761	MvSl-1064-A2-R4_MC07g08026	637	637	100	100	637	100.000	1308
MvSl-1064-A1-R4_MC07g07762	MvSl-1064-A2-R4_MC07g08027	171	171	100	100	171	100.000	354
MvSl-1064-A1-R4_MC07g07763	MvSl-1064-A2-R4_MC07g08028	400	400	100	100	400	100.000	822
MvSl-1064-A1-R4_MC07g07764	MvSl-1064-A2-R4_MC07g08029	162	162	100	100	162	100.000	329
MvSl-1064-A1-R4_MC07g07765	MvSl-1064-A2-R4_MC07g08030	508	508	100	100	508	100.000	1054
MvSl-1064-A1-R4_MC07g07766	MvSl-1064-A2-R4_MC07g08031	319	319	100	100	319	100.000	627
MvSl-1064-A1-R4_MC07g07767	MvSl-1064-A2-R4_MC07g08032	78	78	100	100	78	100.000	158
MvSl-1064-A1-R4_MC07g07768	MvSl-1064-A2-R4_MC07g08033	597	597	100	100	597	100.000	1202
MvSl-1064-A1-R4_MC07g07769	MvSl-1064-A2-R4_MC07g08034	861	861	100	100	861	100.000	1783
MvSl-1064-A1-R4_MC07g07770	MvSl-1064-A2-R4_MC07g08035	486	486	100	100	486	100.000	996
MvSl-1064-A1-R4_MC07g07772	MvSl-1064-A2-R4_MC07g08037	566	566	100	100	566	100.000	1140
MvSl-1064-A1-R4_MC07g07773	MvSl-1064-A2-R4_MC07g08038	832	832	100	100	832	100.000	1653
MvSl-1064-A1-R4_MC07g07774	MvSl-1064-A2-R4_MC07g08039	55	55	100	100	55	100.000	112
MvSl-1064-A1-R4_MC07g07775	MvSl-1064-A2-R4_MC07g08040	664	664	100	100	664	100.000	1360
MvSl-1064-A1-R4_MC07g07776	MvSl-1064-A2-R4_MC07g08041	240	240	100	100	240	100.000	495
MvSl-1064-A1-R4_MC07g07777	MvSl-1064-A2-R4_MC07g08042	49	49	100	100	49	100.000	101
MvSl-1064-A1-R4_MC07g07779	MvSl-1064-A2-R4_MC07g08044	67	67	100	100	67	100.000	133
MvSl-1064-A1-R4_MC07g07780	MvSl-1064-A2-R4_MC07g08045	97	97	100	100	97	100.000	187
MvSl-1064-A1-R4_MC07g07781	MvSl-1064-A2-R4_MC07g08046	193	193	100	100	193	100.000	380
MvSl-1064-A1-R4_MC07g07782	MvSl-1064-A2-R4_MC07g08047	733	733	100	100	733	100.000	1458
MvSl-1064-A1-R4_MC07g07784	MvSl-1064-A2-R4_MC07g08049	506	506	100	100	506	100.000	1026
MvSl-1064-A1-R4_MC07g07785	MvSl-1064-A2-R4_MC07g08050	1552	1552	100	100	1552	100.000	3190
MvSl-1064-A1-R4_MC07g07786	MvSl-1064-A2-R4_MC07g08051	365	365	100	100	365	100.000	751
MvSl-1064-A1-R4_MC07g07787	MvSl-1064-A2-R4_MC07g08052	113	113	100	100	113	100.000	232
MvSl-1064-A1-R4_MC07g07788	MvSl-1064-A2-R4_MC07g08053	319	319	100	100	319	100.000	654
MvSl-1064-A1-R4_MC07g07789	MvSl-1064-A2-R4_MC07g08054	406	406	100	100	406	100.000	829
MvSl-1064-A1-R4_MC07g07790	MvSl-1064-A2-R4_MC07g08055	104	104	100	100	104	100.000	211
MvSl-1064-A1-R4_MC07g07791	MvSl-1064-A2-R4_MC07g08056	52	52	100	100	52	100.000	104
MvSl-1064-A1-R4_MC07g07792	MvSl-1064-A2-R4_MC07g08057	200	200	100	100	200	100.000	407
MvSl-1064-A1-R4_MC07g07793	MvSl-1064-A2-R4_MC07g08058	401	401	100	100	401	100.000	823
MvSl-1064-A1-R4_MC07g07794	MvSl-1064-A2-R4_MC07g08059	492	492	100	100	492	100.000	1010
MvSl-1064-A1-R4_MC07g07795	MvSl-1064-A2-R4_MC07g08060	523	523	100	100	523	100.000	1048
MvSl-1064-A1-R4_MC07g07796	MvSl-1064-A2-R4_MC07g08061	195	195	100	100	195	100.000	385
MvSl-1064-A1-R4_MC07g07797	MvSl-1064-A2-R4_MC07g08062	946	946	100	100	946	100.000	1914
MvSl-1064-A1-R4_MC07g07798	MvSl-1064-A2-R4_MC07g08063	1683	1683	100	100	1683	100.000	3469
MvSl-1064-A1-R4_MC07g07799	MvSl-1064-A2-R4_MC07g08064	1078	1078	100	100	1078	100.000	2178
MvSl-1064-A1-R4_MC07g07800	MvSl-1064-A2-R4_MC07g08065	109	109	100	100	109	100.000	220
MvSl-1064-A1-R4_MC07g07801	MvSl-1064-A2-R4_MC07g08066	106	106	100	100	106	100.000	216
MvSl-1064-A1-R4_MC07g07803	MvSl-1064-A2-R4_MC07g08068	503	503	100	100	503	100.000	1006
MvSl-1064-A1-R4_MC07g07804	MvSl-1064-A2-R4_MC07g08069	93	93	100	100	93	100.000	189
MvSl-1064-A1-R4_MC07g07805	MvSl-1064-A2-R4_MC07g08070	428	428	100	100	428	100.000	879
MvSl-1064-A1-R4_MC07g07806	MvSl-1064-A2-R4_MC07g08071	979	979	100	100	979	100.000	2017
MvSl-1064-A1-R4_MC07g07807	MvSl-1064-A2-R4_MC07g08072	99	99	100	100	99	100.000	196
MvSl-1064-A1-R4_MC07g07808	MvSl-1064-A2-R4_MC07g08073	1093	1093	100	100	1093	100.000	2226
MvSl-1064-A1-R4_MC07g07809	MvSl-1064-A2-R4_MC07g08074	596	596	100	100	596	100.000	1219
MvSl-1064-A1-R4_MC07g07810	MvSl-1064-A2-R4_MC07g08075	182	182	100	100	182	100.000	371
MvSl-1064-A1-R4_MC07g07811	MvSl-1064-A2-R4_MC07g08076	126	126	100	100	126	100.000	256
MvSl-1064-A1-R4_MC07g07812	MvSl-1064-A2-R4_MC07g08077	836	836	100	100	836	100.000	1707
MvSl-1064-A1-R4_MC07g07813	MvSl-1064-A2-R4_MC07g08078	1085	1085	100	100	1085	100.000	2247
MvSl-1064-A1-R4_MC07g07814	MvSl-1064-A2-R4_MC07g08079	262	262	100	100	262	100.000	536
MvSl-1064-A1-R4_MC07g07815	MvSl-1064-A2-R4_MC07g08080	298	298	100	100	298	100.000	617
MvSl-1064-A1-R4_MC07g07816	MvSl-1064-A2-R4_MC07g08081	206	206	100	100	206	100.000	420
MvSl-1064-A1-R4_MC07g07817	MvSl-1064-A2-R4_MC07g08082	600	600	100	100	600	100.000	1216
MvSl-1064-A1-R4_MC07g07818	MvSl-1064-A2-R4_MC07g08083	1141	1141	100	100	1141	100.000	2344
MvSl-1064-A1-R4_MC07g07819	MvSl-1064-A2-R4_MC07g08084	139	139	100	100	139	100.000	280
MvSl-1064-A1-R4_MC07g07820	MvSl-1064-A2-R4_MC07g08085	482	482	100	100	482	100.000	993
MvSl-1064-A1-R4_MC07g07821	MvSl-1064-A2-R4_MC07g08086	1131	1131	100	100	1131	100.000	2357
MvSl-1064-A1-R4_MC07g07822	MvSl-1064-A2-R4_MC07g08087	459	459	100	100	459	100.000	920
MvSl-1064-A1-R4_MC07g07823	MvSl-1064-A2-R4_MC07g08088	584	584	100	100	584	100.000	1201
MvSl-1064-A1-R4_MC07g07824	MvSl-1064-A2-R4_MC07g08089	720	720	100	100	720	100.000	1471
MvSl-1064-A1-R4_MC07g07825	MvSl-1064-A2-R4_MC07g08090	111	111	100	100	111	100.000	227
MvSl-1064-A1-R4_MC07g07826	MvSl-1064-A2-R4_MC07g08091	214	214	100	100	214	100.000	429
MvSl-1064-A1-R4_MC07g07827	MvSl-1064-A2-R4_MC07g08092	371	371	100	100	371	100.000	762
MvSl-1064-A1-R4_MC07g07828	MvSl-1064-A2-R4_MC07g08093	396	396	100	100	396	100.000	797
MvSl-1064-A1-R4_MC07g07829	MvSl-1064-A2-R4_MC07g08094	544	544	100	100	544	100.000	1108
MvSl-1064-A1-R4_MC07g07830	MvSl-1064-A2-R4_MC07g08095	539	539	100	100	539	100.000	1078
MvSl-1064-A1-R4_MC07g07831	MvSl-1064-A2-R4_MC07g08096	304	304	100	100	304	100.000	604
MvSl-1064-A1-R4_MC07g07832	MvSl-1064-A2-R4_MC07g08097	1196	1196	100	100	1196	100.000	2437
MvSl-1064-A1-R4_MC07g07833	MvSl-1064-A2-R4_MC07g08098	564	564	100	100	564	100.000	1147
MvSl-1064-A1-R4_MC07g07834	MvSl-1064-A2-R4_MC07g08099	471	471	100	100	471	100.000	953
