target_id	est_counts	est_counts	tpm	tpm
MvSl-1064-A2-R4_MC06-2g07736	196	293	2.0187	1.25258
MvSl-1064-A2-R4_MC06-2g07737	1263	1277	9.07686	8.32719
MvSl-1064-A2-R4_MC06-2g07738	164	273	17.9211	10.0114
MvSl-1064-A2-R4_MC06-2g07739	1050	1124	9.14369	7.92353
MvSl-1064-A2-R4_MC06-2g07740	2375	2594	14.9926	12.7318
MvSl-1064-A2-R4_MC06-2g07741	1056	1072	6.51316	5.95098
MvSl-1064-A2-R4_MC06-2g07742	5318	4434	37.9671	42.242
MvSl-1064-A2-R4_MC06-2g07743	9	16	0.0803906	0.0419402
MvSl-1064-A2-R4_MC06-2g07744	2140	1751	27.4181	31.0965
MvSl-1064-A2-R4_MC06-2g07745	1181	1027	6.24432	6.66027
MvSl-1064-A2-R4_MC06-2g07746	1345	1590	22.9898	18.0459
MvSl-1064-A2-R4_MC06-2g07747	2936	2392	22.5259	25.6496
MvSl-1064-A2-R4_MC06-2g07748	0	1	0.288732	0
MvSl-1064-A2-R4_MC06-2g07749	9150.58	8189.84	215.517	223.7
MvSl-1064-A2-R4_MC06-2g07750	63	53.1549	1.6066	1.76857
MvSl-1064-A2-R4_MC06-2g07751	19	18	5.9837	6.11046
MvSl-1064-A2-R4_MC06-2g07752	197	166	7.5148	8.28708
MvSl-1064-A2-R4_MC06-2g07753	529	747	6.21688	4.084
MvSl-1064-A2-R4_MC06-2g07754	22270	31693	831.371	542.702
MvSl-1064-A2-R4_MC06-2g07755	1332	1532	8.93537	7.20576
MvSl-1064-A2-R4_MC06-2g07756	3218	3076	137.573	133.682
MvSl-1064-A2-R4_MC06-2g07757	2029	2650	25.3144	17.9809
MvSl-1064-A2-R4_MC06-2g07758	39192	50017	396.97	288.541
MvSl-1064-A2-R4_MC06-2g07759	2633	3075	8.96858	7.12171
MvSl-1064-A2-R4_MC06-2g07760	1169	1004	36.4877	39.3982
MvSl-1064-A2-R4_MC06-2g07761	1260	1302	10.2358	9.18857
MvSl-1064-A2-R4_MC06-2g07762	1112	1356	7.64574	5.81543
MvSl-1064-A2-R4_MC06-2g07763	7805	10666	133.629	90.7293
MvSl-1064-A2-R4_MC06-2g07764	1889	2222	130.851	103.415
MvSl-1064-A2-R4_MC06-2g07765	89	131	27.9696	17.797
MvSl-1064-A2-R4_MC06-2g07766	59	71	7.04649	5.43906
MvSl-1064-A2-R4_MC06-2g07767	921	808	7.5662	8.00071
MvSl-1064-A2-R4_MC06-2g07768	3498	3831	19.4485	16.4702
MvSl-1064-A2-R4_MC06-2g07769	797	687	6.74496	7.25929
MvSl-1064-A2-R4_MC06-2g07770	2266	2572	7.32404	5.98402
MvSl-1064-A2-R4_MC06-2g07771	2334	1902	20.138	22.9265
MvSl-1064-A2-R4_MC06-2g07772	7	8	0.0559301	0.0453944
MvSl-1064-A2-R4_MC06-2g07773	6097	5816	38.3832	37.3226
MvSl-1064-A2-R4_MC06-2g07774	638	855	114.812	79.082
MvSl-1064-A2-R4_MC06-2g07775	3288	3607	13.0105	10.9989
MvSl-1064-A2-R4_MC06-2g07776	146	187	29.8493	21.5486
MvSl-1064-A2-R4_MC06-2g07777	103	93	4.71692	4.85728
MvSl-1064-A2-R4_MC06-2g07778	35	49	26.7094	18.6886
MvSl-1064-A2-R4_MC06-2g07779	401	440	23.6089	20.0156
MvSl-1064-A2-R4_MC06-2g07780	4437	4090	28.8616	29.0426
MvSl-1064-A2-R4_MC06-2g07781	382	473	9.84833	7.38294
MvSl-1064-A2-R4_MC06-2g07782	1154	1201	43.2858	38.559
MvSl-1064-A2-R4_MC06-2g07783	1560	1712	29.0534	24.5694
MvSl-1064-A2-R4_MC06-2g07784	15	9	0.13362	0.206657
MvSl-1064-A2-R4_MC06-2g07785	1533	1748	9.85267	8.01441
MvSl-1064-A2-R4_MC06-2g07786	721	725	6.45075	5.95113
MvSl-1064-A2-R4_MC06-2g07787	9164	6149	417.324	578.304
MvSl-1064-A2-R4_MC06-2g07788	416	515	24.5496	18.4235
MvSl-1064-A2-R4_MC06-2g07789	4.69988	12.4696	0.0984497	0.0344207
MvSl-1064-A2-R4_MC06-2g07790	1973	1645	13.7248	15.2703
MvSl-1064-A2-R4_MC06-2g07791	1	4	0.724178	0.169524
MvSl-1064-A2-R4_MC06-2g07792	2040.3	1451.53	11.4656	14.9497
MvSl-1064-A2-R4_MC06-2g07793	2165	2023	24.821	24.6462
MvSl-1064-A2-R4_MC06-2g07794	2693	2405	24.9235	25.8914
MvSl-1064-A2-R4_MC06-2g07795	3350	3340	20.5789	19.1448
MvSl-1064-A2-R4_MC06-2g07796	2182	1947	55.0944	57.3869
MvSl-1064-A2-R4_MC06-2g07797	464	433	3.55201	3.53086
MvSl-1064-A2-R4_MC06-2g07798	368	429	5.59856	4.45608
MvSl-1064-A2-R4_MC06-2g07799	1234	1313	33.1571	28.9329
MvSl-1064-A2-R4_MC06-2g07800	183.136	251.528	3.8408	2.59505
MvSl-1064-A2-R4_MC06-2g07801	585.866	465.091	5.17848	6.05209
MvSl-1064-A2-R4_MC06-2g07802	165.998	153.72	5.46014	5.46631
MvSl-1064-A2-R4_MC06-2g07803	8.96248	14.1002	0.411451	0.242893
MvSl-1064-A2-R4_MC06-2g07804	733.847	766.903	6.11297	5.4261
MvSl-1064-A2-R4_MC06-2g07805	37.6206	46.4298	32.0539	23.8324
MvSl-1064-A2-R4_MC06-2g07806	41.675	68.5163	4.81618	2.72874
MvSl-1064-A2-R4_MC06-2g07807	0	9.75823	1.08022	0
MvSl-1064-A2-R4_MC06-2g07808	1332.89	1287.34	9.13475	8.77298
MvSl-1064-A2-R4_MC06-2g07809	4.40144	7.03737	0.252073	0.146145
MvSl-1064-A2-R4_MC06-2g07810	1.01959	2.28339	0.0596154	0.0247291
MvSl-1064-A2-R4_MC06-2g07811	0	0	0	0
MvSl-1064-A2-R4_MC06-2g07812	0	0	0	0
MvSl-1064-A2-R4_MC07g07813	18.8271	11.1319	0.0230146	0.0360955
MvSl-1064-A2-R4_MC07g07814	8.00038	17.9611	0.132134	0.0545944
MvSl-1064-A2-R4_MC07g07815	14419	8885.44	132.393	199.365
MvSl-1064-A2-R4_MC07g07816	853	1091	6.53772	4.74107
MvSl-1064-A2-R4_MC07g07817	1124	1047	13.7067	13.6534
MvSl-1064-A2-R4_MC07g07818	2145	2224	17.41	15.5761
MvSl-1064-A2-R4_MC07g07819	1329	1270	16.4062	15.9299
MvSl-1064-A2-R4_MC07g07820	21	33	8.36073	5.08871
MvSl-1064-A2-R4_MC07g07821	3	3	1.23495	1.21921
MvSl-1064-A2-R4_MC07g07822	1339	1155	15.5244	16.6997
MvSl-1064-A2-R4_MC07g07823	123792	99745	976.986	1124.87
MvSl-1064-A2-R4_MC07g07824	72.8569	85.0429	20.1513	16.3101
MvSl-1064-A2-R4_MC07g07825	13.1353	12.1055	4.13062	4.41101
MvSl-1064-A2-R4_MC07g07826	7081	8732	3754.78	2993.86
MvSl-1064-A2-R4_MC07g07827	1651	1567	10.7561	10.5118
MvSl-1064-A2-R4_MC07g07828	1545	1490	29.6837	28.5696
MvSl-1064-A2-R4_MC07g07829	517	477	9.64154	9.69994
MvSl-1064-A2-R4_MC07g07830	937	1353	7.26387	4.66574
MvSl-1064-A2-R4_MC07g07831	2903	3279	55.8172	45.8618
MvSl-1064-A2-R4_MC07g07832	346	570	4.44741	2.50424
MvSl-1064-A2-R4_MC07g07833	1171	954	15.6463	17.8231
MvSl-1064-A2-R4_MC07g07834	2014	1497	115.201	144.516
MvSl-1064-A2-R4_MC07g07835	2077	1549	120.465	150.712
MvSl-1064-A2-R4_MC07g07836	1246	1037	262.73	301.93
MvSl-1064-A2-R4_MC07g07837	2948	2818	252.252	246.088
MvSl-1064-A2-R4_MC07g07838	596	659	76.239	63.8037
MvSl-1064-A2-R4_MC07g07839	3089	3188	36.6764	32.9714
MvSl-1064-A2-R4_MC07g07840	922	714	9.58911	11.4896
MvSl-1064-A2-R4_MC07g07841	1411	1418	11.2167	10.3535
MvSl-1064-A2-R4_MC07g07842	1	2	0.0121381	0.00562921
MvSl-1064-A2-R4_MC07g07843	172	141	1.00351	1.13549
MvSl-1064-A2-R4_MC07g07844	882	888	15.9154	14.6713
MvSl-1064-A2-R4_MC07g07845	93	147	33.768	20.2127
MvSl-1064-A2-R4_MC07g07846	6922	7765	53.9015	44.5695
MvSl-1064-A2-R4_MC07g07847	2661	3825	11.9717	7.72377
MvSl-1064-A2-R4_MC07g07848	8	16	0.141002	0.065401
MvSl-1064-A2-R4_MC07g07849	2383	2253	49.4514	48.5547
MvSl-1064-A2-R4_MC07g07850	2807	2702	16.5559	15.9528
MvSl-1064-A2-R4_MC07g07851	12303	7814	4045.29	6175
MvSl-1064-A2-R4_MC07g07852	4150	3506	40.5032	44.4813
MvSl-1064-A2-R4_MC07g07853	1980	2203	13.8091	11.5119
MvSl-1064-A2-R4_MC07g07854	45	69	0.931954	0.563969
MvSl-1064-A2-R4_MC07g07855	347	456	3.74809	2.64576
MvSl-1064-A2-R4_MC07g07856	0	0	0	0
MvSl-1064-A2-R4_MC07g07857	281	251	84.6297	93.2722
MvSl-1064-A2-R4_MC07g07858	1369	1374	24.311	22.4808
MvSl-1064-A2-R4_MC07g07859	1084	921	7.7465	8.45776
MvSl-1064-A2-R4_MC07g07860	1358	1424	8.73167	7.72352
MvSl-1064-A2-R4_MC07g07861	1486	1371	8.98732	9.03544
MvSl-1064-A2-R4_MC07g07862	5278	4320	34.584	39.1952
MvSl-1064-A2-R4_MC07g07863	92	115	1.53949	1.14277
MvSl-1064-A2-R4_MC07g07864	286	295	15.9134	14.3551
MvSl-1064-A2-R4_MC07g07865	49	81	1.31547	0.7385
MvSl-1064-A2-R4_MC07g07866	95	87	0.868541	0.879855
MvSl-1064-A2-R4_MC07g07867	1379	816	9.15311	14.3512
MvSl-1064-A2-R4_MC07g07868	3641	3605	19.8285	18.5746
MvSl-1064-A2-R4_MC07g07869	1177.44	1935.69	5.64863	3.18641
MvSl-1064-A2-R4_MC07g07870	0	0	0	0
MvSl-1064-A2-R4_MC07g07871	3.36362	12.364	0.0561281	0.0141619
MvSl-1064-A2-R4_MC07g07872	0	0	0	0
MvSl-1064-A2-R4_MC07g07873	86.7746	117.049	0.902253	0.620465
MvSl-1064-A2-R4_MC07g07874	20.791	38.8022	0.380286	0.189034
MvSl-1064-A2-R4_MC07g07875	581	541	19.5775	19.4978
MvSl-1064-A2-R4_MC07g07876	1416	1190	65.3107	72.2849
MvSl-1064-A2-R4_MC07g07877	4301	2827	54.7435	77.3049
MvSl-1064-A2-R4_MC07g07878	600	598	2.90104	2.69962
MvSl-1064-A2-R4_MC07g07879	549.982	628.598	4.41141	3.58015
MvSl-1064-A2-R4_MC07g07880	1772	2199	26.5489	19.8495
MvSl-1064-A2-R4_MC07g07881	690	702	16.5452	15.0977
MvSl-1064-A2-R4_MC07g07882	875	802	16.9319	17.1479
MvSl-1064-A2-R4_MC07g07883	2458	2169	45.7922	48.1709
MvSl-1064-A2-R4_MC07g07884	1184	927	17.93	21.2561
MvSl-1064-A2-R4_MC07g07885	1598	1408	31.4869	33.1744
MvSl-1064-A2-R4_MC07g07886	5716	6483	58.5933	47.9247
MvSl-1064-A2-R4_MC07g07887	1877	1911	22.4517	20.4602
MvSl-1064-A2-R4_MC07g07888	1254	1260	10.5285	9.72015
MvSl-1064-A2-R4_MC07g07889	1593	1515	31.7829	31.0216
MvSl-1064-A2-R4_MC07g07890	4746	4315	57.951	59.143
MvSl-1064-A2-R4_MC07g07891	7146	8205	23.1463	18.6947
MvSl-1064-A2-R4_MC07g07892	6022	7789	56.9229	40.8227
MvSl-1064-A2-R4_MC07g07893	1112	947	33.2245	36.1905
MvSl-1064-A2-R4_MC07g07894	12595	11540	246.771	250.013
MvSl-1064-A2-R4_MC07g07895	1035	808	4.71596	5.60301
MvSl-1064-A2-R4_MC07g07896	2027	1911	10.7934	10.6186
MvSl-1064-A2-R4_MC07g07897	3669	4991	49.0887	33.4776
MvSl-1064-A2-R4_MC07g07898	4372	4146	28.2834	27.6647
MvSl-1064-A2-R4_MC07g07899	285	213	3.32586	4.12966
MvSl-1064-A2-R4_MC07g07900	656	547	6.49079	7.22227
MvSl-1064-A2-R4_MC07g07901	1.50525	13.4144	1.46461	0.152063
MvSl-1064-A2-R4_MC07g07902	33.4721	25.378	0.625648	0.76614
MvSl-1064-A2-R4_MC07g07903	5025	3906	55.7967	66.6082
MvSl-1064-A2-R4_MC07g07904	2773	2405	108.874	116.65
MvSl-1064-A2-R4_MC07g07905	178	289	3.5328	2.01887
MvSl-1064-A2-R4_MC07g07906	8	15	0.11472	0.0567545
MvSl-1064-A2-R4_MC07g07907	414	592.889	15.3378	9.94818
MvSl-1064-A2-R4_MC07g07908	105	227	38.3217	16.5089
MvSl-1064-A2-R4_MC07g07909	1170.99	1546.12	13.8756	9.74895
MvSl-1064-A2-R4_MC07g07910	1460.87	2000.25	17.4698	11.836
MvSl-1064-A2-R4_MC07g07911	105.666	249.526	8.09708	3.17884
MvSl-1064-A2-R4_MC07g07912	62.4971	53.2548	34.76	36.977
MvSl-1064-A2-R4_MC07g07913	0	0	0	0
MvSl-1064-A2-R4_MC07g07914	1244	1073	12.7689	13.7352
MvSl-1064-A2-R4_MC07g07915	147.605	183.421	32.8852	24.7158
MvSl-1064-A2-R4_MC07g07916	3140	3009	36.04	34.8943
MvSl-1064-A2-R4_MC07g07917	1594	1530	11.563	11.1745
MvSl-1064-A2-R4_MC07g07918	1422	1318	10.0708	10.0788
MvSl-1064-A2-R4_MC07g07919	5208	3293	101.732	149.395
MvSl-1064-A2-R4_MC07g07920	6211	8483	56.6824	38.4948
MvSl-1064-A2-R4_MC07g07921	883	765	16.7689	17.9677
MvSl-1064-A2-R4_MC07g07922	4190	5327	61.928	45.1931
MvSl-1064-A2-R4_MC07g07923	6044	4897	74.3662	85.1737
MvSl-1064-A2-R4_MC07g07924	94	78	46.1867	54.3298
MvSl-1064-A2-R4_MC07g07925	87.7051	100.478	27.2372	22.63
MvSl-1064-A2-R4_MC07g07926	1125	901	37.8691	43.8697
MvSl-1064-A2-R4_MC07g07927	3597	5195	16.7586	10.761
MvSl-1064-A2-R4_MC07g07928	83.1769	118.804	3.35038	2.18055
MvSl-1064-A2-R4_MC07g07929	83.3082	115.489	1.12128	0.750361
MvSl-1064-A2-R4_MC07g07930	8	4	1.10731	2.09691
MvSl-1064-A2-R4_MC07g07931	1527	1293	30.048	32.9439
MvSl-1064-A2-R4_MC07g07932	512	600	21.5358	17.0337
MvSl-1064-A2-R4_MC07g07933	108	87	3.79626	4.37612
MvSl-1064-A2-R4_MC07g07934	3835	2848	29.1506	36.4163
MvSl-1064-A2-R4_MC07g07935	2337.11	2869.64	15.5217	11.7247
MvSl-1064-A2-R4_MC07g07936	166.306	165.893	4.90985	4.57004
MvSl-1064-A2-R4_MC07g07937	206.658	309.307	2.64306	1.63815
MvSl-1064-A2-R4_MC07g07938	187	191	4.6535	4.22993
MvSl-1064-A2-R4_MC07g07939	293.968	290.499	8.08419	7.60534
MvSl-1064-A2-R4_MC07g07940	15	20	1.42113	0.992782
MvSl-1064-A2-R4_MC07g07941	246	274	92.6646	81.8505
MvSl-1064-A2-R4_MC07g07942	2954.57	2519.41	80.1957	87.2598
MvSl-1064-A2-R4_MC07g07943	3197	2490	96.5878	114.898
MvSl-1064-A2-R4_MC07g07944	302	211	5.67673	7.54915
MvSl-1064-A2-R4_MC07g07945	3170	2895	18.9701	19.2672
MvSl-1064-A2-R4_MC07g07946	462	461	7.72083	7.18085
MvSl-1064-A2-R4_MC07g07947	366	340	10.5814	10.5767
MvSl-1064-A2-R4_MC07g07948	1268	1188	21.1779	20.9788
MvSl-1064-A2-R4_MC07g07949	3456	3217	43.7352	43.5966
MvSl-1064-A2-R4_MC07g07950	892	954	9.19249	7.97367
MvSl-1064-A2-R4_MC07g07951	1132	964	8.7364	9.51693
MvSl-1064-A2-R4_MC07g07952	1065	812	69.0075	84.3151
MvSl-1064-A2-R4_MC07g07953	1372	1357	13.3073	12.4818
MvSl-1064-A2-R4_MC07g07954	2187	2193	23.072	21.3464
MvSl-1064-A2-R4_MC07g07955	2720	2653	28.2515	26.8723
MvSl-1064-A2-R4_MC07g07956	2287	2092	117.286	119.231
MvSl-1064-A2-R4_MC07g07957	23	6	2.4699	9.34729
MvSl-1064-A2-R4_MC07g07958	37.9009	84.7089	0.825814	0.342779
MvSl-1064-A2-R4_MC07g07959	14.4327	17.7752	4.08323	3.13682
MvSl-1064-A2-R4_MC07g07960	1621	1376	135.848	148.882
MvSl-1064-A2-R4_MC07g07961	617	611	5.64195	5.28533
MvSl-1064-A2-R4_MC07g07962	1586	1257	9.43113	11.038
MvSl-1064-A2-R4_MC07g07963	772	976	198.191	147.392
MvSl-1064-A2-R4_MC07g07964	950	1103	210.267	170.137
MvSl-1064-A2-R4_MC07g07965	1	6	0.424892	0.0659665
MvSl-1064-A2-R4_MC07g07966	12	6	0.311187	0.57884
MvSl-1064-A2-R4_MC07g07967	441.478	724.832	3.93852	2.22494
MvSl-1064-A2-R4_MC07g07968	8.31267	11.6045	0.836172	0.558208
MvSl-1064-A2-R4_MC07g07969	567	434	6.66387	8.07903
MvSl-1064-A2-R4_MC07g07970	4156	2911	29.7771	39.4401
MvSl-1064-A2-R4_MC07g07971	2105	2335	17.2389	14.4156
MvSl-1064-A2-R4_MC07g07972	785	753	8.55038	8.27004
MvSl-1064-A2-R4_MC07g07973	215	205	1.71211	1.66569
MvSl-1064-A2-R4_MC07g07974	2461	2296	26.8231	26.675
MvSl-1064-A2-R4_MC07g07975	1524	1612	8.93748	7.837
MvSl-1064-A2-R4_MC07g07976	5434	5686	41.39	36.6913
MvSl-1064-A2-R4_MC07g07977	14	12	0.151485	0.163981
MvSl-1064-A2-R4_MC07g07978	2	2	0.0976834	0.0907679
MvSl-1064-A2-R4_MC07g07979	2687	3175	14.2807	11.2089
MvSl-1064-A2-R4_MC07g07980	221	258	2.87651	2.28603
MvSl-1064-A2-R4_MC07g07981	1565	1253	43.3412	50.2212
MvSl-1064-A2-R4_MC07g07982	2417	2367	15.696	14.8665
MvSl-1064-A2-R4_MC07g07983	548	462	11.5266	12.694
MvSl-1064-A2-R4_MC07g07984	136	135	2.30751	2.15739
MvSl-1064-A2-R4_MC07g07985	1858	1875	19.3225	17.7636
MvSl-1064-A2-R4_MC07g07986	935	774	12.5089	14.0232
MvSl-1064-A2-R4_MC07g07987	167	215	16.0069	11.5867
MvSl-1064-A2-R4_MC07g07988	2220	1886	16.2921	17.7899
MvSl-1064-A2-R4_MC07g07989	711	633	6.05028	6.30446
MvSl-1064-A2-R4_MC07g07990	5336	5781	36.2235	31.0123
MvSl-1064-A2-R4_MC07g07991	3903	3472	57.1124	59.5818
MvSl-1064-A2-R4_MC07g07992	7161.91	5503.12	501.294	607.762
MvSl-1064-A2-R4_MC07g07993	260.308	182.343	107.972	150.452
MvSl-1064-A2-R4_MC07g07994	127	178.613	5.47774	3.61615
MvSl-1064-A2-R4_MC07g07995	1007	904	6.38189	6.59417
MvSl-1064-A2-R4_MC07g07996	1671	1577	10.8562	10.67
MvSl-1064-A2-R4_MC07g07997	3370	2946	40.5152	43.0049
MvSl-1064-A2-R4_MC07g07998	14	18	9.62885	7.21337
MvSl-1064-A2-R4_MC07g07999	3113	2866	36.625	36.9115
MvSl-1064-A2-R4_MC07g08000	18041	17452	86.6895	83.1158
MvSl-1064-A2-R4_MC07g08001	544	596	17.8247	15.1093
MvSl-1064-A2-R4_MC07g08002	5106	4097	253.699	293.727
MvSl-1064-A2-R4_MC07g08003	5586	5134	50.9173	51.3955
MvSl-1064-A2-R4_MC07g08004	3	7	0.157388	0.0626175
MvSl-1064-A2-R4_MC07g08005	1.47164	0	0	0.310663
MvSl-1064-A2-R4_MC07g08006	11942	12573	34.818	30.6686
MvSl-1064-A2-R4_MC07g08007	7046	9143	21.7696	15.5578
MvSl-1064-A2-R4_MC07g08008	5620	4276	42.2314	51.493
MvSl-1064-A2-R4_MC07g08009	1548	1462	17.5616	17.2525
MvSl-1064-A2-R4_MC07g08010	1103	1553	20.0934	13.2416
MvSl-1064-A2-R4_MC07g08011	3.02543	2.01646	0.268263	0.371181
MvSl-1064-A2-R4_MC07g08012	0	0	0	0
MvSl-1064-A2-R4_MC07g08013	0	0	0	0
MvSl-1064-A2-R4_MC07g08014	2.01926	1.00423	0.0220128	0.041089
MvSl-1064-A2-R4_MC07g08015	3.33519	2.11713	0.547099	0.826085
MvSl-1064-A2-R4_MC07g08016	63	60	11.9025	11.7359
MvSl-1064-A2-R4_MC07g08017	1	0	0	0.094622
MvSl-1064-A2-R4_MC07g08018	0	0	0	0
MvSl-1064-A2-R4_MC07g08019	233.761	202.2	2.74667	2.94642
MvSl-1064-A2-R4_MC07g08020	1487	1640	7.92363	6.66331
MvSl-1064-A2-R4_MC07g08021	28211	26977	188.286	182.638
MvSl-1064-A2-R4_MC07g08022	1585	1569	13.366	12.5254
MvSl-1064-A2-R4_MC07g08023	5854	7425	28.9784	21.1889
MvSl-1064-A2-R4_MC07g08024	1522	1098	18.008	23.1654
MvSl-1064-A2-R4_MC07g08025	1842	1585	13.1057	14.1286
MvSl-1064-A2-R4_MC07g08026	1175	1131	8.75877	8.4408
MvSl-1064-A2-R4_MC07g08027	3179	2705	74.9074	81.8326
MvSl-1064-A2-R4_MC07g08028	2422	2175	24.2172	25.0196
MvSl-1064-A2-R4_MC07g08029	3274	2929	152.355	158.325
MvSl-1064-A2-R4_MC07g08030	1568	1288	16.3965	18.5208
MvSl-1064-A2-R4_MC07g08031	642	469	12.6179	16.0482
MvSl-1064-A2-R4_MC07g08032	111	104	37.0478	38.5128
MvSl-1064-A2-R4_MC07g08033	3542	3140	32.4796	33.9903
MvSl-1064-A2-R4_MC07g08034	2288	2575	15.6335	12.8844
MvSl-1064-A2-R4_MC07g08035	1388	1231	10.0239	10.4844
MvSl-1064-A2-R4_MC07g08036	1381	1441.5	14.1946	12.6158
MvSl-1064-A2-R4_MC07g08037	2992	2665	21.8293	22.7342
MvSl-1064-A2-R4_MC07g08038	2411	2294	16.5896	16.1731
MvSl-1064-A2-R4_MC07g08039	42	43.8938	16.1219	14.9869
MvSl-1064-A2-R4_MC07g08040	631	637	5.97167	5.48767
MvSl-1064-A2-R4_MC07g08041	183	168	5.07776	5.13727
MvSl-1064-A2-R4_MC07g08042	5	7	5.65917	3.8171
MvSl-1064-A2-R4_MC07g08043	1381	1441.5	14.1946	12.6158
MvSl-1064-A2-R4_MC07g08044	315	219	98.6708	137.744
MvSl-1064-A2-R4_MC07g08045	276	211	52.9078	66.0022
MvSl-1064-A2-R4_MC07g08046	355	342	21.7489	20.9669
MvSl-1064-A2-R4_MC07g08047	688	886	6.29495	4.53417
MvSl-1064-A2-R4_MC07g08048	241.621	263.485	3.13551	2.66777
MvSl-1064-A2-R4_MC07g08049	686	814	9.19901	7.19263
MvSl-1064-A2-R4_MC07g08050	9277	9197	33.3257	31.1754
MvSl-1064-A2-R4_MC07g08051	3259.17	4570.38	49.0152	32.4279
MvSl-1064-A2-R4_MC07g08052	65	65	12.1164	11.3324
MvSl-1064-A2-R4_MC07g08053	164	205.029	2.60208	1.9312
MvSl-1064-A2-R4_MC07g08054	151	232	2.72762	1.64714
MvSl-1064-A2-R4_MC07g08055	98	115	25.2603	20.2667
MvSl-1064-A2-R4_MC07g08056	61	63	45.0779	40.6839
MvSl-1064-A2-R4_MC07g08057	2055	1773	80.6786	86.8769
MvSl-1064-A2-R4_MC07g08058	8007	7005	80.8131	85.7029
MvSl-1064-A2-R4_MC07g08059	766	842	9.8575	8.32031
MvSl-1064-A2-R4_MC07g08060	880	838	8.03744	7.83004
MvSl-1064-A2-R4_MC07g08061	744	605	29.3915	33.5919
MvSl-1064-A2-R4_MC07g08062	2968	3030	19.0505	17.3085
MvSl-1064-A2-R4_MC07g08063	1650	2551	7.52217	4.51203
MvSl-1064-A2-R4_MC07g08064	713	593	3.16727	3.53207
MvSl-1064-A2-R4_MC07g08065	519	480	14.3555	14.4149
MvSl-1064-A2-R4_MC07g08066	3148	2152	42.3138	57.4529
MvSl-1064-A2-R4_MC07g08067	191.108	312.858	3.72306	2.11005
MvSl-1064-A2-R4_MC07g08068	1719	1944	19.788	16.2331
MvSl-1064-A2-R4_MC07g08069	318	270	73.1905	82.0514
MvSl-1064-A2-R4_MC07g08070	1305	1359	14.7076	13.1029
MvSl-1064-A2-R4_MC07g08071	1170	1288	6.57284	5.53769
MvSl-1064-A2-R4_MC07g08072	14015	8824	481.557	711.325
MvSl-1064-A2-R4_MC07g08073	1152	916	4.11446	4.79911
MvSl-1064-A2-R4_MC07g08074	63661.9	39207.8	336.942	507.512
MvSl-1064-A2-R4_MC07g08075	244.484	384.472	27.3193	16.1813
MvSl-1064-A2-R4_MC07g08076	98	166	24.9316	13.5275
MvSl-1064-A2-R4_MC07g08077	638	1235	8.76707	4.20106
MvSl-1064-A2-R4_MC07g08078	2780	2702	12.0037	11.4541
MvSl-1064-A2-R4_MC07g08079	1111	879	21.1368	24.8029
MvSl-1064-A2-R4_MC07g08080	559	597	10.7696	9.35916
MvSl-1064-A2-R4_MC07g08081	240	221	4.56141	4.5981
MvSl-1064-A2-R4_MC07g08082	1446	1281	12.0293	12.5969
MvSl-1064-A2-R4_MC07g08083	2234	2181	10.1564	9.6485
MvSl-1064-A2-R4_MC07g08084	440	358	31.0297	35.5483
MvSl-1064-A2-R4_MC07g08085	793.702	760.823	9.20562	8.91029
MvSl-1064-A2-R4_MC07g08086	8148.67	9938.78	42.2652	32.1383
MvSl-1064-A2-R4_MC07g08087	1329	1181	9.56522	9.98489
MvSl-1064-A2-R4_MC07g08088	1162	1046	8.29783	8.55083
MvSl-1064-A2-R4_MC07g08089	2406	2171	16.7815	17.2517
MvSl-1064-A2-R4_MC07g08090	96	152	29.2781	17.354
MvSl-1064-A2-R4_MC07g08091	4374	3504	93.3825	108.305
MvSl-1064-A2-R4_MC07g08092	2859	2745	40.609	39.2483
MvSl-1064-A2-R4_MC07g08093	633	700	7.43041	6.23375
MvSl-1064-A2-R4_MC07g08094	640	587	5.33725	5.39828
MvSl-1064-A2-R4_MC07g08095	7653	10662	138.706	92.379
MvSl-1064-A2-R4_MC07g08096	842	757	15.0628	15.5513
MvSl-1064-A2-R4_MC07g08097	505	651	2.81527	2.02543
MvSl-1064-A2-R4_MC07g08098	654	768	6.84802	5.40971
MvSl-1064-A2-R4_MC07g08099	1084	893	11.5271	12.9832
MvSl-1064-A2-R4_MC07g08100	97.9888	139.797	17.6514	11.4691
MvSl-1064-A2-R4_MC07g08101	1021	1116	12.9286	10.974
MvSl-1064-A2-R4_MC07g08102	3810	3500	74.1753	74.953
MvSl-1064-A2-R4_MC07g08103	2556	2373	34.0444	34.0271
MvSl-1064-A2-R4_MC07g08104	2923	2446	5.54647	6.14651
MvSl-1064-A2-R4_MC07g08105	5599	7916	50.3035	33.0017
MvSl-1064-A2-R4_MC07g08106	406	439	2.90183	2.48927
MvSl-1064-A2-R4_MC07g08107	2259	2470	24.5406	20.8219
MvSl-1064-A2-R4_MC07g08108	1385	1163	9.32395	10.3001
MvSl-1064-A2-R4_MC07g08109	811	845	5.34108	4.75473
MvSl-1064-A2-R4_MC07g08110	6	11	3.52527	1.8685
MvSl-1064-A2-R4_MC07g08111	3431	2976	29.8356	31.911
MvSl-1064-A2-R4_MC07g08112	636.386	777.373	7.35404	5.58497
MvSl-1064-A2-R4_MC07g08113	8	10	0.250624	0.186155
MvSl-1064-A2-R4_MC07g08114	420.104	584.437	5.52569	3.68476
