target_id	est_counts	est_counts	mean_counts	tpm	tpm	target_id	est_counts	est_counts	mean_counts	tpm	tpm	ratio_old/new
MvSl-1064-A1-R4_MC11g10235	8.10237	12.8775	10.489935	0.500133	0.742139	MvSl-1064-A1-R4_MC11g10235	0	1.1758	0.5879	0	0.118108	17.84305701
MvSl-1064-A1-R4_MC01-1g02907	44.7488	19.1037	31.92625	0.113346	0.0478921	MvSl-1064-A1-R4_MC01-1g02907	3.61083	0.000241508	1.805535754	0.0100797	6.50E-07	17.68242371
MvSl-1064-A1-R4_MC16g12206	14.05	8.20984	11.12992	0.0191253	0.0110651	MvSl-1064-A1-R4_MC16g12206	1.26562	0	0.63281	0.00185366	0	17.58808843
MvSl-1064-A1-R4_MC02g03768	1091.67	1436.64	1264.155	5.05313	6.57706	MvSl-1064-A1-R4_MC02g03768	60.0614	91.0194	75.5404	0.388012	0.561962	16.73482002
MvSl-1064-A1-R4_MC04-1g05907	46	39.5089	42.75445	10.1679	8.77071	MvSl-1064-A1-R4_MC04-1g05907	2.03611	3.07515	2.55563	0.672124	0.99521	16.72951418
MvSl-1064-A1-R4_MC10-1g09840	26.1369	30.9178	28.52735	0.0625854	0.0732767	MvSl-1064-A1-R4_MC10-1g09840	2.25885	1.25415	1.7565	0.00527857	0.00283112	16.24101815
MvSl-1064-A1-R4_A1g01027	52.9887	29.8532	41.42095	0.227413	0.126732	MvSl-1064-A1-R4_A1g01027	3.10245	2.09558	2.599015	0.0135568	0.00879901	15.93717174
MvSl-1064-A1-R4_A1g00345	28	16.4049	22.20245	3.20514	1.76301	MvSl-1064-A1-R4_A1g00345	1.14766	1.64328	1.39547	0.203222	0.283758	15.91037314
MvSl-1064-A1-R4_MC05-1g06271	7.44023	9.06567	8.25295	0.03172	0.0382308	MvSl-1064-A1-R4_MC05-1g06271	1.08724	0	0.54362	0.00480581	0	15.18146588
MvSl-1064-A1-R4_MC10-2g09858	119.39	133.337	126.3635	0.130763	0.144609	MvSl-1064-A1-R4_MC10-2g09858	16.6601	0	8.33005	0.0167713	0	15.16959664
MvSl-1064-A1-R4_MC01-2g02950	57.5382	49.4171	53.47765	0.354849	0.30127	MvSl-1064-A1-R4_MC01-2g02950	5.04224	2.01231	3.527275	0.0331336	0.012634	15.16117923
MvSl-1064-A1-R4_MC02g04242	61.3742	63.2048	62.2895	2.89324	2.81507	MvSl-1064-A1-R4_MC02g04242	5	3.5	4.25	0.989976	0.685856	14.6563526
MvSl-1064-A1-R4_MC02g04266	61.3742	63.2048	62.2895	2.89324	2.81507	MvSl-1064-A1-R4_MC02g04266	5	3.5	4.25	0.989976	0.685856	14.6563526
MvSl-1064-A1-R4_MC02g03387	47.9615	52.4108	50.18615	0.251809	0.272097	MvSl-1064-A1-R4_MC02g03387	4.20711	2.77185	3.48948	0.0241239	0.0152185	14.38212816
MvSl-1064-A1-R4_A1g00766	72.387	142.306	107.3465	0.313722	0.61005	MvSl-1064-A1-R4_A1g00766	5.39327	9.72837	7.56082	0.0205885	0.0357367	14.19773233
MvSl-1064-A1-R4_MC05-2g06448	7344.06	8497.07	7920.565	20.9837	24.0264	MvSl-1064-A1-R4_MC05-2g06448	617.128	511.66	564.394	3.03784	2.41672	14.03375124
MvSl-1064-A1-R4_C27g01557	31.5066	27.1468	29.3267	0.419652	0.356359	MvSl-1064-A1-R4_C27g01557	1.41867	3.01383	2.21625	0.0207982	0.0414889	13.23257696
MvSl-1064-A1-R4_C27g01570	31.5066	27.1468	29.3267	0.419652	0.356359	MvSl-1064-A1-R4_C27g01570	1.41867	3.01383	2.21625	0.0207982	0.0414889	13.23257696
MvSl-1064-A1-R4_MC10-2g10146	31.5066	27.1468	29.3267	0.419652	0.356359	MvSl-1064-A1-R4_MC10-2g10146	1.41867	3.01383	2.21625	0.0207982	0.0414889	13.23257696
MvSl-1064-A1-R4_MC04-1g05906	346.47	400.22	373.345	29.11	31.2094	MvSl-1064-A1-R4_MC04-1g05906	27.1107	29.4803	28.2955	6.92375	7.4132	13.19450085
MvSl-1064-A1-R4_A1g00262	17.8824	21	19.4412	1.60201	1.74723	MvSl-1064-A1-R4_A1g00262	2.97499	0	1.487495	0.538473	0	13.06975734
MvSl-1064-A1-R4_MC10-1g09617	160.169	258.799	209.484	0.308926	0.494135	MvSl-1064-A1-R4_MC10-1g09617	14.9699	17.1581	16.064	0.0247166	0.0274156	13.04058757
MvSl-1064-A1-R4_MC01-1g02214	50.9917	48.7066	49.84915	1.03382	0.962935	MvSl-1064-A1-R4_MC01-1g02214	7.00965	1.00076	4.005205	0.544466	0.0710937	12.44609171
MvSl-1064-A1-R4_MC03g05107	15.2937	22.605	18.94935	0.644879	0.902072	MvSl-1064-A1-R4_MC03g05107	1.03005	2.04943	1.53974	0.0703742	0.126926	12.30684971
MvSl-1064-A1-R4_MC12g11139	6.09508	7.26597	6.680525	0.456393	0.50649	MvSl-1064-A1-R4_MC12g11139	1.09095	0	0.545475	0.320828	0	12.24716765
MvSl-1064-A1-R4_A1g00043	9	21	15	0.299026	0.669058	MvSl-1064-A1-R4_A1g00043	0	2.55791	1.278955	0	0.117533	11.72832416
MvSl-1064-A1-R4_MC04-1g05832	25.4394	0	12.7197	0.32896	0	MvSl-1064-A1-R4_MC04-1g05832	2.24746	0	1.12373	0.0441254	0	11.31917709
MvSl-1064-A1-R4_A1g01128	18.1314	15.1006	16.616	0.743458	0.586082	MvSl-1064-A1-R4_A1g01128	0	3.11371	1.556855	0	0.576164	10.672798
MvSl-1064-A1-R4_MC06g06967	537	560	548.5	136.353	143.742	MvSl-1064-A1-R4_MC06g06967	47	58	52.5	25.1536	26.0227	10.44761903
MvSl-1064-A1-R4_MC04-1g06026	123.681	54.7731	89.22705	0.250198	0.109683	MvSl-1064-A1-R4_MC04-1g06026	11.9143	5.31729	8.615795	0.0206831	0.008931	10.35621773
MvSl-1064-A1-R4_MC12g10810	699.235	617	658.1175	70.4336	57.9716	MvSl-1064-A1-R4_MC12g10810	49.6879	77.6435	63.6657	5.97147	8.72396	10.33708102
MvSl-1064-A1-R4_A1g00852	94.0888	66.5531	80.32095	12.6582	8.48687	MvSl-1064-A1-R4_A1g00852	11.0238	4.54526	7.78453	1.85303	0.724976	10.31802164
MvSl-1064-A1-R4_MC01-2g03146	833	682	757.5	24.4247	19.3296	MvSl-1064-A1-R4_MC01-2g03146	73	75	74	12.9266	12.9509	10.23648647
MvSl-1064-A1-R4_MC11g10194	277	270	273.5	18.6231	16.9438	MvSl-1064-A1-R4_MC11g10194	35	19	27	2.43309	1.1987	10.12962959
MvSl-1064-A1-R4_A1g01395	228	243	235.5	27.8875	27.7849	MvSl-1064-A1-R4_A1g01395	21	26	23.5	6.93214	8.41437	10.02127655
MvSl-1064-A1-R4_MC11g10253	2	8	5	0.16733	0.620887	MvSl-1064-A1-R4_MC11g10253	0	1	0.5	0	0.296395	9.999998
MvSl-1064-A1-R4_MC07g07703	15.9524	7.25745	11.604925	0.557861	0.242794	MvSl-1064-A1-R4_MC07g07703	1.10894	1.21453	1.161735	0.0537161	0.0534567	9.98930393
MvSl-1064-A1-R4_MC03g04912	7880.79	8095.38	7988.085	8.76802	8.91857	MvSl-1064-A1-R4_MC03g04912	930.541	700.853	815.697	0.937988	0.684826	9.792956207
MvSl-1064-A1-R4_MC09-2g09481	17	14	15.5	0.0928661	0.0756188	MvSl-1064-A1-R4_MC09-2g09481	0	3.16563	1.582815	0	0.0199309	9.79267888
MvSl-1064-A1-R4_MC01-1g02414	477.421	572.838	525.1295	21.3949	24.2451	MvSl-1064-A1-R4_MC01-1g02414	37.1007	70.2775	53.6891	5.06593	9.02513	9.780933169
MvSl-1064-A1-R4_MC01-2g02958	13.913	5.29324	9.60312	0.202792	0.0759476	MvSl-1064-A1-R4_MC01-2g02958	1.03003	1.01007	1.02005	0.0184617	0.016955	9.414361118
MvSl-1064-A1-R4_MC10-2g09991	5.16502	24.5127	14.83886	0.114197	0.526854	MvSl-1064-A1-R4_MC10-2g09991	0	3.17514	1.58757	0	0.364782	9.34690065
MvSl-1064-A1-R4_A1g00962	8642.97	8571.81	8607.39	21.9054	21.5021	MvSl-1064-A1-R4_A1g00962	959.441	907.535	933.488	2.32489	2.12388	9.220675573
MvSl-1064-A1-R4_MC11g10285	40.0961	29.3822	34.73915	3.63727	2.47621	MvSl-1064-A1-R4_MC11g10285	2.91858	4.66049	3.789535	0.51681	0.804764	9.167127123
MvSl-1064-A1-R4_MC03g05211	22.7177	11.2928	17.00525	0.560552	0.270797	MvSl-1064-A1-R4_MC03g05211	2.18114	1.56085	1.870995	0.143868	0.093203	9.08888003
MvSl-1064-A1-R4_MC04-1g05419	108.868	92.4093	100.63865	0.327733	0.275288	MvSl-1064-A1-R4_MC04-1g05419	9.53821	12.8133	11.175755	0.0271207	0.035148	9.005087271
MvSl-1064-A1-R4_MC01-1g02914	6.18583	30.5794	18.382615	0.0209928	0.102683	MvSl-1064-A1-R4_MC01-1g02914	0	4.19174	2.09587	0	0.0139303	8.770875161
MvSl-1064-A1-R4_A1g00239	672.591	1304.07	988.3305	8.06428	15.4263	MvSl-1064-A1-R4_A1g00239	82.1023	148.577	115.33965	3.38197	5.62065	8.568870281
MvSl-1064-A1-R4_MC04-1g05828	8.03983	18.4502	13.245015	1.13354	2.46884	MvSl-1064-A1-R4_MC04-1g05828	0	3.16278	1.58139	0	0.520892	8.375551991
MvSl-1064-A1-R4_MC02g03497	8.43979	8.31122	8.375505	0.279363	0.263924	MvSl-1064-A1-R4_MC02g03497	0	2.05092	1.02546	0	0.15788	8.167558153
MvSl-1064-A1-R4_MC11g10722	322.92	386.622	354.771	4.32133	5.09894	MvSl-1064-A1-R4_MC11g10722	34.4917	53.4679	43.9798	1.38082	1.97101	8.066680594
MvSl-1064-A1-R4_MC06g07347	487.747	821.154	654.4505	32.63	51.2796	MvSl-1064-A1-R4_MC06g07347	65.1835	97.4764	81.32995	9.07637	12.9	8.046857267
MvSl-1064-A1-R4_MC04-1g05911	44.5063	65.8063	55.1563	4.75303	6.5692	MvSl-1064-A1-R4_MC04-1g05911	6	8	7	5.03904	5.49611	7.879471316
MvSl-1064-A1-R4_MC01-1g01746	412.785	268.879	340.832	12.832	8.05123	MvSl-1064-A1-R4_MC01-1g01746	49.0795	43.3052	46.19235	2.13635	1.72757	7.378537772
MvSl-1064-A1-R4_MC18g12266	334.975	329.81	332.3925	1.15841	1.12849	MvSl-1064-A1-R4_MC18g12266	13.7307	77.5864	45.65855	0.0638046	0.346186	7.279961787
MvSl-1064-A1-R4_A1g01344	35.8815	58.8781	47.3798	0.265272	0.430119	MvSl-1064-A1-R4_A1g01344	5.19113	8.22209	6.70661	0.0508524	0.0763175	7.064642091
MvSl-1064-A1-R4_MC06g07096	14.8332	31.7382	23.2857	0.0255899	0.0542067	MvSl-1064-A1-R4_MC06g07096	0	6.72535	3.362675	0	0.0105125	6.92475464
MvSl-1064-A1-R4_MC07g08026	6558.31	7519.8	7039.055	14.3304	16.2646	MvSl-1064-A1-R4_MC07g08026	986.177	1051.11	1018.6435	2.11309	2.17677	6.910224234
MvSl-1064-A1-R4_A1g01256	3219.39	4883.26	4051.325	17.3153	25.9701	MvSl-1064-A1-R4_A1g01256	470.001	705.539	587.77	7.28941	10.2688	6.892704628
MvSl-1064-A1-R4_MC10-1g09804	551.605	480.808	516.2065	6.71958	5.77835	MvSl-1064-A1-R4_MC10-1g09804	72	78	75	8.86339	8.96118	6.882753324
MvSl-1064-A1-R4_MC02g03647	139.68	205.605	172.6425	0.626119	0.911576	MvSl-1064-A1-R4_MC02g03647	21.1789	29.0672	25.12305	0.126169	0.165707	6.871876596
MvSl-1064-A1-R4_A1g00342	1108	1368.86	1238.43	146.758	171.839	MvSl-1064-A1-R4_A1g00342	169.241	195.046	182.1435	26.9432	29.6356	6.799199529
MvSl-1064-A1-R4_MC03g04579	435.743	452.242	443.9925	3.19604	3.27774	MvSl-1064-A1-R4_MC03g04579	66.8932	65.4908	66.192	0.750705	0.694063	6.707645929
MvSl-1064-A1-R4_MC04-1g05300	40	27	33.5	8.6209	5.77592	MvSl-1064-A1-R4_MC04-1g05300	5	5	5	2.06511	1.98924	6.699999866
MvSl-1064-A1-R4_A1g00548	132.184	87.2017	109.69285	0.848989	0.553608	MvSl-1064-A1-R4_A1g00548	17.4158	15.3442	16.38	0.201313	0.167319	6.696755148
MvSl-1064-A1-R4_MC14g11845	2838.38	3078.91	2958.645	12.2507	13.1446	MvSl-1064-A1-R4_MC14g11845	389	502	445.5	2.5489	3.14288	6.64117845
MvSl-1064-A1-R4_A1g00788	4.55067	2	3.275335	0.549267	0.226141	MvSl-1064-A1-R4_A1g00788	1	0	0.5	0.142739	0	6.55066869
MvSl-1064-A1-R4_MC01-1g02929	0	20.5437	10.27185	0	0.0515021	MvSl-1064-A1-R4_MC01-1g02929	0	3.14461	1.572305	0	0.00846976	6.532987777
MvSl-1064-A1-R4_A1g00686	43.7185	37.5122	40.61535	1.73094	1.40865	MvSl-1064-A1-R4_A1g00686	9	4	6.5	0.853857	0.35026	6.248515288
MvSl-1064-A1-R4_MC01-2g03094	179	213	196	2.66314	3.11873	MvSl-1064-A1-R4_MC01-2g03094	24	39	31.5	1.31333	1.93579	6.222222202
MvSl-1064-A1-R4_A1g01169	963.129	1179.04	1071.0845	4.78356	5.79109	MvSl-1064-A1-R4_A1g01169	200.46	144.121	172.2905	2.37606	1.61059	6.216735684
MvSl-1064-A1-R4_MC03g05134	11	26	18.5	0.298021	0.684917	MvSl-1064-A1-R4_MC03g05134	1	5	3	0.107579	0.502247	6.166666461
MvSl-1064-A1-R4_MC04-1g05404	16.8352	17.4144	17.1248	0.0271623	0.027817	MvSl-1064-A1-R4_MC04-1g05404	5.58242	0	2.79121	0.0088663	0	6.135260115
MvSl-1064-A1-R4_MC01-1g01737	27.0866	27.452	27.2693	0.597297	0.588563	MvSl-1064-A1-R4_MC01-1g01737	5	4	4.5	0.26493	0.192406	6.05984431
MvSl-1064-A1-R4_MC02g03871	5.07358	2.89438	3.98398	1.12147	0.642533	MvSl-1064-A1-R4_MC02g03871	1.32886	0	0.66443	0.428888	0	5.996085969
MvSl-1064-A1-R4_MC06g07097	38.6534	13.6367	26.14505	0.0343839	0.0120125	MvSl-1064-A1-R4_MC06g07097	5.88173	2.84166	4.361695	0.00501307	0.00234876	5.994240634
MvSl-1064-A1-R4_MC12g10764	5.00149	1.0006	3.001045	0.249687	0.0471908	MvSl-1064-A1-R4_MC12g10764	1.00158	0	0.50079	0.136762	0	5.992620461
MvSl-1064-A1-R4_MC14g11970	7.86421	16.0275	11.945855	1.10878	2.14466	MvSl-1064-A1-R4_MC14g11970	2.01659	2.05397	2.03528	0.593044	0.608787	5.869391147
MvSl-1064-A1-R4_MC12g11087	912.396	1050.07	981.233	6.44367	7.32872	MvSl-1064-A1-R4_MC12g11087	164.047	172.302	168.1745	4.79614	4.6506	5.834612259
MvSl-1064-A1-R4_A1g01090	14.1869	14.5293	14.3581	0.0259741	0.0263343	MvSl-1064-A1-R4_A1g01090	0	4.97848	2.48924	0	0.00804111	5.768065523
MvSl-1064-A1-R4_MC01-1g01786	84.0541	147.559	115.80655	7.18312	11.6864	MvSl-1064-A1-R4_MC01-1g01786	0	40.3333	20.16665	0	4.2338	5.742478271
MvSl-1064-A1-R4_MC02g03299	103.261	117.266	110.2635	2.05662	2.27726	MvSl-1064-A1-R4_MC02g03299	20.1435	18.6312	19.38735	0.931136	0.786283	5.68739407
MvSl-1064-A1-R4_A1g00195	97.4777	56.3034	76.89055	1.9102	1.07651	MvSl-1064-A1-R4_A1g00195	19.7565	7.41915	13.587825	4.37951	1.61779	5.658782729
MvSl-1064-A1-R4_MC14g11972	199.165	206.738	202.9515	4.92785	4.96983	MvSl-1064-A1-R4_MC14g11972	39.8169	32.1208	35.96885	1.40014	1.03971	5.642423915
MvSl-1064-A1-R4_MC13g11323	18.4284	15	16.7142	6.31694	5.25553	MvSl-1064-A1-R4_MC13g11323	5	1	3	2.26536	0.74372	5.571399814
MvSl-1064-A1-R4_MC13g11341	18.4284	15	16.7142	6.31694	5.25553	MvSl-1064-A1-R4_MC13g11341	5	1	3	2.26536	0.74372	5.571399814
MvSl-1064-A1-R4_MC11g10730	23.4584	33.5969	28.52765	0.0632475	0.0896476	MvSl-1064-A1-R4_MC11g10730	5.0436	5.25367	5.148635	0.0137613	0.0138331	5.540817993
MvSl-1064-A1-R4_A1g01412	103.686	81.4172	92.5516	0.78034	0.605443	MvSl-1064-A1-R4_A1g01412	21.9847	11.8328	16.90875	0.260585	0.132234	5.473592043
MvSl-1064-A1-R4_MC02g03443	7.95327	4.14558	6.049425	0.0123259	0.00636092	MvSl-1064-A1-R4_MC02g03443	1.06891	1.16183	1.11537	0.00176995	0.00186173	5.423692997
MvSl-1064-A1-R4_MC03g04845	2334.8	2741.63	2538.215	88.4915	98.9647	MvSl-1064-A1-R4_MC03g04845	405.756	545.242	475.499	80.3377	106.845	5.338002813
MvSl-1064-A1-R4_MC10-2g09860	1.89634	3.00581	2.451075	0.0278723	0.0434864	MvSl-1064-A1-R4_MC10-2g09860	0.921314	0	0.460657	0.0379509	0	5.320823233
MvSl-1064-A1-R4_A1g00903	58.0526	49.0132	53.5329	0.178157	0.148845	MvSl-1064-A1-R4_A1g00903	16.0139	4.21743	10.115665	0.0567005	0.0143798	5.292079114
MvSl-1064-A1-R4_MC02g03239	513.388	196.538	354.963	113.958	43.628	MvSl-1064-A1-R4_MC02g03239	55.3106	80.3996	67.8551	10.1755	14.5835	5.231191163
MvSl-1064-A1-R4_MC06g07078	115.716	164.996	140.356	0.138304	0.195268	MvSl-1064-A1-R4_MC06g07078	19.9847	33.8279	26.9063	0.0247533	0.0405919	5.216473446
MvSl-1064-A1-R4_MC10-1g09730	193.614	187.94	190.777	1.05628	1.01381	MvSl-1064-A1-R4_MC10-1g09730	39.6237	33.662	36.64285	0.270439	0.219366	5.206390864
MvSl-1064-A1-R4_MC09-2g09016	212.09	208.42	210.255	1.68883	1.63959	MvSl-1064-A1-R4_MC09-2g09016	38	43	40.5	0.498457	0.530681	5.191481469
MvSl-1064-A1-R4_MC13g11551	470.77	1063.53	767.15	4.53375	10.1131	MvSl-1064-A1-R4_MC13g11551	74.4056	222.515	148.4603	0.615868	1.75198	5.167374709
MvSl-1064-A1-R4_A1g01337	312.372	316.666	314.519	7.81086	7.69212	MvSl-1064-A1-R4_A1g01337	59.1103	63.8587	61.4845	8.07125	8.20082	5.115419325
MvSl-1064-A1-R4_MC02g03496	18.3096	13	15.6548	0.649052	0.441119	MvSl-1064-A1-R4_MC02g03496	5.14555	1.00484	3.075195	0.187833	0.0338015	5.090668881
MvSl-1064-A1-R4_MC12g10849	251.497	250.933	251.215	10.4724	9.90006	MvSl-1064-A1-R4_MC12g10849	47.8008	51.266	49.5334	4.53501	4.48911	5.071628426
MvSl-1064-A1-R4_MC06g07090	19.4616	12.8388	16.1502	0.0331105	0.0216249	MvSl-1064-A1-R4_MC06g07090	4.10805	2.31206	3.210055	0.00677787	0.00369163	5.031128593
MvSl-1064-A1-R4_A1g01305	1146.03	1705.46	1425.745	28.0559	40.5779	MvSl-1064-A1-R4_A1g01305	198.834	367.958	283.396	28.3814	49.6509	5.030928452
MvSl-1064-A1-R4_A1g00117	27.3236	32.6825	30.00305	0.541674	0.631786	MvSl-1064-A1-R4_A1g00117	5	7	6	0.163832	0.210888	5.00050825
MvSl-1064-A1-R4_MC04-1g05818	9.03615	1.00258	5.019365	0.10944	0.0119795	MvSl-1064-A1-R4_MC04-1g05818	2.01012	0	1.00506	0.0284152	0	4.994094383
MvSl-1064-A1-R4_MC14g11790	16.3886	8.47822	12.43341	1.73875	0.839956	MvSl-1064-A1-R4_MC14g11790	2	3	2.5	0.994892	1.30807	4.973363801
MvSl-1064-A1-R4_MC01-1g02339	41.16	38.7068	39.9334	0.23971	0.222863	MvSl-1064-A1-R4_MC01-1g02339	11.735	4.38043	8.057715	0.115946	0.0410003	4.955921065
MvSl-1064-A1-R4_A1g01005	20.325	15.4489	17.88695	0.209739	0.157375	MvSl-1064-A1-R4_A1g01005	5.62855	1.66929	3.64892	0.0611002	0.0171266	4.901984563
MvSl-1064-A1-R4_A1g01186	227.765	205.521	216.643	2.60759	2.32185	MvSl-1064-A1-R4_A1g01186	47.3405	41.059	44.19975	1.11335	0.895095	4.901453051
MvSl-1064-A1-R4_MC01-1g02350	56	68	62	4.6613	5.24177	MvSl-1064-A1-R4_MC01-1g02350	12.4819	13	12.74095	1.67538	1.6282	4.866199107
MvSl-1064-A1-R4_MC06g07093	54.3314	60.2485	57.28995	0.0764315	0.0839172	MvSl-1064-A1-R4_MC06g07093	10.7027	12.9961	11.8494	0.0143313	0.0168547	4.834839698
MvSl-1064-A1-R4_MC03g04839	382.822	359.865	371.3435	7.92548	7.2609	MvSl-1064-A1-R4_MC03g04839	75.608	78.0101	76.80905	5.5522	5.21707	4.834632111
MvSl-1064-A1-R4_A1g00602	2	3	2.5	0.442083	0.665979	MvSl-1064-A1-R4_A1g00602	0	1.03658	0.51829	0	0.315879	4.82355345
MvSl-1064-A1-R4_MC07g07774	33	68	50.5	6.25689	12.3769	MvSl-1064-A1-R4_MC07g07774	6	15	10.5	1.67943	4.22443	4.809523764
MvSl-1064-A1-R4_A1g01172	126.336	149.755	138.0455	0.989971	1.15938	MvSl-1064-A1-R4_A1g01172	25.0163	33.1936	29.10495	0.189316	0.239386	4.743024796
MvSl-1064-A1-R4_MC08g08371	12.1564	2	7.0782	1.78685	0.276941	MvSl-1064-A1-R4_MC08g08371	3	0	1.5	1.11996	0	4.718799685
MvSl-1064-A1-R4_A1g01240	997.291	997.436	997.3635	7.00186	6.9206	MvSl-1064-A1-R4_A1g01240	220	207	213.5	1.88909	1.68944	4.671491801
MvSl-1064-A1-R4_MC06g07069	21.3037	25.182	23.24285	1.82057	1.99437	MvSl-1064-A1-R4_MC06g07069	5	5	5	0.919855	0.906937	4.648569907
MvSl-1064-A1-R4_A1g00535	213.599	172.652	193.1255	1.43121	1.14338	MvSl-1064-A1-R4_A1g00535	53.1376	30.6006	41.8691	0.491192	0.268403	4.612602123
MvSl-1064-A1-R4_A1g00557	174.9	76.4573	125.67865	2.01338	0.8685	MvSl-1064-A1-R4_A1g00557	33.0065	21.8407	27.4236	0.546882	0.339285	4.582864742
MvSl-1064-A1-R4_MC01-1g02259	5.39013	9.49734	7.443735	0.759959	1.27085	MvSl-1064-A1-R4_MC01-1g02259	1.06824	2.19091	1.629575	0.181947	0.36083	4.567899325
MvSl-1064-A1-R4_MC07g08076	1971.13	1974.51	1972.82	2.77618	2.75343	MvSl-1064-A1-R4_MC07g08076	465.769	399.492	432.6305	0.584156	0.485375	4.5600576
MvSl-1064-A1-R4_MC12g11171	9.32276	11.6597	10.49123	0.133816	0.164793	MvSl-1064-A1-R4_MC12g11171	1.28669	3.43823	2.36246	0.052217	0.128469	4.440807275
MvSl-1064-A1-R4_A1g01106	79.0358	109.065	94.0504	0.123934	0.169322	MvSl-1064-A1-R4_A1g01106	14.1688	28.526	21.3474	0.0206204	0.0401964	4.405707466
MvSl-1064-A1-R4_MC04-1g05744	587.868	585.17	586.519	1.43183	1.41068	MvSl-1064-A1-R4_MC04-1g05744	162.095	105.008	133.5515	0.488745	0.305313	4.391706567
MvSl-1064-A1-R4_MC03g04304	431.711	314.416	373.0635	5.2667	3.78413	MvSl-1064-A1-R4_MC03g04304	106.756	63.4536	85.1048	2.07948	1.15554	4.383577654
MvSl-1064-A1-R4_MC03g04474	30.1154	42.7538	36.4346	4.42662	5.92013	MvSl-1064-A1-R4_MC03g04474	6.28118	10.6431	8.46214	2.84583	7.91551	4.305601133
MvSl-1064-A1-R4_MC09-2g09538	101.354	102.553	101.9535	12.8986	12.3367	MvSl-1064-A1-R4_MC09-2g09538	26.3513	21.1851	23.7682	4.59794	3.56827	4.289491824
MvSl-1064-A1-R4_A1g01158	10	20	15	0.107986	0.213166	MvSl-1064-A1-R4_A1g01158	2	5	3.5	0.0461484	0.107108	4.285714163
MvSl-1064-A1-R4_MC05-3g06838	79.5759	81.5557	80.5658	0.69299	0.701491	MvSl-1064-A1-R4_MC05-3g06838	23.46	14.1594	18.8097	0.643144	0.359103	4.283204919
MvSl-1064-A1-R4_MC10-2g09944	240.785	338.518	289.6515	1.21758	1.69279	MvSl-1064-A1-R4_MC10-2g09944	63.1333	72.3188	67.72605	0.296776	0.326381	4.276810763
MvSl-1064-A1-R4_MC03g04937	15.3276	27.5816	21.4546	0.0760372	0.135313	MvSl-1064-A1-R4_MC03g04937	7.36436	2.76678	5.06557	0.039284	0.0141464	4.235377179
MvSl-1064-A1-R4_A1g00227	257.537	163.625	210.581	2.0068	1.2597	MvSl-1064-A1-R4_A1g00227	63.3263	36.3732	49.84975	0.58774	0.320294	4.224314055
MvSl-1064-A1-R4_MC01-1g02022	334.468	388.884	361.676	17.1139	18.7529	MvSl-1064-A1-R4_MC01-1g02022	63	108.415	85.7075	7.97393	12.7571	4.219887403
MvSl-1064-A1-R4_MC05-3g06813	159.76	123.039	141.3995	0.53566	0.408192	MvSl-1064-A1-R4_MC05-3g06813	41.1445	26.091	33.61775	0.179107	0.109141	4.206096469
MvSl-1064-A1-R4_MC10-1g09803	73.5179	44.8172	59.16755	1.40562	0.837714	MvSl-1064-A1-R4_MC10-1g09803	22.1491	6.37727	14.263185	1.75239	0.462011	4.148270501
MvSl-1064-A1-R4_MC10-1g09841	0	4.61834	2.30917	0	0.00882204	MvSl-1064-A1-R4_MC10-1g09841	0	1.11373	0.556865	0	0.00198258	4.146731408
MvSl-1064-A1-R4_A1g01044	8.28403	8.28899	8.28651	0.221316	0.215276	MvSl-1064-A1-R4_A1g01044	3.0014	1.00084	2.00112	0.166977	0.050433	4.140935869
MvSl-1064-A1-R4_A1g01281	8.38399	4.00818	6.196085	0.781219	0.348475	MvSl-1064-A1-R4_A1g01281	2	1	1.5	0.492302	0.242512	4.130723058
MvSl-1064-A1-R4_C27g01563	8.20E-07	0	0.00000041	1.73E-09	0	MvSl-1064-A1-R4_C27g01563	0	0	0	0	0	4.1
MvSl-1064-A1-R4_MC07g07591	8.20E-07	0	0.00000041	1.73E-09	0	MvSl-1064-A1-R4_MC07g07591	0	0	0	0	0	4.1
MvSl-1064-A1-R4_MC10-2g10140	8.20E-07	0	0.00000041	1.73E-09	0	MvSl-1064-A1-R4_MC10-2g10140	0	0	0	0	0	4.1
MvSl-1064-A1-R4_A1g00769	1.01779	3.21664	2.117215	0.0348479	0.105533	MvSl-1064-A1-R4_A1g00769	0	1.03852	0.51926	0	0.0388039	4.077368933
MvSl-1064-A1-R4_MC14g11991	11.816	8.49004	10.15302	0.582963	0.394709	MvSl-1064-A1-R4_MC14g11991	3	2	2.5	0.41773	0.264679	4.061207838
MvSl-1064-A1-R4_A1g00583	1213	2875.51	2044.255	8.35508	19.5746	MvSl-1064-A1-R4_A1g00583	322.154	691.49	506.822	2.48717	5.08554	4.033477236
MvSl-1064-A1-R4_MC02g03924	1305.56	1384.91	1345.235	8.9558	9.389	MvSl-1064-A1-R4_MC02g03924	296.846	374.851	335.8485	1.80112	2.17587	4.005481637
MvSl-1064-A1-R4_MC01-1g02461	9.27527	12.6786	10.976935	0.165742	0.221775	MvSl-1064-A1-R4_MC01-1g02461	2.13069	3.35254	2.741615	0.156465	0.224208	4.003820595
MvSl-1064-A1-R4_MC07g07556	1	3	2	0.215523	0.641769	MvSl-1064-A1-R4_MC07g07556	0	1	0.5	0	0.498793	3.9999992
