target_id	est_counts	est_counts	tpm	tpm
MvSl-1064-A1-R4_MC06g07197	3.67726	1.22867	1.33243	0.432223
MvSl-1064-A1-R4_MC06g07198	0	2	0	0.345356
MvSl-1064-A1-R4_MC06g07199	0	3	0	0.156189
MvSl-1064-A1-R4_MC06g07200	46.8563	76.1353	1.5517	2.32083
MvSl-1064-A1-R4_MC06g07201	217	187	0.628694	0.522595
MvSl-1064-A1-R4_MC06g07202	2328	3030	4.84355	6.09389
MvSl-1064-A1-R4_MC06g07203	274	409	1.00103	1.43849
MvSl-1064-A1-R4_MC06g07204	3986	3578	7.81169	6.78041
MvSl-1064-A1-R4_MC06g07205	306	491	1.09871	1.69746
MvSl-1064-A1-R4_MC06g07206	10224	8379	91.5587	71.2526
MvSl-1064-A1-R4_MC06g07207	2032	2503	47.7886	54.566
MvSl-1064-A1-R4_MC06g07208	1893	1682	14.1392	11.9755
MvSl-1064-A1-R4_MC06g07209	800	953	32.9537	36.0519
MvSl-1064-A1-R4_MC06g07210	296	315	7.95458	7.83157
MvSl-1064-A1-R4_MC06g07211	240	230	49.4392	46.6498
MvSl-1064-A1-R4_MC06g07212	1253	1113	6.28933	5.35912
MvSl-1064-A1-R4_MC06g07213	37	25	0.22873	0.147808
MvSl-1064-A1-R4_MC06g07214	463	407	3.11378	2.61413
MvSl-1064-A1-R4_MC06g07215	140.067	180.563	0.637538	0.789351
MvSl-1064-A1-R4_MC06g07216	13	12	0.723227	0.604686
MvSl-1064-A1-R4_MC06g07217	20	13	0.217108	0.133378
MvSl-1064-A1-R4_MC06g07218	454	551	1.24168	1.45423
MvSl-1064-A1-R4_MC06g07219	5803	4013	7.22665	4.84144
MvSl-1064-A1-R4_MC06g07220	2278	2383	21.7582	21.5803
MvSl-1064-A1-R4_MC06g07221	3079	3640	15.6256	17.7179
MvSl-1064-A1-R4_MC06g07222	227	423	2.08157	3.68125
MvSl-1064-A1-R4_MC06g07223	61	166	2.54904	6.35987
MvSl-1064-A1-R4_MC06g07224	106	281	10.5128	25.7644
MvSl-1064-A1-R4_MC06g07225	2059	2456	5.58473	6.42878
MvSl-1064-A1-R4_MC06g07226	1301	674	5.88668	2.92925
MvSl-1064-A1-R4_MC06g07227	1758	1712	5.38556	5.05675
MvSl-1064-A1-R4_MC06g07228	3655	3320	11.9804	10.4866
MvSl-1064-A1-R4_MC06g07229	1186	1521	13.8474	16.7475
MvSl-1064-A1-R4_MC06g07230	995	1037	35.861	34.4397
MvSl-1064-A1-R4_MC06g07231	2825	2641	5.78841	5.23138
MvSl-1064-A1-R4_MC06g07232	798	1061	6.60519	8.35381
MvSl-1064-A1-R4_MC06g07233	596	917	9.74142	14.0566
MvSl-1064-A1-R4_MC06g07234	405	512	2.97661	3.58808
MvSl-1064-A1-R4_MC06g07235	138	101	0.549657	0.386945
MvSl-1064-A1-R4_MC06g07236	11611	5286	65.2741	28.4619
MvSl-1064-A1-R4_MC06g07237	1671	1768	12.1644	12.2744
MvSl-1064-A1-R4_MC06g07238	1631.3	1506.35	4.08221	3.6398
MvSl-1064-A1-R4_MC06g07239	508.52	583.982	3.06923	3.37226
MvSl-1064-A1-R4_MC06g07240	1004	1235	8.4319	9.86303
MvSl-1064-A1-R4_MC06g07241	629	852	5.28253	6.80429
MvSl-1064-A1-R4_MC06g07242	2448	2889	5.87611	6.69783
MvSl-1064-A1-R4_MC06g07243	857	1207	4.73664	6.39101
MvSl-1064-A1-R4_MC06g07244	2403	2593	14.9761	15.4535
MvSl-1064-A1-R4_MC06g07245	5752	5985	8.09899	8.16041
MvSl-1064-A1-R4_MC06g07246	706	828	12.9348	14.2068
MvSl-1064-A1-R4_MC06g07247	351	309	17.7997	14.1982
MvSl-1064-A1-R4_MC06g07248	55	54	18.834	18.1389
MvSl-1064-A1-R4_MC06g07249	260	265	1.17875	1.15395
MvSl-1064-A1-R4_MC06g07250	473	562	6.06765	6.78574
MvSl-1064-A1-R4_MC06g07251	1449	1755	35.6726	40.0424
MvSl-1064-A1-R4_MC06g07252	1312	918	5.318	3.57843
MvSl-1064-A1-R4_MC06g07253	683	737	4.32711	4.46383
MvSl-1064-A1-R4_MC06g07254	2308	2162	87.6027	75.5489
MvSl-1064-A1-R4_MC06g07255	204	142	0.574358	0.385725
MvSl-1064-A1-R4_MC06g07256	1827	1818	14.011	13.2828
MvSl-1064-A1-R4_MC06g07257	473	521	1.52428	1.61814
MvSl-1064-A1-R4_MC06g07258	2174	2521	22.4437	24.6245
MvSl-1064-A1-R4_MC06g07259	3	4	0.0213649	0.0271782
MvSl-1064-A1-R4_MC06g07260	1356	1445	9.22753	9.38923
MvSl-1064-A1-R4_MC06g07261	1510	1887	16.0906	19.0106
MvSl-1064-A1-R4_MC06g07262	1594	1666	16.456	16.2731
MvSl-1064-A1-R4_MC06g07263	652	687	9.98427	9.87411
MvSl-1064-A1-R4_MC06g07264	1265	1400	4.16425	4.44091
MvSl-1064-A1-R4_MC06g07265	988	1076	6.38273	6.64332
MvSl-1064-A1-R4_MC06g07266	2871	3050	81.1984	79.7928
MvSl-1064-A1-R4_MC06g07267	8191	6276	27.3563	20.1951
MvSl-1064-A1-R4_MC06g07268	0	0	0	0
MvSl-1064-A1-R4_MC06g07269	124	137	0.286848	0.306166
MvSl-1064-A1-R4_MC06g07270	4767	5469	54.8379	59.3518
MvSl-1064-A1-R4_MC06g07271	1000	1244	14.1361	16.5252
MvSl-1064-A1-R4_MC06g07272	1043	1178	3.04098	3.31282
MvSl-1064-A1-R4_MC06g07273	8773	9809	57.8147	61.7579
MvSl-1064-A1-R4_MC06g07274	418	505	2.79477	3.225
MvSl-1064-A1-R4_MC06g07275	3244	3403	129.869	125.447
MvSl-1064-A1-R4_MC06g07276	2782	2775	15.7167	15.0142
MvSl-1064-A1-R4_MC06g07277	27	26	0.763621	0.680201
MvSl-1064-A1-R4_MC06g07278	63	61	0.444526	0.410715
MvSl-1064-A1-R4_MC06g07279	1284	1494	22.6737	24.7165
MvSl-1064-A1-R4_MC06g07280	2808	2513	9.10011	7.84869
MvSl-1064-A1-R4_MC06g07281	2347	2847	6.50422	7.61302
MvSl-1064-A1-R4_MC06g07282	416	709	4.35295	7.0175
MvSl-1064-A1-R4_MC06g07283	447	322	1.69232	1.17319
MvSl-1064-A1-R4_MC06g07284	3782	3761	23.1926	22.0608
MvSl-1064-A1-R4_MC06g07285	1145	1322	9.94346	10.9093
MvSl-1064-A1-R4_MC06g07286	145	86	0.622934	0.355086
MvSl-1064-A1-R4_MC06g07287	100	108	0.651526	0.672383
MvSl-1064-A1-R4_MC06g07288	278	131	0.758515	0.344926
MvSl-1064-A1-R4_MC06g07289	1790	2556	21.5442	28.9996
MvSl-1064-A1-R4_MC06g07290	693.147	985	3.65502	4.9792
MvSl-1064-A1-R4_MC06g07291	1614	1616	3.23489	3.13152
MvSl-1064-A1-R4_MC06g07292	1914	2238	35.067	38.3994
MvSl-1064-A1-R4_MC06g07293	3420	2314	5.87489	3.8461
MvSl-1064-A1-R4_MC06g07294	38.1409	96.4679	0.523627	1.24516
MvSl-1064-A1-R4_MC06g07295	0	0	0	0
MvSl-1064-A1-R4_MC06g07296	200.78	123.81	0.421171	0.251042
MvSl-1064-A1-R4_MC06g07297	9.94257	4.16689	0.132627	0.0522879
MvSl-1064-A1-R4_MC06g07298	2680	3053	20.2815	22.0177
MvSl-1064-A1-R4_MC06g07299	1121	1097	4.55185	4.28367
MvSl-1064-A1-R4_MC06g07300	932	971	26.6419	25.6772
MvSl-1064-A1-R4_MC06g07301	935	621	3.64817	2.3311
MvSl-1064-A1-R4_MC06g07302	8411.86	8313.53	121.803	113.051
MvSl-1064-A1-R4_MC06g07303	315	257	0.859469	0.676688
MvSl-1064-A1-R4_MC06g07304	1333	1776	13.9483	17.5784
MvSl-1064-A1-R4_MC06g07305	591	703	2.7389	3.12841
MvSl-1064-A1-R4_MC06g07306	21	14	0.083067	0.0532701
MvSl-1064-A1-R4_MC06g07307	1260	1257	8.91793	8.48905
MvSl-1064-A1-R4_MC06g07308	4100	2852	18.4424	12.323
MvSl-1064-A1-R4_MC06g07309	5373	4305	44.1548	33.658
MvSl-1064-A1-R4_MC06g07310	908	651	4.99446	3.43073
MvSl-1064-A1-R4_MC06g07311	2348	2352	9.53411	9.18432
MvSl-1064-A1-R4_MC06g07312	407	327	5.36834	4.05809
MvSl-1064-A1-R4_MC06g07313	5335	6518	47.7764	55.4272
MvSl-1064-A1-R4_MC06g07314	609	740	28.1511	31.2299
MvSl-1064-A1-R4_MC06g07315	819	678	6.54308	5.15629
MvSl-1064-A1-R4_MC06g07316	1042	918	13.2938	11.0245
MvSl-1064-A1-R4_MC06g07317	1115.97	1076	11.5718	10.5563
MvSl-1064-A1-R4_MC06g07318	33.3494	51.1566	0.468638	0.675539
MvSl-1064-A1-R4_MC06g07319	1858	1794	15.8358	14.5355
MvSl-1064-A1-R4_MC06g07320	93.3112	92.0964	2.53244	2.31162
MvSl-1064-A1-R4_MC06g07321	47	47	0.668512	0.628022
MvSl-1064-A1-R4_MC06g07322	21	15.8496	7.19118	5.32397
MvSl-1064-A1-R4_MC06g07323	131.061	156.864	5.70487	6.25775
MvSl-1064-A1-R4_MC06g07324	68	93	10.4251	13.5073
MvSl-1064-A1-R4_MC06g07325	817	1195	16.0405	21.9209
MvSl-1064-A1-R4_MC06g07326	1954	2059	5.86853	5.96328
MvSl-1064-A1-R4_MC06g07327	4009	5139	24.4539	29.9861
MvSl-1064-A1-R4_MC06g07328	1481	1686	13.3671	14.4474
MvSl-1064-A1-R4_MC06g07329	0	1	0	0.0169082
MvSl-1064-A1-R4_MC06g07330	240	380	2.08422	3.1358
MvSl-1064-A1-R4_MC06g07331	2235	2388	10.659	10.9321
MvSl-1064-A1-R4_MC06g07332	322	282	1.76272	1.47914
MvSl-1064-A1-R4_MC06g07333	2857	2704	14.8268	13.4554
MvSl-1064-A1-R4_MC06g07334	961	1249	8.40919	10.3837
MvSl-1064-A1-R4_MC06g07335	3367	3770	6.22147	6.73794
MvSl-1064-A1-R4_MC06g07336	20	16	3.77404	2.96066
MvSl-1064-A1-R4_MC06g07337	5	9	0.671123	1.12721
MvSl-1064-A1-R4_MC06g07338	1234	1316	5.11935	5.24908
MvSl-1064-A1-R4_MC06g07339	543	796	1.67015	2.36053
MvSl-1064-A1-R4_MC06g07340	1792	2341	8.0449	10.0955
MvSl-1064-A1-R4_MC06g07341	916	1304	6.48319	8.80646
MvSl-1064-A1-R4_MC06g07342	40	37	0.154496	0.137502
MvSl-1064-A1-R4_MC06g07343	467	534	2.65133	2.90329
MvSl-1064-A1-R4_MC06g07344	258	359	6.66096	8.58573
MvSl-1064-A1-R4_MC06g07345	2126	2455	47.746	51.247
MvSl-1064-A1-R4_MC06g07346	2187	2530	5.23866	5.85336
MvSl-1064-A1-R4_MC06g07347	65.1835	97.4764	9.07637	12.9
MvSl-1064-A1-R4_MC06g07348	652.554	824.304	11.609	13.7376
MvSl-1064-A1-R4_MC06g07349	2387.09	1996.91	10.411	8.36895
MvSl-1064-A1-R4_MC06g07350	23.91	22.0929	0.106922	0.0949077
MvSl-1064-A1-R4_MC06g07351	2706	2778	19.1523	18.761
MvSl-1064-A1-R4_MC06g07352	316	331	45.1056	44.6638
MvSl-1064-A1-R4_MC06g07353	300	212	2.20489	1.48569
MvSl-1064-A1-R4_MC06g07354	60	34	3.88454	1.99255
MvSl-1064-A1-R4_MC06g07355	42	24	5.17031	2.75729
MvSl-1064-A1-R4_MC06g07356	173	211	0.977349	1.14162
MvSl-1064-A1-R4_MC06g07357	458	537	2.32945	2.61959
MvSl-1064-A1-R4_MC06g07358	116	102	0.545291	0.460335
MvSl-1064-A1-R4_MC06g07359	2882	2956	393.524	379.614
MvSl-1064-A1-R4_MC06g07360	871	902	2.83071	2.82507
MvSl-1064-A1-R4_MC06g07361	267	423	5.20086	7.70318
MvSl-1064-A1-R4_MC06g07362	428	609	2.62465	3.5722
MvSl-1064-A1-R4_MC06g07363	3328	3913	32.6011	36.3205
MvSl-1064-A1-R4_MC06g07364	1085	816	148.152	104.792
MvSl-1064-A1-R4_MC06g07365	5500	5316	36.1416	33.3756
MvSl-1064-A1-R4_MC06g07366	965	1067	516.451	478.727
MvSl-1064-A1-R4_MC06g07367	904	929	50.2921	46.8128
MvSl-1064-A1-R4_MC06g07368	15882	14028	85.1156	72.0546
MvSl-1064-A1-R4_MC06g07369	742	840	50.6943	52.0229
MvSl-1064-A1-R4_MC06g07370	1719	1920	4.83981	5.21543
MvSl-1064-A1-R4_MC06g07371	2429.71	2481.51	10.5369	10.3416
MvSl-1064-A1-R4_MC06g07372	6006	7899	21.8727	27.6943
MvSl-1064-A1-R4_MC06g07373	106	90	70.8519	49.8058
MvSl-1064-A1-R4_MC06g07374	973	1067	10.661	11.0489
MvSl-1064-A1-R4_MC06g07375	386.315	459.237	52.7496	58.9758
MvSl-1064-A1-R4_MC06g07376	9967	12795	36.0122	44.5101
MvSl-1064-A1-R4_MC06g07377	11437	9642	115.487	92.1815
MvSl-1064-A1-R4_MC06g07378	8	11	1.14191	1.4843
MvSl-1064-A1-R4_MC06g07379	12	7	3.06466	1.76024
MvSl-1064-A1-R4_MC06g07380	5614	5907	37.6451	37.8313
MvSl-1064-A1-R4_MC06g07381	2906	3007	36.8735	35.9186
MvSl-1064-A1-R4_MC06g07382	578	449	4.11631	3.05075
MvSl-1064-A1-R4_MC06g07383	10147	10828	15.4122	15.9216
MvSl-1064-A1-R4_MC06g07384	2272	2680	17.78	19.9733
MvSl-1064-A1-R4_MC06g07385	1603	1959	5.76465	6.78307
MvSl-1064-A1-R4_MC06g07386	1879	1637	23.3333	19.1496
MvSl-1064-A1-R4_MC06g07387	1317	1350	6.26794	6.16753
MvSl-1064-A1-R4_MC06g07388	1149	1191	13.9021	13.5804
MvSl-1064-A1-R4_MC06g07389	1122	1201	33.1618	32.7817
MvSl-1064-A1-R4_MC06g07390	1388	1575	13.094	14.0915
MvSl-1064-A1-R4_MC06g07391	467	600	5.3722	6.51144
MvSl-1064-A1-R4_MC06g07392	0	0	0	0
MvSl-1064-A1-R4_MC06g07393	2522	4518	103.887	170.916
MvSl-1064-A1-R4_MC06g07394	2398	2225	9.58456	8.55366
MvSl-1064-A1-R4_MC06g07395	416	500	4.3332	4.92702
MvSl-1064-A1-R4_MC06g07396	2661	3490	14.2943	17.9677
MvSl-1064-A1-R4_MC06g07397	21	59	0.166612	0.445666
MvSl-1064-A1-R4_MC06g07398	3652	3429	8.49953	7.70943
MvSl-1064-A1-R4_MC06g07399	33	29	1.83588	1.46133
MvSl-1064-A1-R4_MC06g07400	6190	6984	46.6902	50.2052
MvSl-1064-A1-R4_MC06g07401	1856	2495	8.5154	10.9933
MvSl-1064-A1-R4_MC06g07402	408	666	1.84974	2.90013
MvSl-1064-A1-R4_MC06g07403	2218	2749	26.559	31.0315
MvSl-1064-A1-R4_MC06g07404	1526	1535	5.86441	5.67612
MvSl-1064-A1-R4_MC06g07405	676	839	6.45678	7.59795
MvSl-1064-A1-R4_MC06g07406	228	199	1.20226	1.00595
MvSl-1064-A1-R4_MC06g07407	0	0	0	0
MvSl-1064-A1-R4_MC06g07408	0	0	0	0
MvSl-1064-A1-R4_MC06g07409	934.627	1369.88	146.244	202.622
MvSl-1064-A1-R4_MC06g07410	9.83622	9.92824	0.368144	0.342442
MvSl-1064-A1-R4_MC06g07411	4.72795	1	0.724847	0.14524
MvSl-1064-A1-R4_MC06g07412	98	122	0.774843	0.918436
MvSl-1064-A1-R4_MC06g07413	4	4	0.11561	0.106841
MvSl-1064-A1-R4_MC06g07414	6269	4981	8.19369	6.30593
MvSl-1064-A1-R4_MC06g07415	1880	1815	5.79799	5.39671
MvSl-1064-A1-R4_MC06g07416	215	112	1.11577	0.557324
MvSl-1064-A1-R4_MC06g07417	7.78515	13.6465	1.40911	2.43057
MvSl-1064-A1-R4_MC06g07418	93.193	105.821	8.46017	8.88644
MvSl-1064-A1-R4_MC06g07419	1218.29	2167.82	17.9736	30.0248
MvSl-1064-A1-R4_MC06g07420	141.543	209.807	16.5655	23.0572
MvSl-1064-A1-R4_MC06g07421	4520	3885	12.0045	9.95899
MvSl-1064-A1-R4_MC06g07422	2989	5813	227.124	405.239
MvSl-1064-A1-R4_MC06g07423	2985	3527	18.9636	21.4204
MvSl-1064-A1-R4_MC06g07424	1468	1589	9.35205	9.67673
MvSl-1064-A1-R4_MC06g07425	5126	7105	87.9035	114.237
MvSl-1064-A1-R4_MC06g07426	41	60	0.329849	0.459441
MvSl-1064-A1-R4_MC06g07427	12097	14313	64.6799	73.3496
MvSl-1064-A1-R4_MC06g07428	2301	2027	7.87976	6.68647
MvSl-1064-A1-R4_MC06g07429	800	1079	6.6457	8.52562
MvSl-1064-A1-R4_MC06g07430	1324	1384	4.63074	4.6619
MvSl-1064-A1-R4_MC06g07431	2592	2741	11.8922	12.0772
MvSl-1064-A1-R4_MC06g07432	28	32	2.5922	2.74009
MvSl-1064-A1-R4_MC06g07433	711.743	718.683	6.27592	6.0197
MvSl-1064-A1-R4_MC06g07434	661.79	843.337	1.5592	1.91929
MvSl-1064-A1-R4_MC06g07435	0	0	0	0
MvSl-1064-A1-R4_MC06g07436	0	0	0	0
MvSl-1064-A1-R4_MC06g07437	48.0735	40.0648	0.212085	0.169824
MvSl-1064-A1-R4_MC06g07438	11	8	0.0722833	0.0502266
MvSl-1064-A1-R4_MC06g07439	23	56	7.87605	18.8107
MvSl-1064-A1-R4_MC06g07440	332	647	6.46699	11.7824
MvSl-1064-A1-R4_MC06g07441	9526	7581	89.4976	67.5564
MvSl-1064-A1-R4_MC06g07442	4428	3861	31.6327	26.3139
MvSl-1064-A1-R4_MC06g07443	323	303	14.7058	12.5991
MvSl-1064-A1-R4_MC06g07444	1954	2890	27.4583	38.1634
MvSl-1064-A1-R4_MC06g07445	121	40.1215	0.835789	0.264551
MvSl-1064-A1-R4_MC06g07446	28.5	1.5	4.36936	0.21786
MvSl-1064-A1-R4_MC06g07447	896	775.757	4.60824	3.82611
MvSl-1064-A1-R4_MC06g07448	28.5	1.5	4.36936	0.21786
MvSl-1064-A1-R4_MC06g07449	121	40.1215	0.835789	0.264551
MvSl-1064-A1-R4_MC06g07450	15	12	0.0595388	0.0458163
MvSl-1064-A1-R4_MC06g07451	536	391	1.589	1.1179
MvSl-1064-A1-R4_MC06g07452	363	424	3.48166	3.85537
MvSl-1064-A1-R4_MC06g07453	0	1	0	0.312873
MvSl-1064-A1-R4_MC06g07454	87	142	0.779109	1.20753
MvSl-1064-A1-R4_MC06g07455	6553	5658	19.9948	16.646
MvSl-1064-A1-R4_MC06g07456	2729	2799	24.2497	23.6218
MvSl-1064-A1-R4_MC06g07457	786	464	6.17204	3.46966
MvSl-1064-A1-R4_MC06g07458	306	284	10.7603	9.19272
MvSl-1064-A1-R4_MC06g07459	240.279	249	13.1486	12.3593
MvSl-1064-A1-R4_MC06g07460	4879	4962	26.2705	25.6051
MvSl-1064-A1-R4_MC06g07461	29	18	4.61681	2.73494
MvSl-1064-A1-R4_MC06g07462	3226	4213	9.29944	11.7151
MvSl-1064-A1-R4_MC06g07463	1374	1580	4.9257	5.45385
MvSl-1064-A1-R4_MC06g07464	319	379	5.07917	5.65819
MvSl-1064-A1-R4_MC06g07465	1681	1785	19.4311	19.4643
MvSl-1064-A1-R4_MC06g07466	865	2062	3.83084	8.77359
MvSl-1064-A1-R4_MC06g07467	21848	66270	83.5422	243.841
MvSl-1064-A1-R4_MC06g07468	3117	3135	11.0194	10.6728
MvSl-1064-A1-R4_MC06g07469	3	1.02795	0.968247	0.321617
MvSl-1064-A1-R4_MC06g07470	7.04328	2.38727	0.325577	0.100749
MvSl-1064-A1-R4_MC06g07471	91	81	0.432196	0.369295
MvSl-1064-A1-R4_MC06g07472	1253	1189	5.83038	5.31234
MvSl-1064-A1-R4_MC06g07473	248	203	7.4134	5.59884
MvSl-1064-A1-R4_MC06g07474	929	917	5.01386	4.74291
MvSl-1064-A1-R4_MC06g07475	2286	2281	6.83879	6.58061
MvSl-1064-A1-R4_MC06g07476	897	923	2.43874	2.42171
MvSl-1064-A1-R4_MC06g07477	4769	6475	19.399	25.3285
MvSl-1064-A1-R4_MC06g07478	13	9	0.0320425	0.021422
MvSl-1064-A1-R4_MC06g07479	1902	2290	14.1146	16.2009
MvSl-1064-A1-R4_MC06g07480	1019	1202	2.74765	3.12798
MvSl-1064-A1-R4_MC06g07481	1495	1420	12.0274	10.8734
MvSl-1064-A1-R4_MC06g07482	1962	2678	12.8927	16.8134
MvSl-1064-A1-R4_MC06g07483	1	0	0.117035	0
MvSl-1064-A1-R4_MC06g07484	7190	7645	108.029	107.818
MvSl-1064-A1-R4_MC06g07485	37	40	0.51693	0.525262
MvSl-1064-A1-R4_MC06g07486	22	24	3.06335	3.17615
MvSl-1064-A1-R4_MC06g07487	110.497	113	2.57445	2.44234
MvSl-1064-A1-R4_MC06g07488	511	377	2.68837	1.90144
MvSl-1064-A1-R4_MC06g07489	25234	18772	296.101	207.721
MvSl-1064-A1-R4_MC06g07490	1327	927	3.93396	2.65037
MvSl-1064-A1-R4_MC06g07491	2547	2722	54.328	54.0208
MvSl-1064-A1-R4_MC06g07492	2165	1835	16.8279	13.585
MvSl-1064-A1-R4_MC06g07493	49712	34130	211.588	139.628
MvSl-1064-A1-R4_MC06g07494	2768	2389	3.70214	3.0947
MvSl-1064-A1-R4_MC06g07495	966	1232	17.9799	21.4557
MvSl-1064-A1-R4_MC06g07496	1089	1112	4.17106	4.09837
MvSl-1064-A1-R4_MC06g07497	1136	1455	2.76147	3.41585
MvSl-1064-A1-R4_MC06g07498	10986	6495	96.871	54.4022
MvSl-1064-A1-R4_MC06g07499	1747	1603	87.2336	72.7104
MvSl-1064-A1-R4_MC06g07500	144	90	25.126	15.1589
MvSl-1064-A1-R4_MC06g07501	79	71	3.04125	2.51322
MvSl-1064-A1-R4_MC06g07502	788	1026	4.04372	5.04918
MvSl-1064-A1-R4_MC06g07503	3663	3427	9.00923	8.13965
MvSl-1064-A1-R4_MC06g07504	570	491	6.10164	4.96903
MvSl-1064-A1-R4_MC06g07505	2149	1882	2.93932	2.49294
MvSl-1064-A1-R4_MC06g07506	1618	2298	10.6934	14.5093
MvSl-1064-A1-R4_MC06g07507	4	2	0.0157409	0.00757127
MvSl-1064-A1-R4_MC06g07508	5832	6807	17.4698	19.6634
MvSl-1064-A1-R4_MC06g07509	723	681	37.7282	32.2672
MvSl-1064-A1-R4_MC06g07510	3116	3084	5.24282	5.02118
MvSl-1064-A1-R4_MC06g07511	146	112	12.2402	8.62173
MvSl-1064-A1-R4_MC06g07512	78	86	5.62103	5.63958
MvSl-1064-A1-R4_MC06g07513	41	34	9.74932	7.89406
MvSl-1064-A1-R4_MC06g07514	234	231	8.3264	7.57229
MvSl-1064-A1-R4_MC06g07515	3284	4080	13.4538	16.0726
MvSl-1064-A1-R4_MC06g07516	434	316	5.66056	3.87844
MvSl-1064-A1-R4_MC06g07517	569.673	584	13.1447	12.5102
MvSl-1064-A1-R4_MC06g07518	1550	1268	15.1193	11.7208
MvSl-1064-A1-R4_MC06g07519	10	6	0.116178	0.0657408
MvSl-1064-A1-R4_MC06g07520	1624	1274	4.39966	3.33089
MvSl-1064-A1-R4_MC06g07521	762	633	3.20172	2.55682
MvSl-1064-A1-R4_MC06g07522	5748	12365	491.512	974.243
MvSl-1064-A1-R4_MC06g07523	449	606	14.3718	17.8484
MvSl-1064-A1-R4_MC06g07524	23.1176	36.569	0.0869487	0.132373
MvSl-1064-A1-R4_MC06g07525	1660	2209	7.54079	9.638
MvSl-1064-A1-R4_MC06g07526	1	2	0.302896	0.609462
MvSl-1064-A1-R4_MC06g07527	591.882	1001.43	2.16238	3.52213
MvSl-1064-A1-R4_MC06g07528	1266	1704	9.74129	12.4908
MvSl-1064-A1-R4_MC06g07529	2508	2788	11.8869	12.6851
MvSl-1064-A1-R4_MC06g07530	2937	3282	8.46636	9.12624
MvSl-1064-A1-R4_MC06g07531	1843	2347	55.7346	65.4509
MvSl-1064-A1-R4_MC06g07532	321	517	1.20931	1.87448
MvSl-1064-A1-R4_MC06g07533	357	396	3.71863	3.9022
MvSl-1064-A1-R4_MC06g07534	1129	1252	31.5923	32.3983
MvSl-1064-A1-R4_MC06g07535	122.594	91.7615	0.851925	0.60865
MvSl-1064-A1-R4_MC06g07536	298.562	329.294	2.34445	2.46237
MvSl-1064-A1-R4_MC06g07537	120.743	156.494	2.08573	2.53393
MvSl-1064-A1-R4_MC06g07538	13.9939	9.90037	0.18458	0.122864
MvSl-1064-A1-R4_MC06g07539	580.899	643.086	2.17771	2.32032
MvSl-1064-A1-R4_MC06g07540	119.921	95.059	36.3236	28.9674
MvSl-1064-A1-R4_MC06g07541	27.7232	7.15667	2.56657	0.612811
MvSl-1064-A1-R4_MC06g07542	1.68245	0	0.119156	0
MvSl-1064-A1-R4_MC06g07543	965.02	981.096	3.3752	3.30475
MvSl-1064-A1-R4_MC06g07544	5.56245	11	0.129598	0.23775
MvSl-1064-A1-R4_MC06g07545	2.80687	2	0.0392149	0.0262631
MvSl-1064-A1-R4_MC06g07546	0	1.19488	0	0.19679
MvSl-1064-A1-R4_MC06g07547	0	0	0	0
MvSl-1064-A1-R4_MC07g07548	6.9426	8.21779	0.0069757	0.00800416
MvSl-1064-A1-R4_MC07g07549	12.4585	26.8345	0.038371	0.0796834
MvSl-1064-A1-R4_MC07g07550	14072.9	16707.5	85.3874	96.981
MvSl-1064-A1-R4_MC07g07551	661	682	2.58788	2.56873
MvSl-1064-A1-R4_MC07g07552	863	1007	5.25014	5.86052
MvSl-1064-A1-R4_MC07g07553	2070	1772	8.82685	7.26267
MvSl-1064-A1-R4_MC07g07554	1105	1240	10.6429	11.3213
MvSl-1064-A1-R4_MC07g07555	13	7	1.85561	0.944553
MvSl-1064-A1-R4_MC07g07556	0	1	0	0.498793
MvSl-1064-A1-R4_MC07g07557	983	906	8.80303	7.70436
MvSl-1064-A1-R4_MC07g07558	72196	84928	745.329	829.556
MvSl-1064-A1-R4_MC07g07559	86.7367	98.6803	8.22897	8.64093
MvSl-1064-A1-R4_MC07g07560	6	6.01198	1.23598	1.21938
MvSl-1064-A1-R4_MC07g07561	6400	5067	1177.41	919.09
MvSl-1064-A1-R4_MC07g07562	1405	1530	4.51505	4.73875
MvSl-1064-A1-R4_MC07g07563	1225	1197	17.0179	15.6312
MvSl-1064-A1-R4_MC07g07564	419	488	5.75234	6.29888
MvSl-1064-A1-R4_MC07g07565	1083	760	2.76129	1.87084
MvSl-1064-A1-R4_MC07g07566	2551	2234	18.9308	15.8047
MvSl-1064-A1-R4_MC07g07567	359	298	1.80989	1.4411
MvSl-1064-A1-R4_MC07g07568	836	1179	7.82228	10.4646
MvSl-1064-A1-R4_MC07g07569	1740	2307	168.799	206.912
MvSl-1064-A1-R4_MC07g07570	1388	1987	50.6674	66.8401
MvSl-1064-A1-R4_MC07g07571	977	1160	136.041	153.514
MvSl-1064-A1-R4_MC07g07572	2103	2542	126.944	139.133
MvSl-1064-A1-R4_MC07g07573	175	171	48.9834	48.1585
MvSl-1064-A1-R4_MC07g07574	2759	2862	15.249	15.1542
MvSl-1064-A1-R4_MC07g07575	741	907	5.60767	6.54113
MvSl-1064-A1-R4_MC07g07576	1472	1444	6.86333	6.4646
MvSl-1064-A1-R4_MC07g07577	3	4	0.0124909	0.0160119
MvSl-1064-A1-R4_MC07g07578	67	178	0.389043	0.989465
MvSl-1064-A1-R4_MC07g07579	810	919	13.3273	14.179
MvSl-1064-A1-R4_MC07g07580	41	33	26.7591	17.3938
MvSl-1064-A1-R4_MC07g07581	5945	6199	17.9488	18.0472
